id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.210735,0.000283,0.211018,11.790039
1999,0.611000,0.611000,0.498491,0.159474,0.657966,12.350586
2999,0.588000,0.565000,0.801400,0.295782,1.097183,22.543945
3999,0.591667,0.599000,1.274109,0.440047,1.714156,36.018555
4999,0.589000,0.581000,1.770476,0.579101,2.349577,38.834961
5999,0.585200,0.570000,2.220861,0.700236,2.921097,40.586914
6999,0.584500,0.581000,2.698672,0.826892,3.525565,41.663086
7999,0.586857,0.601000,3.224647,0.968777,4.193424,43.397461
8999,0.586250,0.582000,3.709305,1.091638,4.800943,53.358398
9999,0.587667,0.599000,4.267488,1.219262,5.486750,62.791992
10999,0.587500,0.586000,4.775890,1.330652,6.106542,71.559570
11999,0.589273,0.607000,5.358549,1.450849,6.809398,77.885742
12999,0.588667,0.582000,5.972859,1.576091,7.548950,82.331055
13999,0.588615,0.588000,6.552929,1.690307,8.243236,90.770508
14999,0.587643,0.575000,7.227166,1.821537,9.048703,101.252930
15999,0.589200,0.611000,7.840853,1.939693,9.780546,105.790039
16999,0.590063,0.603000,8.516671,2.064345,10.581016,115.208008
17999,0.589882,0.587000,9.182164,2.183301,11.365465,126.284180
18999,0.591389,0.617000,9.839571,2.297421,12.136992,132.022461
19999,0.592000,0.603000,10.484368,2.406845,12.891213,143.178711
20999,0.591400,0.580000,11.205796,2.525639,13.731434,147.713867
21999,0.590429,0.571000,11.910404,2.642374,14.552778,150.614258
22999,0.591091,0.605000,12.681601,2.771768,15.453369,152.299805
23999,0.590870,0.586000,13.408967,2.891482,16.300449,154.690430
24999,0.591333,0.602000,14.107124,3.007416,17.114539,163.456055
25999,0.590840,0.579000,14.838420,3.125489,17.963909,166.266602
26999,0.591654,0.612000,15.589215,3.247685,18.836900,174.520508
27999,0.592519,0.615000,16.355337,3.371379,19.726716,179.715820
28999,0.592250,0.585000,17.117549,3.493900,20.611449,186.258789
29999,0.592241,0.592000,17.883742,3.614759,21.498501,191.413086
30999,0.591867,0.581000,18.670795,3.738189,22.408983,201.915039
31999,0.591613,0.584000,19.483220,3.862588,23.345807,207.674805
32999,0.591500,0.588000,20.282676,3.983730,24.266407,216.442383
33999,0.592030,0.609000,21.071739,4.101396,25.173135,223.243164
34999,0.592029,0.592000,21.892329,4.224012,26.116341,229.879883
35999,0.591886,0.587000,22.707049,4.345358,27.052407,233.893555
36999,0.591667,0.584000,23.507887,4.465187,27.973074,236.776367
37999,0.591703,0.593000,24.337972,4.585856,28.923828,238.961914
38999,0.591895,0.599000,25.158645,4.706995,29.865639,247.200195
39999,0.592333,0.609000,25.989924,4.826209,30.816133,249.549805
