id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.007390,0.000214,0.007604,5.234375
199,0.750000,0.750000,0.019226,0.011647,0.030874,5.257812
299,0.805000,0.860000,0.028074,0.022782,0.050856,5.257812
399,0.816667,0.840000,0.041250,0.035219,0.076469,5.257812
499,0.807500,0.780000,0.051156,0.047769,0.098924,5.257812
599,0.808000,0.810000,0.062884,0.058925,0.121809,5.257812
699,0.803333,0.780000,0.071701,0.070098,0.141799,5.257812
799,0.805714,0.820000,0.083419,0.081222,0.164641,5.257812
899,0.803750,0.790000,0.092317,0.092420,0.184737,5.257812
999,0.797778,0.750000,0.104080,0.103449,0.207529,5.257812
1099,0.806000,0.880000,0.112842,0.114563,0.227405,5.257812
1199,0.806364,0.810000,0.124687,0.125776,0.250463,5.257812
1299,0.807500,0.820000,0.133777,0.138598,0.272375,5.257812
1399,0.811538,0.860000,0.145388,0.149590,0.294978,5.257812
1499,0.811429,0.810000,0.154100,0.160624,0.314723,5.257812
1599,0.812000,0.820000,0.165822,0.172085,0.337907,5.257812
1699,0.811875,0.810000,0.174582,0.183225,0.357807,5.257812
1799,0.808824,0.760000,0.186183,0.194336,0.380518,5.257812
1899,0.810556,0.840000,0.194870,0.205383,0.400254,5.257812
1999,0.811579,0.830000,0.206562,0.216512,0.423075,5.257812
2099,0.812500,0.830000,0.215587,0.228024,0.443611,5.257812
2199,0.810952,0.780000,0.227339,0.239251,0.466591,5.257812
2299,0.813182,0.860000,0.235967,0.250233,0.486200,5.257812
2399,0.815652,0.870000,0.247837,0.261640,0.509477,5.257812
2499,0.815833,0.820000,0.256646,0.272736,0.529382,5.257812
2599,0.816000,0.820000,0.270809,0.284945,0.555754,5.257812
2699,0.815769,0.810000,0.282927,0.300492,0.583419,5.257812
2799,0.815185,0.800000,0.295976,0.312875,0.608851,5.257812
2899,0.813571,0.770000,0.305739,0.325183,0.630923,5.257812
2999,0.814138,0.830000,0.318771,0.337495,0.656265,5.257812
3099,0.814333,0.820000,0.329962,0.351819,0.681781,5.257812
3199,0.813871,0.800000,0.342434,0.363921,0.706354,5.257812
3299,0.814375,0.830000,0.351145,0.374940,0.726086,5.257812
3399,0.815455,0.850000,0.362917,0.385986,0.748904,3.112305
3499,0.811176,0.670000,0.371532,0.392831,0.764362,9.029297
3599,0.810286,0.780000,0.380423,0.401888,0.782311,9.029297
3699,0.810000,0.800000,0.389010,0.410628,0.799638,9.029297
3799,0.809730,0.800000,0.402320,0.419375,0.821696,12.636719
