id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,0.859316,0.001708,0.861024,212.018555
1999,0.557000,0.557000,2.396898,1.349983,3.746880,214.338867
2999,0.558500,0.560000,3.943394,2.706961,6.650355,213.479492
3999,0.547667,0.526000,5.466600,4.042369,9.508968,214.604492
4999,0.544750,0.536000,7.001529,5.382514,12.384044,213.713867
5999,0.532800,0.485000,8.547105,6.729619,15.276725,213.098633
6999,0.533167,0.535000,10.102440,8.082412,18.184852,214.002930
7999,0.535286,0.548000,11.661833,9.448889,21.110722,213.098633
8999,0.535875,0.540000,13.201481,10.793853,23.995335,213.989258
9999,0.536111,0.538000,14.723410,12.118127,26.841537,213.989258
10999,0.533900,0.514000,16.275961,13.469608,29.745569,213.401367
11999,0.534182,0.537000,17.812105,14.803508,32.615613,213.401367
12999,0.537917,0.579000,19.352077,16.147561,35.499638,213.415039
13999,0.536308,0.517000,20.906807,17.496381,38.403188,213.415039
14999,0.535214,0.521000,22.424935,18.820703,41.245638,213.401367
15999,0.535400,0.538000,23.958478,20.158612,44.117090,213.401367
16999,0.534250,0.517000,25.489084,21.488872,46.977957,213.428711
17999,0.534588,0.540000,27.030886,22.832211,49.863097,213.428711
18999,0.535611,0.553000,28.610439,24.197746,52.808185,213.428711
19999,0.537895,0.579000,30.149506,25.529625,55.679131,213.428711
20999,0.537000,0.520000,31.730690,26.901084,58.631773,213.717773
21999,0.536714,0.531000,33.318587,28.282771,61.601359,213.717773
22999,0.535773,0.516000,34.925551,29.673952,64.599504,213.717773
23999,0.535348,0.526000,36.528468,31.061299,67.589767,213.717773
24999,0.535625,0.542000,38.123216,32.443897,70.567113,213.731445
25999,0.535880,0.542000,39.718433,33.830496,73.548929,213.731445
26999,0.536808,0.560000,41.293589,35.199354,76.492943,213.731445
27999,0.536333,0.524000,42.884324,36.577279,79.461603,213.731445
28999,0.536107,0.530000,44.485337,37.961467,82.446803,213.717773
29999,0.535966,0.532000,46.069649,39.335520,85.405169,213.717773
30999,0.535567,0.524000,47.697092,40.744484,88.441576,213.717773
31999,0.535645,0.538000,49.303298,42.129142,91.432440,213.717773
32999,0.535656,0.536000,50.876137,43.488062,94.364200,213.110352
33999,0.535394,0.527000,52.432841,44.839610,97.272451,212.831055
34999,0.535059,0.524000,54.084507,46.267028,100.351535,212.831055
35999,0.534971,0.532000,55.675598,47.638919,103.314516,212.831055
36999,0.534056,0.502000,57.301819,49.037941,106.339759,212.831055
37999,0.533973,0.531000,58.883608,50.401081,109.284689,212.831055
38999,0.534132,0.540000,60.481482,51.781603,112.263085,212.831055
39999,0.534590,0.552000,62.092349,53.170881,115.263230,212.831055
