id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.000705,0.000938,0.001643,3.292969
19,0.600000,0.600000,0.001188,0.004410,0.005597,5.261719
29,0.550000,0.500000,0.001795,0.008868,0.010663,7.449219
39,0.600000,0.700000,0.002318,0.012626,0.014944,9.636719
49,0.500000,0.200000,0.002858,0.016396,0.019253,11.824219
59,0.500000,0.500000,0.003543,0.021304,0.024847,14.011719
69,0.533333,0.700000,0.004071,0.025310,0.029381,16.199219
79,0.542857,0.600000,0.004610,0.029407,0.034016,18.339844
89,0.537500,0.500000,0.005111,0.033271,0.038382,20.386719
99,0.533333,0.500000,0.005583,0.036869,0.042452,22.433594
109,0.510000,0.300000,0.006098,0.040878,0.046976,24.949219
119,0.518182,0.600000,0.006644,0.045008,0.051652,27.113281
129,0.508333,0.400000,0.007345,0.050609,0.057954,29.136719
139,0.484615,0.200000,0.008017,0.056318,0.064335,31.183594
149,0.478571,0.400000,0.008559,0.060873,0.069433,33.230469
159,0.486667,0.600000,0.009094,0.065423,0.074517,35.277344
169,0.481250,0.400000,0.009647,0.070168,0.079815,37.324219
179,0.476471,0.400000,0.010265,0.075231,0.085496,39.347656
189,0.477778,0.500000,0.010827,0.080231,0.091058,41.347656
199,0.473684,0.400000,0.011384,0.085324,0.096708,43.347656
209,0.490000,0.800000,0.011939,0.090275,0.102214,45.324219
219,0.495238,0.600000,0.012489,0.095142,0.107631,47.324219
229,0.504545,0.700000,0.013069,0.100231,0.113299,49.324219
239,0.500000,0.400000,0.013623,0.105218,0.118841,51.324219
249,0.500000,0.500000,0.014336,0.112591,0.126927,53.300781
259,0.488000,0.200000,0.015065,0.120479,0.135543,55.300781
269,0.488462,0.500000,0.015640,0.126516,0.142156,57.300781
279,0.485185,0.400000,0.016206,0.132362,0.148568,59.324219
289,0.478571,0.300000,0.016766,0.138222,0.154988,61.910156
299,0.479310,0.500000,0.017325,0.144155,0.161480,63.910156
309,0.480000,0.500000,0.018061,0.152256,0.170317,65.980469
319,0.477419,0.400000,0.018657,0.158730,0.177387,68.003906
329,0.478125,0.500000,0.019169,0.164262,0.183431,70.074219
339,0.478788,0.500000,0.019663,0.169717,0.189380,72.144531
349,0.482353,0.600000,0.020185,0.175490,0.195675,74.167969
359,0.482857,0.500000,0.020680,0.181252,0.201932,76.214844
369,0.483333,0.500000,0.021176,0.187280,0.208457,78.285156
379,0.481081,0.400000,0.021671,0.193004,0.214675,80.261719
389,0.471053,0.100000,0.022223,0.199457,0.221680,82.261719
399,0.474359,0.600000,0.022759,0.205634,0.228393,84.238281
409,0.475000,0.500000,0.023277,0.211687,0.234963,86.261719
419,0.470732,0.300000,0.023776,0.217640,0.241416,88.261719
429,0.473810,0.600000,0.024273,0.223655,0.247928,90.238281
439,0.474419,0.500000,0.024793,0.229755,0.254548,92.261719
449,0.470455,0.300000,0.025286,0.235920,0.261206,94.941406
459,0.477778,0.800000,0.025865,0.243167,0.269031,96.285156
469,0.480435,0.600000,0.026360,0.249463,0.275824,98.871094
479,0.476596,0.300000,0.026857,0.255740,0.282596,100.871094
489,0.472917,0.300000,0.027355,0.262849,0.290204,102.871094
499,0.471429,0.400000,0.027855,0.270134,0.297990,104.894531
509,0.472000,0.500000,0.028356,0.277517,0.305874,107.761719
519,0.468627,0.300000,0.028850,0.284939,0.313788,109.785156
529,0.473077,0.700000,0.029338,0.292410,0.321748,111.925781
539,0.475472,0.600000,0.029827,0.299953,0.329780,113.972656
549,0.475926,0.500000,0.030319,0.307757,0.338076,115.152344
559,0.478182,0.600000,0.030819,0.315747,0.346566,117.152344
569,0.478571,0.500000,0.031308,0.323512,0.354819,119.175781
579,0.480702,0.600000,0.031793,0.331387,0.363180,121.175781
589,0.482759,0.600000,0.032283,0.339323,0.371607,123.152344
599,0.481356,0.400000,0.032772,0.347288,0.380060,125.175781
609,0.480000,0.400000,0.033262,0.355395,0.388658,127.175781
619,0.483607,0.700000,0.033751,0.363541,0.397292,130.652344
629,0.487097,0.700000,0.034269,0.371754,0.406023,131.832031
639,0.487302,0.500000,0.034760,0.380119,0.414878,133.878906
649,0.487500,0.500000,0.035251,0.388550,0.423801,135.902344
659,0.483077,0.200000,0.035810,0.398904,0.434714,137.972656
669,0.484848,0.600000,0.036304,0.407492,0.443796,140.019531
679,0.489552,0.800000,0.036797,0.416086,0.452882,142.628906
689,0.491176,0.600000,0.037296,0.424786,0.462081,144.699219
699,0.489855,0.400000,0.037795,0.433671,0.471466,146.746094
709,0.494286,0.800000,0.038295,0.442559,0.480853,148.792969
719,0.494366,0.500000,0.038792,0.451575,0.490366,150.863281
729,0.497222,0.700000,0.039289,0.460559,0.499847,152.113281
739,0.500000,0.700000,0.039803,0.469665,0.509468,154.113281
749,0.500000,0.500000,0.040330,0.478895,0.519225,156.089844
759,0.496000,0.200000,0.040842,0.488070,0.528913,158.089844
769,0.497368,0.600000,0.041351,0.497380,0.538732,160.089844
779,0.498701,0.600000,0.041863,0.506797,0.548659,162.089844
789,0.501282,0.700000,0.042385,0.516630,0.559014,164.089844
799,0.502532,0.600000,0.042887,0.526158,0.569045,167.566406
809,0.502500,0.500000,0.043392,0.535785,0.579177,169.566406
819,0.502469,0.500000,0.043906,0.545582,0.589488,171.613281
829,0.498780,0.200000,0.044405,0.555268,0.599673,173.660156
839,0.498795,0.500000,0.044913,0.565196,0.610109,174.839844
849,0.500000,0.600000,0.045477,0.576115,0.621592,176.886719
859,0.502353,0.700000,0.046047,0.587427,0.633474,178.933594
869,0.503488,0.600000,0.046670,0.599298,0.645969,180.980469
879,0.504598,0.600000,0.047255,0.610942,0.658198,182.980469
889,0.502273,0.300000,0.047833,0.622524,0.670356,184.980469
899,0.502247,0.500000,0.048599,0.640255,0.688854,186.980469
909,0.500000,0.300000,0.049388,0.657831,0.707219,188.980469
919,0.498901,0.400000,0.049979,0.669769,0.719748,191.566406
929,0.497826,0.400000,0.050521,0.680723,0.731244,193.894531
939,0.500000,0.700000,0.051030,0.691435,0.742465,195.894531
949,0.498936,0.400000,0.051536,0.702136,0.753673,197.003906
959,0.501053,0.700000,0.052078,0.712990,0.765068,199.003906
969,0.502083,0.600000,0.052584,0.725361,0.777946,201.894531
979,0.502062,0.500000,0.053171,0.739286,0.792458,204.480469
989,0.503061,0.600000,0.054238,0.762559,0.816796,207.113281
999,0.507071,0.900000,0.054774,0.775770,0.830545,209.113281
1009,0.510000,0.800000,0.055719,0.788875,0.844593,207.332031
1019,0.511881,0.700000,0.056660,0.801968,0.858628,208.480469
1029,0.511765,0.500000,0.057587,0.814862,0.872450,208.480469
1039,0.514563,0.800000,0.058509,0.827651,0.886161,208.199219
1049,0.515385,0.600000,0.059428,0.840383,0.899811,208.199219
1059,0.519048,0.900000,0.060346,0.853206,0.913551,208.199219
1069,0.518868,0.500000,0.061270,0.866045,0.927314,207.308594
1079,0.520561,0.700000,0.062200,0.878819,0.941019,208.199219
1089,0.519444,0.400000,0.063109,0.891585,0.954695,208.199219
1099,0.521101,0.700000,0.064027,0.904583,0.968610,208.199219
1109,0.522727,0.700000,0.064941,0.917459,0.982400,208.199219
1119,0.522523,0.500000,0.065922,0.930611,0.996533,208.199219
1129,0.522321,0.500000,0.066890,0.943710,1.010600,208.199219
1139,0.523009,0.600000,0.067816,0.956834,1.024650,208.199219
1149,0.524561,0.700000,0.068794,0.969742,1.038535,208.199219
1159,0.525217,0.600000,0.069728,0.983430,1.053158,208.199219
1169,0.524138,0.400000,0.070682,0.996554,1.067237,208.199219
1179,0.523932,0.500000,0.071814,1.011687,1.083501,208.199219
1189,0.521186,0.200000,0.072744,1.024778,1.097522,208.199219
1199,0.521008,0.500000,0.073666,1.037697,1.111362,207.308594
1209,0.522500,0.700000,0.074584,1.050705,1.125289,208.199219
1219,0.523140,0.600000,0.075531,1.063819,1.139351,208.199219
1229,0.525410,0.800000,0.076456,1.076817,1.153273,208.199219
1239,0.527642,0.800000,0.077433,1.090293,1.167725,208.199219
1249,0.529032,0.700000,0.078631,1.107915,1.186545,208.199219
1259,0.529600,0.600000,0.079744,1.123624,1.203368,207.308594
1269,0.530159,0.600000,0.081512,1.148867,1.230378,208.199219
1279,0.529921,0.500000,0.082669,1.164036,1.246705,208.199219
1289,0.529687,0.500000,0.083931,1.180473,1.264404,208.199219
1299,0.530233,0.600000,0.084870,1.193399,1.278268,208.199219
1309,0.530769,0.600000,0.085827,1.206232,1.292059,208.199219
1319,0.530534,0.500000,0.086765,1.219221,1.305986,208.199219
1329,0.528788,0.300000,0.087691,1.232430,1.320121,207.308594
1339,0.529323,0.600000,0.088677,1.245300,1.333976,208.199219
1349,0.529851,0.600000,0.089606,1.258236,1.347842,208.199219
1359,0.531852,0.800000,0.090554,1.270965,1.361518,208.199219
1369,0.532353,0.600000,0.091482,1.283740,1.375221,208.199219
1379,0.532847,0.600000,0.092398,1.296502,1.388900,208.199219
1389,0.534783,0.800000,0.093332,1.309208,1.402540,207.308594
1399,0.536691,0.800000,0.094269,1.322191,1.416461,208.199219
1409,0.535714,0.400000,0.095183,1.334958,1.430141,208.199219
1419,0.534752,0.400000,0.096111,1.347951,1.444062,208.199219
1429,0.535211,0.600000,0.097023,1.360756,1.457778,208.199219
1439,0.535664,0.600000,0.097937,1.373551,1.471487,208.199219
1449,0.533333,0.200000,0.098848,1.386358,1.485205,208.199219
1459,0.533103,0.500000,0.099762,1.399071,1.498834,208.199219
1469,0.534247,0.700000,0.100673,1.411868,1.512540,208.199219
1479,0.534014,0.500000,0.101593,1.424666,1.526259,208.199219
1489,0.533108,0.400000,0.102532,1.437600,1.540132,208.199219
1499,0.533557,0.600000,0.103454,1.450582,1.554036,208.199219
1509,0.532667,0.400000,0.104377,1.463814,1.568190,208.199219
1519,0.532450,0.500000,0.105288,1.476834,1.582121,207.566406
1529,0.532895,0.600000,0.106244,1.489736,1.595980,208.457031
