id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.005072,0.000668,0.005739,5.875977
19,0.600000,0.600000,0.009516,0.004094,0.013610,8.395508
29,0.550000,0.500000,0.014028,0.007957,0.021984,10.620117
39,0.600000,0.700000,0.018263,0.011272,0.029535,13.377930
49,0.500000,0.200000,0.023147,0.014675,0.037822,15.579102
59,0.500000,0.500000,0.027416,0.018053,0.045469,17.706055
69,0.533333,0.700000,0.031825,0.021549,0.053375,19.682617
79,0.542857,0.600000,0.037067,0.025190,0.062257,22.112305
89,0.537500,0.500000,0.041556,0.028758,0.070314,24.088867
99,0.533333,0.500000,0.046128,0.032332,0.078461,27.016602
109,0.510000,0.300000,0.051406,0.036075,0.087481,29.190430
119,0.518182,0.600000,0.056114,0.039879,0.095993,30.932617
129,0.508333,0.400000,0.060970,0.043829,0.104798,32.862305
139,0.484615,0.200000,0.066814,0.047919,0.114733,34.604492
149,0.478571,0.400000,0.071790,0.051956,0.123746,36.627930
159,0.486667,0.600000,0.076936,0.055998,0.132934,39.081055
169,0.481250,0.400000,0.082762,0.060109,0.142871,40.963867
179,0.476471,0.400000,0.088504,0.064765,0.153269,42.729492
189,0.477778,0.500000,0.094288,0.069492,0.163780,44.555664
199,0.473684,0.400000,0.100321,0.074290,0.174612,46.461914
209,0.490000,0.800000,0.108801,0.080291,0.189092,48.461914
219,0.495238,0.600000,0.116357,0.086543,0.202900,50.448242
229,0.504545,0.700000,0.122292,0.091462,0.213754,52.448242
239,0.500000,0.400000,0.129398,0.096521,0.225918,54.448242
249,0.500000,0.500000,0.136138,0.101995,0.238133,56.424805
259,0.488000,0.200000,0.143717,0.108070,0.251787,58.426758
269,0.488462,0.500000,0.152098,0.114343,0.266440,60.473633
279,0.485185,0.400000,0.160975,0.121830,0.282805,63.059570
289,0.478571,0.300000,0.167942,0.127744,0.295686,65.036133
299,0.479310,0.500000,0.176087,0.133627,0.309714,67.059570
309,0.480000,0.500000,0.183309,0.141447,0.324756,69.129883
319,0.477419,0.400000,0.189726,0.146805,0.336531,72.346680
329,0.478125,0.500000,0.196986,0.152217,0.349203,74.393555
339,0.478788,0.500000,0.203400,0.157677,0.361077,76.463867
349,0.482353,0.600000,0.209917,0.163217,0.373133,78.487305
359,0.482857,0.500000,0.216470,0.168860,0.385330,80.510742
369,0.483333,0.500000,0.224099,0.174579,0.398678,82.510742
379,0.481081,0.400000,0.230837,0.180499,0.411336,84.500977
389,0.471053,0.100000,0.237531,0.186310,0.423841,86.500977
399,0.474359,0.600000,0.245344,0.192189,0.437533,88.477539
409,0.475000,0.500000,0.252662,0.198715,0.451376,90.454102
419,0.470732,0.300000,0.259648,0.204668,0.464316,92.500977
429,0.473810,0.600000,0.267594,0.210712,0.478307,94.500977
439,0.474419,0.500000,0.274633,0.216774,0.491406,96.500977
449,0.470455,0.300000,0.281806,0.222898,0.504703,98.487305
459,0.477778,0.800000,0.290013,0.229101,0.519114,101.096680
469,0.480435,0.600000,0.297145,0.235342,0.532487,103.096680
479,0.476596,0.300000,0.304414,0.241604,0.546018,105.096680
489,0.472917,0.300000,0.313594,0.248668,0.562263,107.120117
499,0.471429,0.400000,0.321880,0.255964,0.577844,109.143555
509,0.472000,0.500000,0.330206,0.263283,0.593489,111.190430
519,0.468627,0.300000,0.338538,0.270724,0.609262,113.307617
529,0.473077,0.700000,0.348118,0.278260,0.626378,116.268555
539,0.475472,0.600000,0.356729,0.285866,0.642595,118.291992
549,0.475926,0.500000,0.365286,0.293488,0.658774,120.338867
559,0.478182,0.600000,0.375103,0.301391,0.676493,121.448242
569,0.478571,0.500000,0.383754,0.309178,0.692932,123.424805
579,0.480702,0.600000,0.392627,0.317084,0.709711,125.471680
589,0.482759,0.600000,0.402955,0.325090,0.728045,127.471680
599,0.481356,0.400000,0.412033,0.333320,0.745353,129.448242
609,0.480000,0.400000,0.421307,0.341440,0.762747,132.057617
619,0.483607,0.700000,0.431755,0.349620,0.781375,134.995117
629,0.487097,0.700000,0.440893,0.358042,0.798935,136.151367
639,0.487302,0.500000,0.450727,0.366687,0.817414,138.323242
649,0.487500,0.500000,0.461228,0.375170,0.836398,140.323242
659,0.483077,0.200000,0.470816,0.383666,0.854482,142.323242
669,0.484848,0.600000,0.480317,0.392340,0.872657,144.323242
679,0.489552,0.800000,0.489887,0.401160,0.891047,146.370117
689,0.491176,0.600000,0.501305,0.410446,0.911751,148.416992
699,0.489855,0.400000,0.512407,0.420492,0.932899,150.463867
709,0.494286,0.800000,0.526315,0.432504,0.958819,152.534180
719,0.494366,0.500000,0.544805,0.447438,0.992243,154.581055
729,0.497222,0.700000,0.556585,0.459853,1.016439,156.627930
739,0.500000,0.700000,0.568323,0.470566,1.038889,158.627930
749,0.500000,0.500000,0.581879,0.481840,1.063719,160.627930
759,0.496000,0.200000,0.598121,0.497288,1.095409,162.627930
769,0.497368,0.600000,0.609771,0.507790,1.117561,164.641602
779,0.498701,0.600000,0.621556,0.517558,1.139113,166.641602
789,0.501282,0.700000,0.632049,0.527011,1.159059,169.250977
799,0.502532,0.600000,0.642520,0.536548,1.179068,171.274414
809,0.502500,0.500000,0.654308,0.546315,1.200623,173.321289
819,0.502469,0.500000,0.664965,0.555941,1.220906,176.258789
829,0.498780,0.200000,0.675686,0.565640,1.241326,178.305664
839,0.498795,0.500000,0.686442,0.575416,1.261858,180.352539
849,0.500000,0.600000,0.698532,0.585498,1.284030,182.399414
859,0.502353,0.700000,0.709614,0.595470,1.305084,183.555664
869,0.503488,0.600000,0.720525,0.605561,1.326086,185.555664
879,0.504598,0.600000,0.732908,0.615765,1.348673,187.555664
889,0.502273,0.300000,0.743979,0.625977,1.369956,189.555664
899,0.502247,0.500000,0.755358,0.636451,1.391808,191.541992
909,0.500000,0.300000,0.767880,0.646819,1.414698,193.541992
919,0.498901,0.400000,0.779245,0.657416,1.436662,196.151367
929,0.497826,0.400000,0.790859,0.667964,1.458823,197.565430
939,0.500000,0.700000,0.803833,0.678621,1.482454,200.456055
949,0.498936,0.400000,0.815364,0.689343,1.504707,201.565430
959,0.501053,0.700000,0.827152,0.700279,1.527430,203.565430
969,0.502083,0.600000,0.841931,0.712772,1.554703,206.151367
979,0.502062,0.500000,0.855610,0.725493,1.581103,209.041992
989,0.503061,0.600000,0.870489,0.739689,1.610178,210.831055
999,0.507071,0.900000,0.886358,0.753494,1.639852,212.854492
1009,0.510000,0.800000,0.904817,0.770600,1.675417,213.745117
1019,0.511881,0.700000,0.921433,0.786072,1.707505,213.112305
1029,0.511765,0.500000,0.944575,0.807156,1.751731,213.112305
1039,0.514563,0.800000,0.969949,0.828002,1.797951,213.088867
1049,0.515385,0.600000,0.989481,0.846404,1.835885,213.088867
1059,0.519048,0.900000,1.008607,0.863781,1.872388,213.088867
1069,0.518868,0.500000,1.025300,0.877672,1.902971,213.979492
1079,0.520561,0.700000,1.039457,0.890493,1.929950,213.088867
1089,0.519444,0.400000,1.053862,0.903525,1.957387,213.088867
1099,0.521101,0.700000,1.069477,0.916516,1.985992,213.088867
1109,0.522727,0.700000,1.083739,0.929389,2.013129,213.088867
1119,0.522523,0.500000,1.098261,0.942423,2.040684,213.088867
1129,0.522321,0.500000,1.113987,0.955409,2.069395,213.088867
1139,0.523009,0.600000,1.128265,0.968310,2.096575,213.088867
1149,0.524561,0.700000,1.142586,0.981174,2.123760,213.088867
1159,0.525217,0.600000,1.156822,0.994272,2.151094,213.088867
1169,0.524138,0.400000,1.172428,1.007194,2.179622,213.088867
1179,0.523932,0.500000,1.186999,1.020413,2.207412,213.088867
1189,0.521186,0.200000,1.201145,1.033166,2.234311,213.088867
1199,0.521008,0.500000,1.217439,1.046193,2.263632,213.979492
1209,0.522500,0.700000,1.232885,1.059994,2.292878,213.088867
1219,0.523140,0.600000,1.247466,1.073029,2.320495,213.088867
1229,0.525410,0.800000,1.265538,1.086334,2.351872,213.088867
1239,0.527642,0.800000,1.279879,1.099364,2.379243,213.088867
1249,0.529032,0.700000,1.294265,1.112332,2.406597,213.088867
1259,0.529600,0.600000,1.310019,1.125327,2.435346,213.979492
1269,0.530159,0.600000,1.324541,1.138107,2.462649,213.088867
1279,0.529921,0.500000,1.342618,1.154787,2.497404,213.377930
1289,0.529687,0.500000,1.363963,1.171765,2.535728,213.377930
1299,0.530233,0.600000,1.381380,1.187719,2.569099,213.377930
1309,0.530769,0.600000,1.397907,1.202550,2.600457,213.377930
1319,0.530534,0.500000,1.415722,1.219049,2.634771,213.377930
1329,0.528788,0.300000,1.436640,1.236413,2.673053,214.268555
1339,0.529323,0.600000,1.457724,1.255858,2.713582,213.377930
1349,0.529851,0.600000,1.476991,1.273286,2.750277,213.377930
1359,0.531852,0.800000,1.498087,1.290926,2.789013,213.377930
1369,0.532353,0.600000,1.512374,1.304091,2.816465,213.377930
1379,0.532847,0.600000,1.526585,1.316833,2.843418,213.377930
1389,0.534783,0.800000,1.542034,1.330122,2.872156,214.268555
1399,0.536691,0.800000,1.556459,1.343195,2.899654,213.377930
1409,0.535714,0.400000,1.570712,1.356092,2.926804,213.377930
1419,0.534752,0.400000,1.586608,1.369195,2.955802,213.377930
1429,0.535211,0.600000,1.600850,1.382125,2.982975,213.377930
1439,0.535664,0.600000,1.617693,1.396902,3.014595,213.377930
1449,0.533333,0.200000,1.633262,1.409854,3.043116,213.377930
1459,0.533103,0.500000,1.647585,1.422839,3.070425,213.377930
1469,0.534247,0.700000,1.661889,1.435698,3.097587,213.377930
1479,0.534014,0.500000,1.676123,1.448658,3.124781,213.377930
1489,0.533108,0.400000,1.692005,1.461569,3.153574,213.377930
1499,0.533557,0.600000,1.706234,1.474540,3.180774,213.377930
1509,0.532667,0.400000,1.720530,1.487379,3.207909,213.377930
1519,0.532450,0.500000,1.736334,1.500324,3.236658,214.034180
1529,0.532895,0.600000,1.750569,1.513231,3.263800,213.143555
1539,0.533333,0.600000,1.765262,1.527199,3.292461,213.157227
1549,0.534416,0.700000,1.780787,1.540439,3.321226,213.157227
1559,0.533548,0.400000,1.795020,1.553384,3.348405,213.157227
1569,0.533974,0.600000,1.814981,1.571150,3.386131,213.157227
1579,0.532484,0.300000,1.841081,1.592723,3.433805,214.047852
1589,0.531013,0.300000,1.864237,1.614090,3.478327,213.157227
1599,0.530818,0.500000,1.884302,1.632679,3.516981,213.157227
1609,0.531250,0.600000,1.899737,1.645467,3.545204,213.157227
1619,0.531056,0.500000,1.914069,1.658353,3.572422,213.157227
1629,0.530864,0.500000,1.928285,1.671250,3.599535,213.157227
1639,0.530675,0.500000,1.942977,1.684180,3.627157,213.157227
1649,0.530488,0.500000,1.958621,1.696964,3.655585,214.047852
1659,0.529697,0.400000,1.974723,1.709877,3.684601,213.157227
1669,0.529518,0.500000,1.988922,1.722784,3.711706,213.157227
1679,0.530539,0.700000,2.004347,1.735579,3.739927,213.157227
1689,0.527976,0.100000,2.018543,1.748464,3.767007,213.157227
1699,0.528402,0.600000,2.033227,1.761387,3.794614,213.157227
1709,0.527647,0.400000,2.049028,1.774200,3.823228,214.047852
1719,0.529240,0.800000,2.063199,1.787071,3.850270,213.157227
1729,0.529651,0.600000,2.077380,1.799821,3.877201,213.157227
1739,0.530636,0.700000,2.093084,1.812681,3.905765,213.157227
1749,0.530460,0.500000,2.107228,1.825571,3.932799,213.157227
1759,0.530857,0.600000,2.121854,1.838439,3.960293,213.157227
1769,0.532386,0.800000,2.137508,1.851430,3.988938,213.157227
1779,0.532768,0.600000,2.151741,1.864306,4.016047,213.157227
1789,0.534270,0.800000,2.165904,1.877167,4.043071,213.143555
1799,0.532961,0.300000,2.180249,1.890055,4.070305,213.143555
1809,0.532222,0.400000,2.201620,1.907903,4.109523,213.143555
1819,0.531492,0.400000,2.217865,1.922987,4.140853,213.143555
1829,0.529670,0.200000,2.238092,1.941886,4.179978,213.143555
1839,0.528962,0.400000,2.256125,1.957399,4.213523,214.034180
1849,0.528804,0.500000,2.271196,1.971253,4.242449,213.143555
1859,0.528649,0.500000,2.285444,1.984086,4.269530,213.143555
1869,0.528495,0.500000,2.301339,1.996982,4.298321,213.143555
1879,0.528877,0.600000,2.315701,2.009943,4.325643,213.143555
1889,0.528723,0.500000,2.332387,2.023113,4.355500,213.143555
1899,0.529630,0.700000,2.348047,2.036147,4.384194,214.034180
1909,0.530000,0.600000,2.362214,2.049079,4.411294,213.143555
1919,0.528796,0.300000,2.376644,2.062071,4.438716,213.143555
1929,0.528646,0.500000,2.392245,2.074905,4.467150,213.143555
1939,0.530052,0.800000,2.407476,2.088775,4.496251,213.377930
1949,0.530412,0.600000,2.421726,2.101854,4.523580,213.377930
1959,0.532308,0.900000,2.436147,2.114825,4.550972,213.143555
1969,0.532143,0.500000,2.451879,2.127789,4.579668,214.034180
1979,0.531472,0.400000,2.466241,2.140597,4.606838,213.143555
1989,0.532323,0.700000,2.480508,2.153683,4.634190,213.143555
1999,0.532161,0.500000,2.496249,2.166564,4.662813,213.143555
2009,0.532500,0.600000,2.510720,2.179607,4.690326,213.143555
2019,0.533333,0.700000,2.524841,2.192376,4.717217,213.143555
2029,0.533663,0.600000,2.540472,2.205412,4.745884,214.034180
2039,0.534483,0.700000,2.554595,2.218192,4.772787,213.143555
2049,0.535294,0.700000,2.568788,2.230973,4.799760,213.143555
