id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.009215,0.000414,0.009629,5.226562
199,0.950000,0.950000,0.022181,0.013605,0.035786,5.250000
299,0.950000,0.950000,0.030879,0.025022,0.055901,5.250000
399,0.950000,0.950000,0.042369,0.036143,0.078512,5.250000
499,0.947500,0.940000,0.051001,0.047296,0.098297,5.250000
599,0.952000,0.970000,0.062624,0.058371,0.120995,5.250000
699,0.950000,0.940000,0.071297,0.069412,0.140709,5.250000
799,0.950000,0.950000,0.082947,0.080600,0.163547,5.250000
899,0.946250,0.920000,0.092176,0.092348,0.184524,5.250000
999,0.943333,0.920000,0.107147,0.107585,0.214732,5.250000
1099,0.944000,0.950000,0.120181,0.124301,0.244482,5.250000
1199,0.943636,0.940000,0.139052,0.142385,0.281437,5.250000
1299,0.941667,0.920000,0.151346,0.158319,0.309665,5.250000
1399,0.943846,0.970000,0.163265,0.169676,0.332940,5.250000
1499,0.942143,0.920000,0.172060,0.180816,0.352876,5.250000
1599,0.939333,0.900000,0.183448,0.191810,0.375257,5.250000
1699,0.938125,0.920000,0.192037,0.202812,0.394849,5.250000
1799,0.937647,0.930000,0.203482,0.213712,0.417193,5.250000
1899,0.937778,0.940000,0.211981,0.224546,0.436527,5.250000
1999,0.937895,0.940000,0.223285,0.235453,0.458738,5.250000
2099,0.937500,0.930000,0.232069,0.246611,0.478680,5.250000
2199,0.935238,0.890000,0.243490,0.257875,0.501365,5.250000
2299,0.935455,0.940000,0.252132,0.268981,0.521113,5.250000
2399,0.937391,0.980000,0.263410,0.279866,0.543276,5.250000
2499,0.935833,0.900000,0.272373,0.292184,0.564557,5.250000
2599,0.934800,0.910000,0.283745,0.303072,0.586817,5.250000
2699,0.934231,0.920000,0.292280,0.313937,0.606217,5.250000
2799,0.935185,0.960000,0.303622,0.324760,0.628382,5.250000
2899,0.936429,0.970000,0.312210,0.335604,0.647815,5.250000
2999,0.936207,0.930000,0.323542,0.346436,0.669977,5.250000
3099,0.937000,0.960000,0.332079,0.357284,0.689363,5.250000
3199,0.938387,0.980000,0.343417,0.368109,0.711526,5.250000
3299,0.939375,0.970000,0.352104,0.379170,0.731274,5.250000
3399,0.939394,0.940000,0.363631,0.390089,0.753720,3.112305
3499,0.937941,0.890000,0.372050,0.399058,0.771108,9.029297
3599,0.938857,0.970000,0.380704,0.408973,0.789677,9.029297
3699,0.938611,0.930000,0.389193,0.418817,0.808010,9.029297
3799,0.937838,0.910000,0.401346,0.429444,0.830790,12.636719
3899,0.937368,0.920000,0.413095,0.439029,0.852125,14.689453
3999,0.935385,0.860000,0.421716,0.448404,0.870120,15.576172
4099,0.935750,0.950000,0.430560,0.458604,0.889164,15.576172
4199,0.936829,0.980000,0.439266,0.468544,0.907810,15.576172
4299,0.937619,0.970000,0.450401,0.478324,0.928725,15.576172
4399,0.938372,0.970000,0.460216,0.489738,0.949954,15.576172
4499,0.939545,0.990000,0.468760,0.499414,0.968174,15.576172
4599,0.940667,0.990000,0.477199,0.509100,0.986299,15.576172
4699,0.941522,0.980000,0.497426,0.522079,1.019505,15.576172
4799,0.942553,0.990000,0.509333,0.535779,1.045112,15.576172
4899,0.943333,0.980000,0.521159,0.549259,1.070418,15.576172
4999,0.943878,0.970000,0.530820,0.560218,1.091039,15.576172
5099,0.944400,0.970000,0.541120,0.572071,1.113191,15.576172
5199,0.945098,0.980000,0.557751,0.586066,1.143817,15.576172
5299,0.945577,0.970000,0.567609,0.597331,1.164940,15.576172
5399,0.946038,0.970000,0.579284,0.610774,1.190058,15.576172
5499,0.945741,0.930000,0.588166,0.621040,1.209206,15.576172
5599,0.946000,0.960000,0.598068,0.632467,1.230535,15.576172
5699,0.946071,0.950000,0.614789,0.642092,1.256881,18.283203
5799,0.946140,0.950000,0.623520,0.651867,1.275386,18.525391
5899,0.946552,0.970000,0.632122,0.661590,1.293712,18.525391
5999,0.947119,0.980000,0.640676,0.671313,1.311989,18.525391
6099,0.947000,0.940000,0.652213,0.681181,1.333394,18.927734
6199,0.947541,0.980000,0.660858,0.690916,1.351774,18.927734
6299,0.947742,0.960000,0.670072,0.701369,1.371441,19.169922
6399,0.948254,0.980000,0.678725,0.710885,1.389610,19.169922
6499,0.948125,0.940000,0.687245,0.720468,1.407712,19.169922
6599,0.948308,0.960000,0.701098,0.730184,1.431282,19.169922
6699,0.948333,0.950000,0.709653,0.739795,1.449448,19.169922
6799,0.948955,0.990000,0.718162,0.749364,1.467525,19.169922
6899,0.949265,0.970000,0.726584,0.758835,1.485418,19.169922
