id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.026484,0.001844,0.028328,208.832031
1999,0.970000,0.970000,0.124820,1.399638,1.524458,208.855469
2999,0.965000,0.960000,0.215527,2.699226,2.914753,207.941406
3999,0.964333,0.963000,0.309452,4.075036,4.384487,208.574219
4999,0.968750,0.982000,0.400767,5.386644,5.787411,207.660156
5999,0.967600,0.963000,0.491840,6.710532,7.202372,207.660156
6999,0.967500,0.967000,0.586474,8.095274,8.681748,208.574219
7999,0.968857,0.977000,0.679476,9.448905,10.128381,207.660156
8999,0.967375,0.957000,0.769984,10.776069,11.546053,208.574219
9999,0.967000,0.964000,0.862620,12.140466,13.003086,208.574219
10999,0.967300,0.970000,0.952543,13.439305,14.391848,207.660156
11999,0.967545,0.970000,1.047259,14.840123,15.887382,208.574219
12999,0.966667,0.957000,1.138535,16.170677,17.309212,207.660156
13999,0.967077,0.972000,1.230227,17.522450,18.752677,207.660156
14999,0.967000,0.966000,1.319745,18.832267,20.152012,208.574219
15999,0.967467,0.974000,1.409864,20.145195,21.555059,207.660156
16999,0.967562,0.969000,1.504040,21.553461,23.057501,208.574219
17999,0.967824,0.972000,1.594639,22.882931,24.477569,208.574219
18999,0.967833,0.968000,1.684265,24.196299,25.880564,207.660156
19999,0.968105,0.973000,1.777462,25.579332,27.356794,208.574219
20999,0.968100,0.968000,1.867127,26.893061,28.760188,207.660156
21999,0.968190,0.970000,1.960191,28.273288,30.233479,207.660156
22999,0.968500,0.975000,2.050633,29.602883,31.653516,208.574219
23999,0.968739,0.974000,2.139982,30.910596,33.050578,207.660156
24999,0.968583,0.965000,2.234231,32.315192,34.549423,208.574219
25999,0.968720,0.972000,2.333176,33.809567,36.142743,208.574219
26999,0.968500,0.963000,2.427743,35.213670,37.641413,207.660156
27999,0.968370,0.965000,2.521404,36.603770,39.125174,208.574219
28999,0.968571,0.974000,2.615171,37.980228,40.595399,207.660156
29999,0.968724,0.973000,2.708370,39.354577,42.062946,207.660156
30999,0.968800,0.971000,2.801543,40.725656,43.527199,208.574219
31999,0.968774,0.968000,2.892558,42.071543,44.964101,207.660156
32999,0.968688,0.966000,2.987607,43.498182,46.485788,208.832031
33999,0.968788,0.972000,3.079028,44.839929,47.918957,208.832031
34999,0.968559,0.961000,3.173372,46.232212,49.405584,207.941406
35999,0.968657,0.972000,3.264381,47.559394,50.823775,208.832031
36999,0.968472,0.962000,3.360308,48.982942,52.343250,207.941406
37999,0.968378,0.965000,3.453552,50.345329,53.798881,207.941406
38999,0.968184,0.961000,3.547127,51.686754,55.233881,208.832031
39999,0.968308,0.973000,3.642824,53.089591,56.732415,207.941406
