id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.221673,0.000270,0.221943,11.790039
1999,0.824000,0.824000,0.494365,0.151771,0.646136,12.350586
2999,0.804000,0.784000,0.793339,0.279209,1.072548,31.942383
3999,0.808333,0.817000,1.234553,0.408220,1.642773,37.108398
4999,0.815250,0.836000,1.686211,0.532753,2.218964,39.436523
5999,0.813600,0.807000,2.130155,0.652051,2.782206,41.708008
6999,0.816000,0.828000,2.596926,0.774538,3.371464,49.395508
7999,0.817000,0.823000,3.062490,0.885713,3.948203,58.817383
8999,0.818250,0.827000,3.597712,1.004865,4.602577,72.752930
9999,0.822222,0.854000,4.196095,1.130122,5.326217,85.584961
10999,0.825000,0.850000,4.839743,1.260548,6.100290,90.209961
11999,0.826091,0.837000,5.486147,1.387989,6.874135,100.129883
12999,0.827417,0.842000,6.176790,1.520872,7.697662,110.661133
13999,0.828000,0.835000,6.859437,1.650788,8.510225,121.813477
14999,0.827786,0.825000,7.567227,1.779251,9.346478,135.676758
15999,0.828133,0.833000,8.284163,1.903875,10.188038,147.463867
16999,0.828625,0.836000,8.951334,2.019986,10.971320,152.627930
17999,0.829353,0.841000,9.702305,2.147866,11.850171,156.610352
18999,0.830444,0.849000,10.451432,2.270825,12.722257,167.768555
19999,0.831053,0.842000,11.201692,2.393489,13.595181,171.250977
20999,0.831600,0.842000,12.017608,2.526155,14.543763,175.833008
21999,0.832095,0.842000,12.921597,2.668583,15.590180,178.672852
22999,0.832955,0.851000,13.885002,2.820465,16.705467,179.774414
23999,0.833348,0.842000,14.633810,2.940884,17.574694,182.071289
24999,0.833833,0.845000,15.429712,3.066983,18.496694,187.174805
25999,0.834040,0.839000,16.211321,3.190015,19.401336,202.596680
26999,0.834269,0.840000,17.029862,3.315805,20.345667,210.049805
27999,0.835222,0.860000,17.836009,3.439289,21.275297,215.364258
28999,0.835786,0.851000,18.644646,3.561740,22.206386,219.442383
29999,0.835862,0.838000,19.465628,3.686979,23.152607,222.864258
30999,0.835633,0.829000,20.293081,3.809914,24.102995,224.536133
31999,0.835387,0.828000,21.120827,3.933399,25.054226,225.122070
32999,0.834937,0.821000,21.931661,4.054566,25.986227,227.948242
33999,0.834788,0.830000,22.762051,4.180213,26.942264,229.770508
34999,0.835382,0.855000,23.609292,4.303599,27.912891,231.413086
35999,0.835657,0.845000,24.413482,4.423455,28.836937,236.811523
36999,0.835389,0.826000,25.258629,4.546950,29.805580,250.352539
37999,0.835270,0.831000,26.144031,4.675444,30.819475,263.204102
38999,0.835579,0.847000,27.016330,4.799558,31.815888,270.524414
39999,0.835769,0.843000,27.886805,4.924374,32.811179,279.163086
