id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.079984,0.000236,0.080221,5.257812
1999,0.824000,0.824000,0.189106,0.118631,0.307737,5.257812
2999,0.821500,0.819000,0.312477,0.254620,0.567097,5.257812
3999,0.815000,0.802000,0.415526,0.350994,0.766520,12.636719
4999,0.817250,0.824000,0.521631,0.447456,0.969087,12.636719
5999,0.815600,0.809000,0.624102,0.552856,1.176959,12.636719
6999,0.816333,0.820000,0.746768,0.673976,1.420744,12.636719
7999,0.818714,0.833000,0.852861,0.777310,1.630171,12.636719
8999,0.818250,0.815000,0.955183,0.882965,1.838148,12.636719
9999,0.820000,0.834000,1.063016,0.984605,2.047621,16.244141
10999,0.821500,0.835000,1.180645,1.089223,2.269868,19.837891
11999,0.822909,0.837000,1.285281,1.173533,2.458815,23.431641
12999,0.823750,0.833000,1.391295,1.256084,2.647379,23.431641
13999,0.823692,0.823000,1.497735,1.345755,2.843491,30.619141
14999,0.823929,0.827000,1.618920,1.458876,3.077796,30.619141
15999,0.825400,0.846000,1.726395,1.558695,3.285091,30.619141
16999,0.826063,0.836000,1.833430,1.655398,3.488828,34.212891
17999,0.827059,0.843000,1.939772,1.750612,3.690384,34.212891
18999,0.829222,0.866000,2.065991,1.858883,3.924873,34.212891
19999,0.829895,0.842000,2.191092,1.981507,4.172598,34.212891
20999,0.830300,0.838000,2.300777,2.078090,4.378867,34.212891
21999,0.831143,0.848000,2.410560,2.174216,4.584776,34.212891
22999,0.832182,0.854000,2.515706,2.271648,4.787354,34.212891
23999,0.832304,0.835000,2.631309,2.378297,5.009606,37.550781
24999,0.832542,0.838000,2.743268,2.471852,5.215120,37.792969
25999,0.833240,0.850000,2.855036,2.565244,5.420280,41.144531
26999,0.833423,0.838000,2.961681,2.660881,5.622562,41.386719
27999,0.834370,0.859000,3.095381,2.783630,5.879011,41.386719
28999,0.835036,0.853000,3.213191,2.879702,6.092893,44.994141
29999,0.835034,0.835000,3.322127,2.967529,6.289656,48.587891
30999,0.834833,0.829000,3.431731,3.056221,6.487952,48.587891
31999,0.834677,0.830000,3.538703,3.146453,6.685156,48.587891
32999,0.834438,0.827000,3.678318,3.253980,6.932298,52.181641
33999,0.834455,0.835000,3.785280,3.339801,7.125081,52.181641
34999,0.835147,0.858000,3.900745,3.424775,7.325520,52.181641
35999,0.835543,0.849000,4.003970,3.509884,7.513854,55.275391
36999,0.835278,0.826000,4.132787,3.605710,7.738496,62.962891
37999,0.835324,0.837000,4.249996,3.704646,7.954642,62.962891
38999,0.835868,0.856000,4.355639,3.793852,8.149491,62.962891
39999,0.835923,0.838000,4.459968,3.881476,8.341444,62.962891
