id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.863484,0.001673,0.865157,212.041992
1999,0.824000,0.824000,2.410810,1.358051,3.768861,211.666992
2999,0.822500,0.821000,3.973248,2.724434,6.697682,212.612305
3999,0.814333,0.798000,5.521497,4.075907,9.597404,212.823242
4999,0.818250,0.830000,7.054574,5.411862,12.466437,212.823242
5999,0.815000,0.802000,8.593678,6.760131,15.353809,213.098633
6999,0.818000,0.833000,10.187780,8.148768,18.336547,213.112305
7999,0.818714,0.823000,11.745253,9.506065,21.251319,213.098633
8999,0.818500,0.817000,13.284367,10.844376,24.128743,213.098633
9999,0.821333,0.844000,14.839878,12.196670,27.036548,213.098633
10999,0.822600,0.834000,16.432522,13.580751,30.013273,213.401367
11999,0.823273,0.830000,17.962204,14.913534,32.875739,213.401367
12999,0.822333,0.812000,19.552594,16.291195,35.843789,213.415039
13999,0.822769,0.828000,21.165953,17.690099,38.856052,213.415039
14999,0.822000,0.812000,22.768268,19.081706,41.849974,213.401367
15999,0.822067,0.823000,24.342873,20.448756,44.791629,213.401367
16999,0.821438,0.812000,25.938695,21.829556,47.768251,213.428711
17999,0.821824,0.828000,27.552346,23.232198,50.784544,213.428711
18999,0.822722,0.838000,29.128188,24.596121,53.724310,213.428711
19999,0.822632,0.821000,30.742609,25.994292,56.736901,213.428711
20999,0.822200,0.814000,32.347557,27.380442,59.727999,214.608398
21999,0.821762,0.813000,33.919904,28.748435,62.668339,214.608398
22999,0.822409,0.836000,35.562290,30.167505,65.729795,215.499023
23999,0.822348,0.821000,37.167540,31.556217,68.723757,214.608398
24999,0.822208,0.819000,38.740591,32.914278,71.654869,215.512695
25999,0.821920,0.815000,40.375621,34.340274,74.715894,215.512695
26999,0.821462,0.810000,41.965739,35.720774,77.686513,214.622070
27999,0.821667,0.827000,43.550835,37.088012,80.638848,215.512695
28999,0.822179,0.836000,45.178150,38.493696,83.671846,214.608398
29999,0.822276,0.825000,46.849095,39.942495,86.791590,214.608398
30999,0.821600,0.802000,48.426047,41.309397,89.735444,215.499023
31999,0.821032,0.804000,49.983366,42.658833,92.642199,214.608398
32999,0.820250,0.796000,51.715671,44.155516,95.871187,215.500977
33999,0.819667,0.801000,53.413264,45.622256,99.035519,215.291992
34999,0.819912,0.828000,55.172594,47.140948,102.313541,214.401367
35999,0.819743,0.814000,56.880925,48.620186,105.501111,215.291992
36999,0.819056,0.795000,58.605864,50.106542,108.712407,214.401367
37999,0.818351,0.793000,60.388330,51.652278,112.040608,214.401367
38999,0.818553,0.826000,62.107901,53.128432,115.236333,215.504883
39999,0.818385,0.812000,63.875026,54.649794,118.524819,214.614258
