id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.002292,0.000297,0.002589,8.372070
19,0.500000,0.500000,0.005032,0.002273,0.007305,8.932617
29,0.450000,0.400000,0.007756,0.004371,0.012127,8.932617
39,0.500000,0.600000,0.010633,0.006065,0.016698,9.516602
49,0.475000,0.400000,0.012824,0.007706,0.020530,9.516602
59,0.500000,0.600000,0.015038,0.009328,0.024366,9.516602
69,0.516667,0.600000,0.017877,0.010934,0.028811,9.516602
79,0.542857,0.700000,0.020109,0.012532,0.032641,10.049805
89,0.575000,0.800000,0.022257,0.014125,0.036382,10.049805
99,0.600000,0.800000,0.025234,0.015731,0.040965,10.049805
109,0.570000,0.300000,0.027248,0.017230,0.044479,10.049805
119,0.563636,0.500000,0.029194,0.018647,0.047842,10.063477
129,0.566667,0.600000,0.031875,0.020077,0.051953,10.049805
139,0.561538,0.500000,0.033857,0.021513,0.055370,10.049805
149,0.557143,0.500000,0.035774,0.022934,0.058707,10.049805
159,0.540000,0.300000,0.041486,0.024369,0.065856,10.643555
169,0.531250,0.400000,0.044151,0.026280,0.070431,10.643555
179,0.529412,0.500000,0.047186,0.028396,0.075582,10.643555
189,0.533333,0.600000,0.049922,0.030133,0.080056,10.643555
199,0.536842,0.600000,0.054474,0.032136,0.086610,10.629883
209,0.545000,0.700000,0.057320,0.034060,0.091380,10.643555
219,0.542857,0.500000,0.059213,0.035281,0.094494,10.657227
229,0.550000,0.700000,0.062295,0.036850,0.099146,10.657227
239,0.543478,0.400000,0.064515,0.038447,0.102962,10.657227
249,0.537500,0.400000,0.066717,0.040074,0.106791,10.657227
259,0.536000,0.500000,0.070060,0.041709,0.111768,10.659180
269,0.530769,0.400000,0.072292,0.043331,0.115623,10.659180
279,0.525926,0.400000,0.074240,0.044669,0.118909,10.659180
289,0.528571,0.600000,0.077525,0.046282,0.123806,10.659180
299,0.527586,0.500000,0.080230,0.048177,0.128407,10.659180
309,0.526667,0.500000,0.088746,0.050742,0.139488,10.659180
319,0.525806,0.500000,0.091688,0.052207,0.143895,11.219727
329,0.531250,0.700000,0.093621,0.053638,0.147260,11.219727
339,0.536364,0.700000,0.095610,0.055068,0.150678,11.219727
349,0.532353,0.400000,0.097596,0.056525,0.154120,11.219727
359,0.537143,0.700000,0.100469,0.057946,0.158415,11.219727
369,0.530556,0.300000,0.102420,0.059360,0.161780,11.219727
379,0.537838,0.800000,0.104648,0.060939,0.165587,11.219727
389,0.534211,0.400000,0.107497,0.062370,0.169867,11.219727
399,0.538462,0.700000,0.109460,0.063788,0.173248,11.219727
409,0.540000,0.600000,0.111393,0.065274,0.176667,11.219727
419,0.546341,0.800000,0.114385,0.066705,0.181091,11.219727
429,0.547619,0.600000,0.116327,0.068132,0.184460,11.219727
439,0.553488,0.800000,0.118273,0.069549,0.187823,11.219727
449,0.552273,0.500000,0.124251,0.071036,0.195288,11.233398
459,0.555556,0.700000,0.126241,0.072456,0.198697,11.233398
469,0.565217,1.000000,0.128241,0.073994,0.202235,11.233398
479,0.561702,0.400000,0.131242,0.075458,0.206700,11.233398
489,0.560417,0.500000,0.133158,0.076880,0.210038,11.233398
499,0.557143,0.400000,0.135270,0.078339,0.213608,11.233398
509,0.556000,0.500000,0.137317,0.079798,0.217114,11.219727
519,0.552941,0.400000,0.140288,0.081225,0.221512,11.219727
529,0.553846,0.600000,0.142231,0.082647,0.224878,11.219727
539,0.552830,0.500000,0.144244,0.084069,0.228313,11.219727
549,0.553704,0.600000,0.147216,0.085496,0.232712,11.219727
559,0.554545,0.600000,0.149170,0.086905,0.236076,11.219727
569,0.557143,0.700000,0.151251,0.088405,0.239656,11.219727
579,0.556140,0.500000,0.154389,0.089845,0.244233,11.219727
589,0.555172,0.500000,0.159259,0.091265,0.250524,11.219727
599,0.552542,0.400000,0.161210,0.092696,0.253906,11.219727
609,0.553333,0.600000,0.164342,0.094123,0.258465,11.219727
619,0.550820,0.400000,0.166320,0.095536,0.261856,11.219727
629,0.551613,0.600000,0.168256,0.097051,0.265307,11.219727
639,0.553968,0.700000,0.171378,0.098494,0.269872,11.790039
649,0.557813,0.800000,0.173301,0.099917,0.273218,11.790039
659,0.555385,0.400000,0.175350,0.101418,0.276768,11.790039
669,0.554545,0.500000,0.177304,0.102834,0.280139,11.790039
679,0.556716,0.700000,0.180344,0.104255,0.284599,11.790039
689,0.557353,0.600000,0.182287,0.105721,0.288008,11.790039
699,0.555072,0.400000,0.184309,0.107139,0.291448,11.790039
709,0.552857,0.400000,0.187306,0.108565,0.295871,11.790039
719,0.553521,0.600000,0.189303,0.109983,0.299286,11.790039
729,0.550000,0.300000,0.191213,0.111402,0.302615,11.790039
739,0.549315,0.500000,0.194375,0.112833,0.307208,11.790039
749,0.548649,0.500000,0.196310,0.114255,0.310565,11.790039
759,0.545333,0.300000,0.201114,0.115687,0.316801,11.790039
769,0.544737,0.500000,0.204174,0.117116,0.321290,11.790039
779,0.549351,0.900000,0.206219,0.118579,0.324799,11.790039
789,0.551282,0.700000,0.208134,0.119996,0.328129,11.790039
799,0.553165,0.700000,0.211238,0.121415,0.332653,11.790039
809,0.552500,0.500000,0.213230,0.122897,0.336127,11.790039
819,0.553086,0.600000,0.215229,0.124325,0.339555,11.790039
829,0.548780,0.200000,0.217208,0.125743,0.342951,11.790039
839,0.548193,0.500000,0.220327,0.127195,0.347522,11.790039
849,0.550000,0.700000,0.222271,0.128617,0.350887,11.790039
859,0.552941,0.800000,0.224275,0.130037,0.354313,11.790039
869,0.553488,0.600000,0.227348,0.131466,0.358814,11.790039
879,0.551724,0.400000,0.229311,0.132922,0.362233,11.790039
889,0.550000,0.400000,0.231224,0.134339,0.365563,11.790039
899,0.549438,0.500000,0.237291,0.135789,0.373080,11.803711
909,0.548889,0.500000,0.239228,0.137206,0.376435,11.803711
919,0.545055,0.200000,0.241165,0.138617,0.379782,11.803711
929,0.545652,0.600000,0.244277,0.140044,0.384321,11.803711
939,0.548387,0.800000,0.246318,0.141494,0.387812,11.803711
949,0.550000,0.700000,0.248232,0.142910,0.391142,11.803711
959,0.548421,0.400000,0.251389,0.144326,0.395715,11.803711
969,0.551042,0.800000,0.253311,0.145781,0.399092,11.803711
979,0.553608,0.800000,0.255306,0.147209,0.402515,11.803711
989,0.553061,0.500000,0.257843,0.149003,0.406846,11.803711
999,0.554545,0.700000,0.261870,0.150545,0.412415,11.803711
1009,0.557000,0.800000,0.263804,0.151961,0.415765,11.803711
1019,0.557426,0.600000,0.265850,0.153378,0.419228,11.790039
1029,0.556863,0.500000,0.268958,0.154800,0.423759,11.790039
1039,0.559223,0.800000,0.270907,0.156219,0.427126,11.790039
1049,0.557692,0.400000,0.275905,0.157641,0.433545,11.790039
1059,0.560000,0.800000,0.279139,0.159079,0.438218,11.790039
1069,0.561321,0.700000,0.281055,0.160475,0.441531,11.790039
1079,0.562617,0.700000,0.282976,0.161875,0.444851,11.790039
1089,0.563889,0.700000,0.286719,0.163610,0.450329,11.790039
