id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.002609,0.000337,0.002946,8.372070
19,0.700000,0.700000,0.004454,0.001743,0.006197,8.932617
29,0.800000,0.900000,0.006358,0.003190,0.009548,8.932617
39,0.833333,0.900000,0.008837,0.004642,0.013479,9.516602
49,0.850000,0.900000,0.010772,0.006085,0.016857,9.516602
59,0.840000,0.800000,0.012737,0.007520,0.020257,9.516602
69,0.816667,0.700000,0.015259,0.008943,0.024202,9.516602
79,0.814286,0.800000,0.017321,0.010439,0.027760,10.049805
89,0.837500,1.000000,0.019249,0.011870,0.031120,10.049805
99,0.844444,0.900000,0.021893,0.013298,0.035192,10.049805
109,0.850000,0.900000,0.023902,0.014855,0.038757,10.049805
119,0.863636,1.000000,0.025849,0.016312,0.042161,10.063477
129,0.875000,1.000000,0.028527,0.017739,0.046266,10.049805
139,0.884615,1.000000,0.030512,0.019278,0.049790,10.049805
149,0.892857,1.000000,0.035364,0.020747,0.056111,10.073242
159,0.893333,0.900000,0.038110,0.022170,0.060280,10.643555
169,0.893750,0.900000,0.040032,0.023635,0.063667,10.643555
179,0.894118,0.900000,0.042017,0.025055,0.067072,10.643555
189,0.900000,1.000000,0.043978,0.026481,0.070459,10.643555
199,0.900000,0.900000,0.046727,0.027953,0.074680,10.629883
209,0.905000,1.000000,0.048670,0.029367,0.078037,10.643555
219,0.909524,1.000000,0.050674,0.030783,0.081457,10.657227
229,0.913636,1.000000,0.053412,0.032199,0.085612,10.657227
239,0.913043,0.900000,0.055364,0.033629,0.088993,10.657227
249,0.912500,0.900000,0.057264,0.035042,0.092306,10.657227
259,0.912000,0.900000,0.060218,0.036511,0.096729,10.659180
269,0.911538,0.900000,0.062231,0.037947,0.100178,10.659180
279,0.914815,1.000000,0.064161,0.039361,0.103523,10.659180
289,0.914286,0.900000,0.067136,0.040792,0.107928,10.659180
299,0.917241,1.000000,0.072055,0.042314,0.114368,10.659180
309,0.916667,0.900000,0.073973,0.043732,0.117705,10.659180
319,0.916129,0.900000,0.076892,0.045180,0.122071,11.219727
329,0.918750,1.000000,0.078857,0.046714,0.125571,11.219727
339,0.921212,1.000000,0.080841,0.048124,0.128965,11.219727
349,0.923529,1.000000,0.082805,0.049556,0.132361,11.219727
359,0.920000,0.800000,0.085725,0.051004,0.136729,11.219727
369,0.922222,1.000000,0.087656,0.052415,0.140071,11.219727
379,0.918919,0.800000,0.089684,0.053845,0.143530,11.219727
389,0.921053,1.000000,0.092556,0.055291,0.147847,11.219727
