id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.000957,0.001017,0.001974,3.292969
19,0.600000,0.600000,0.001589,0.005462,0.007052,5.261719
29,0.600000,0.600000,0.002423,0.011186,0.013609,7.449219
39,0.666667,0.800000,0.002930,0.015062,0.017993,9.636719
49,0.650000,0.600000,0.003425,0.018672,0.022097,11.824219
59,0.660000,0.700000,0.003887,0.022058,0.025944,14.011719
69,0.700000,0.900000,0.004356,0.025558,0.029914,16.199219
79,0.700000,0.700000,0.004848,0.029175,0.034023,18.339844
89,0.725000,0.900000,0.005320,0.032760,0.038080,20.386719
99,0.744444,0.900000,0.005790,0.036366,0.042157,22.433594
109,0.740000,0.700000,0.006340,0.040617,0.046956,24.949219
119,0.745455,0.800000,0.006901,0.044776,0.051677,27.113281
129,0.750000,0.800000,0.007443,0.049142,0.056585,29.136719
139,0.746154,0.700000,0.007935,0.053129,0.061063,31.183594
149,0.750000,0.800000,0.008419,0.057195,0.065614,33.230469
159,0.733333,0.500000,0.008900,0.061267,0.070167,35.277344
169,0.725000,0.600000,0.009399,0.065426,0.074825,37.324219
179,0.717647,0.600000,0.009880,0.069571,0.079450,39.347656
189,0.727778,0.900000,0.010370,0.073789,0.084159,41.347656
199,0.726316,0.700000,0.010860,0.078076,0.088937,43.347656
209,0.735000,0.900000,0.011352,0.082488,0.093841,45.324219
219,0.742857,0.900000,0.011839,0.086808,0.098647,47.324219
229,0.750000,0.900000,0.012321,0.091208,0.103529,49.324219
239,0.756522,0.900000,0.012807,0.095625,0.108432,51.324219
249,0.754167,0.700000,0.013297,0.100626,0.113922,53.300781
259,0.756000,0.800000,0.013801,0.105712,0.119513,55.300781
269,0.753846,0.700000,0.014300,0.110799,0.125099,57.300781
279,0.759259,0.900000,0.014791,0.116088,0.130879,59.324219
289,0.760714,0.800000,0.015286,0.121304,0.136589,61.910156
299,0.762069,0.800000,0.015780,0.126565,0.142345,63.910156
309,0.763333,0.800000,0.016286,0.132138,0.148424,65.980469
319,0.764516,0.800000,0.016785,0.137615,0.154401,68.003906
329,0.765625,0.800000,0.017285,0.143023,0.160308,70.074219
339,0.766667,0.800000,0.017893,0.149787,0.167680,72.144531
349,0.770588,0.900000,0.018641,0.158550,0.177191,74.167969
359,0.774286,0.900000,0.019234,0.165411,0.184645,76.214844
369,0.772222,0.700000,0.019979,0.173494,0.193473,78.285156
379,0.778378,1.000000,0.020748,0.182699,0.203447,80.261719
389,0.773684,0.600000,0.021354,0.189496,0.210849,82.261719
399,0.779487,1.000000,0.021939,0.196215,0.218154,84.238281
409,0.777500,0.700000,0.022569,0.203027,0.225596,86.261719
419,0.775610,0.700000,0.023170,0.209848,0.233018,88.261719
429,0.773810,0.700000,0.023745,0.216984,0.240729,90.238281
439,0.779070,1.000000,0.024325,0.223999,0.248324,92.261719
449,0.777273,0.700000,0.024945,0.231379,0.256324,94.941406
459,0.780000,0.900000,0.025518,0.238521,0.264039,96.285156
469,0.782609,0.900000,0.026177,0.246952,0.273129,98.871094
479,0.782979,0.800000,0.026683,0.253410,0.280093,100.871094
489,0.777083,0.500000,0.027181,0.260560,0.287741,102.871094
499,0.777551,0.800000,0.027688,0.267910,0.295598,104.894531
509,0.776000,0.700000,0.028187,0.275283,0.303470,107.761719
519,0.776471,0.800000,0.028682,0.282728,0.311410,109.785156
529,0.776923,0.800000,0.029174,0.290253,0.319427,111.925781
539,0.777358,0.800000,0.029665,0.297845,0.327510,113.972656
549,0.777778,0.800000,0.030157,0.305554,0.335712,115.152344
559,0.781818,1.000000,0.030649,0.313579,0.344228,117.152344
569,0.783929,0.900000,0.031152,0.321493,0.352645,119.175781
579,0.785965,0.900000,0.031679,0.329356,0.361036,121.175781
589,0.784483,0.700000,0.032174,0.337320,0.369493,123.152344
599,0.783051,0.700000,0.032701,0.347468,0.380169,125.175781
609,0.781667,0.700000,0.033195,0.355590,0.388785,127.175781
619,0.785246,1.000000,0.033688,0.363758,0.397446,130.652344
629,0.783871,0.700000,0.034183,0.372004,0.406187,131.832031
639,0.784127,0.800000,0.034687,0.380383,0.415070,133.878906
649,0.784375,0.800000,0.035221,0.389048,0.424268,135.902344
659,0.786154,0.900000,0.035717,0.397554,0.433272,137.972656
669,0.784848,0.700000,0.036220,0.406314,0.442534,140.019531
679,0.783582,0.700000,0.036722,0.414993,0.451715,142.628906
689,0.783824,0.800000,0.037222,0.423752,0.460975,144.699219
699,0.781159,0.600000,0.037719,0.432532,0.470251,146.746094
709,0.782857,0.900000,0.038223,0.441513,0.479737,148.792969
719,0.785915,1.000000,0.038722,0.450564,0.489286,150.863281
729,0.783333,0.600000,0.039228,0.459680,0.498908,152.910156
739,0.782192,0.700000,0.039735,0.468832,0.508567,154.113281
749,0.781081,0.700000,0.040242,0.478062,0.518303,156.089844
759,0.780000,0.700000,0.040744,0.487289,0.528032,158.089844
769,0.781579,0.900000,0.041251,0.496638,0.537888,160.089844
779,0.784416,1.000000,0.041783,0.506515,0.548297,162.089844
789,0.783333,0.700000,0.042366,0.516370,0.558735,164.089844
799,0.784810,0.900000,0.042871,0.525869,0.568740,167.566406
809,0.785000,0.800000,0.043378,0.535572,0.578950,169.566406
819,0.785185,0.800000,0.043882,0.545314,0.589196,171.613281
829,0.785366,0.800000,0.044385,0.554983,0.599369,173.660156
839,0.786747,0.900000,0.044887,0.564785,0.609672,174.839844
849,0.788095,0.900000,0.045394,0.574660,0.620054,176.886719
859,0.789412,0.900000,0.045901,0.584692,0.630593,178.933594
869,0.790698,0.900000,0.046409,0.594865,0.641275,180.980469
879,0.789655,0.700000,0.046918,0.605051,0.651969,182.980469
889,0.790909,0.900000,0.047431,0.615388,0.662819,184.980469
899,0.789888,0.700000,0.047942,0.625704,0.673646,186.980469
909,0.788889,0.700000,0.048452,0.636188,0.684640,188.980469
919,0.787912,0.700000,0.048983,0.646649,0.695632,191.566406
929,0.788043,0.800000,0.049670,0.660474,0.710143,193.894531
939,0.787097,0.700000,0.050285,0.672956,0.723241,195.894531
949,0.788298,0.900000,0.051070,0.690253,0.741324,197.003906
959,0.786316,0.600000,0.051830,0.705322,0.757151,199.003906
