id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,0.027040,0.001827,0.028867,208.574219
1999,0.557000,0.557000,0.122688,1.366940,1.489628,207.964844
2999,0.558500,0.560000,0.216545,2.719925,2.936470,208.832031
3999,0.547667,0.526000,0.310668,4.099072,4.409739,207.683594
4999,0.544750,0.536000,0.401387,5.413089,5.814476,208.574219
5999,0.532800,0.485000,0.494225,6.776521,7.270746,208.574219
6999,0.533167,0.535000,0.584434,8.097337,8.681771,207.683594
7999,0.535286,0.548000,0.676248,9.439203,10.115451,208.574219
8999,0.535875,0.540000,0.767297,10.776508,11.543805,207.683594
9999,0.536111,0.538000,0.858570,12.113358,12.971928,207.683594
10999,0.533900,0.514000,0.951421,13.481161,14.432582,208.574219
11999,0.534182,0.537000,1.042505,14.815220,15.857725,207.683594
12999,0.537917,0.579000,1.134259,16.183118,17.317378,208.574219
13999,0.536308,0.517000,1.227174,17.553335,18.780509,208.574219
14999,0.535214,0.521000,1.316316,18.873463,20.189779,207.683594
15999,0.535400,0.538000,1.408055,20.231773,21.639828,208.574219
16999,0.534250,0.517000,1.498215,21.573878,23.072093,207.683594
17999,0.534588,0.540000,1.589777,22.939979,24.529756,207.683594
18999,0.535611,0.553000,1.681188,24.297754,25.978942,208.574219
19999,0.537895,0.579000,1.771323,25.629805,27.401128,207.683594
20999,0.537000,0.520000,1.863362,26.998689,28.862051,208.574219
21999,0.536714,0.531000,1.953321,28.329749,30.283070,208.574219
22999,0.535773,0.516000,2.042447,29.643467,31.685915,207.683594
23999,0.535348,0.526000,2.134896,31.011917,33.146813,208.574219
24999,0.535625,0.542000,2.224053,32.328890,34.552943,207.683594
25999,0.535880,0.542000,2.319789,33.758334,36.078123,207.683594
26999,0.536808,0.560000,2.411441,35.120557,37.531998,208.574219
27999,0.536333,0.524000,2.506095,36.540984,39.047079,207.683594
28999,0.536107,0.530000,2.597313,37.894762,40.492075,208.574219
29999,0.535966,0.532000,2.692497,39.299361,41.991857,208.574219
30999,0.535567,0.524000,2.785185,40.664861,43.450046,207.683594
31999,0.535645,0.538000,2.878899,42.045116,44.924015,208.574219
32999,0.535656,0.536000,2.974498,43.482748,46.457245,207.941406
33999,0.535394,0.527000,3.066161,44.825429,47.891591,207.941406
34999,0.535059,0.524000,3.162081,46.261216,49.423297,208.832031
35999,0.534971,0.532000,3.256360,47.665093,50.921453,207.941406
36999,0.534056,0.502000,3.349137,49.030826,52.379963,208.832031
37999,0.533973,0.531000,3.444868,50.443892,53.888761,208.832031
38999,0.534132,0.540000,3.542738,51.879014,55.421752,207.941406
39999,0.534590,0.552000,3.639441,53.292293,56.931734,208.832031
