id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.006840,0.000549,0.007389,11.934570
19,0.600000,0.600000,0.014398,0.004530,0.018928,12.518555
29,0.600000,0.600000,0.021755,0.008270,0.030026,12.518555
39,0.633333,0.700000,0.027526,0.010944,0.038470,13.088867
49,0.600000,0.500000,0.032689,0.013595,0.046284,13.088867
59,0.620000,0.700000,0.036486,0.014800,0.051286,13.088867
69,0.683333,1.000000,0.040902,0.015987,0.056888,13.088867
79,0.714286,0.900000,0.044709,0.017161,0.061870,13.635742
89,0.725000,0.800000,0.048467,0.018336,0.066803,13.635742
99,0.733333,0.800000,0.054374,0.019789,0.074163,13.635742
109,0.740000,0.800000,0.059712,0.021376,0.081088,13.622070
119,0.736364,0.700000,0.063535,0.022595,0.086130,13.635742
129,0.750000,0.900000,0.068131,0.023776,0.091907,13.635742
139,0.753846,0.800000,0.072000,0.024954,0.096955,13.635742
149,0.771429,1.000000,0.082429,0.026244,0.108673,13.659180
159,0.760000,0.600000,0.087134,0.027434,0.114568,14.229492
169,0.756250,0.700000,0.090894,0.028608,0.119502,14.229492
179,0.764706,0.900000,0.094765,0.029792,0.124556,14.229492
189,0.766667,0.800000,0.098573,0.030964,0.129538,14.229492
199,0.763158,0.700000,0.103277,0.032163,0.135440,14.215820
209,0.770000,0.900000,0.107061,0.033342,0.140404,14.229492
219,0.780952,1.000000,0.110909,0.034517,0.145425,14.229492
229,0.772727,0.600000,0.115780,0.035779,0.151559,14.229492
239,0.773913,0.800000,0.119584,0.036954,0.156539,14.229492
249,0.770833,0.700000,0.123690,0.038222,0.161912,14.229492
259,0.772000,0.800000,0.128581,0.039417,0.167998,14.245117
269,0.773077,0.800000,0.132364,0.040597,0.172961,14.245117
279,0.781481,1.000000,0.136162,0.041774,0.177936,14.245117
289,0.775000,0.600000,0.147228,0.042890,0.190117,14.245117
299,0.782759,1.000000,0.150670,0.043934,0.194604,14.245117
309,0.780000,0.700000,0.154009,0.044981,0.198990,14.245117
319,0.777419,0.700000,0.158430,0.046032,0.204462,14.791992
329,0.775000,0.700000,0.161765,0.047084,0.208850,14.791992
339,0.781818,1.000000,0.165223,0.048149,0.213372,14.791992
349,0.779412,0.700000,0.168612,0.049193,0.217805,14.791992
359,0.780000,0.800000,0.172902,0.050248,0.223149,14.791992
369,0.783333,0.900000,0.176313,0.051329,0.227642,14.791992
379,0.786486,0.900000,0.179808,0.052396,0.232203,14.791992
389,0.789474,0.900000,0.184059,0.053442,0.237501,14.791992
399,0.784615,0.600000,0.187433,0.054484,0.241917,14.791992
409,0.785000,0.800000,0.190790,0.055542,0.246331,14.791992
419,0.780488,0.600000,0.195233,0.056611,0.251844,14.791992
429,0.783333,0.900000,0.204506,0.057657,0.262163,14.791992
439,0.783721,0.800000,0.207889,0.058704,0.266593,14.791992
449,0.786364,0.900000,0.212257,0.059751,0.272007,14.791992
459,0.791111,1.000000,0.215695,0.060799,0.276494,14.791992
469,0.793478,0.900000,0.219094,0.061885,0.280979,14.791992
479,0.789362,0.600000,0.223511,0.062929,0.286440,14.791992
489,0.781250,0.400000,0.226897,0.064038,0.290935,14.791992
499,0.775510,0.500000,0.230293,0.065080,0.295374,14.791992
