id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.049870,0.000471,0.050341,13.622070
199,0.790000,0.790000,0.115039,0.028441,0.143480,14.215820
299,0.800000,0.810000,0.181533,0.055718,0.237251,14.245117
399,0.796667,0.790000,0.238167,0.082765,0.320932,14.791992
499,0.777500,0.720000,0.293898,0.106464,0.400362,14.791992
599,0.778000,0.780000,0.349104,0.129833,0.478937,14.791992
699,0.780000,0.790000,0.398790,0.153163,0.551953,15.375977
799,0.784286,0.810000,0.455736,0.176780,0.632516,15.375977
899,0.787500,0.810000,0.510820,0.200116,0.710936,15.375977
999,0.790000,0.810000,0.560360,0.223419,0.783779,15.375977
1099,0.782000,0.710000,0.616179,0.247017,0.863196,15.375977
1199,0.777273,0.730000,0.671607,0.270363,0.941970,15.375977
1299,0.771667,0.710000,0.723962,0.294793,1.018755,15.922852
1399,0.766154,0.700000,0.800420,0.325819,1.126240,15.922852
1499,0.760714,0.690000,0.864292,0.352608,1.216900,15.922852
1599,0.757333,0.710000,0.925713,0.380666,1.306379,15.922852
1699,0.756875,0.750000,0.981415,0.404058,1.385473,15.922852
1799,0.755882,0.740000,1.039769,0.429036,1.468805,15.922852
1899,0.756111,0.760000,1.090869,0.452632,1.543501,15.922852
1999,0.751579,0.670000,1.144134,0.473313,1.617447,15.922852
2099,0.748000,0.680000,1.200276,0.497261,1.697537,15.922852
2199,0.743810,0.660000,1.255508,0.520350,1.775858,15.922852
2299,0.744545,0.760000,1.305602,0.543342,1.848944,15.922852
2399,0.742609,0.700000,1.362443,0.566390,1.928833,15.922852
2499,0.739583,0.670000,1.412575,0.589637,2.002212,15.922852
2599,0.738400,0.710000,1.463025,0.602460,2.065485,26.211914
2699,0.737692,0.720000,1.520322,0.614085,2.134407,27.338867
2799,0.734815,0.660000,1.572897,0.626082,2.198979,27.938477
2899,0.732500,0.670000,1.639181,0.639552,2.278733,35.260742
2999,0.728621,0.620000,1.692510,0.650581,2.343091,38.159180
3099,0.722333,0.540000,1.753648,0.661984,2.415632,40.233398
