id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.004292,0.000535,0.004827,8.824219
19,0.700000,0.700000,0.008224,0.003750,0.011974,8.847656
29,0.650000,0.600000,0.011741,0.006866,0.018607,8.847656
39,0.700000,0.800000,0.015640,0.009736,0.025376,8.847656
49,0.700000,0.700000,0.018683,0.012094,0.030777,8.847656
59,0.700000,0.700000,0.021730,0.014554,0.036284,8.847656
69,0.750000,1.000000,0.024897,0.017011,0.041908,8.847656
79,0.771429,0.900000,0.027989,0.019342,0.047331,8.847656
89,0.775000,0.800000,0.032150,0.022699,0.054848,8.847656
99,0.777778,0.800000,0.037111,0.026659,0.063769,8.847656
109,0.780000,0.800000,0.041846,0.030238,0.072083,8.847656
119,0.772727,0.700000,0.045497,0.033072,0.078569,8.847656
129,0.775000,0.800000,0.048536,0.035407,0.083943,8.847656
139,0.776923,0.800000,0.051602,0.037705,0.089307,8.847656
149,0.792857,1.000000,0.054637,0.040015,0.094651,8.847656
159,0.780000,0.600000,0.057675,0.042351,0.100026,8.847656
169,0.775000,0.700000,0.060891,0.044724,0.105615,8.847656
179,0.782353,0.900000,0.063910,0.047015,0.110925,8.847656
189,0.783333,0.800000,0.067174,0.049388,0.116562,8.847656
199,0.778947,0.700000,0.081460,0.052302,0.133762,8.871094
209,0.785000,0.900000,0.086300,0.055897,0.142196,8.871094
219,0.795238,1.000000,0.091017,0.059363,0.150380,8.871094
229,0.786364,0.600000,0.095633,0.062919,0.158551,8.871094
239,0.795652,1.000000,0.098708,0.065295,0.164003,8.871094
249,0.791667,0.700000,0.101713,0.067601,0.169314,8.871094
259,0.792000,0.800000,0.104735,0.069909,0.174644,8.871094
269,0.788462,0.700000,0.107750,0.072209,0.179959,8.871094
279,0.796296,1.000000,0.110773,0.074506,0.185279,8.871094
289,0.789286,0.600000,0.113790,0.076813,0.190604,8.871094
299,0.796552,1.000000,0.116809,0.079103,0.195912,8.871094
309,0.793333,0.700000,0.119818,0.081426,0.201244,8.871094
319,0.790323,0.700000,0.122835,0.083725,0.206560,8.871094
329,0.787500,0.700000,0.125852,0.086024,0.211876,8.871094
339,0.793939,1.000000,0.128556,0.088122,0.216679,8.871094
349,0.791176,0.700000,0.131240,0.090156,0.221396,8.871094
359,0.791429,0.800000,0.133971,0.092204,0.226175,8.871094
369,0.794444,0.900000,0.136662,0.094279,0.230942,8.871094
379,0.797297,0.900000,0.139347,0.096318,0.235666,8.871094
389,0.800000,0.900000,0.142064,0.098364,0.240428,8.871094
399,0.794872,0.600000,0.150663,0.100402,0.251065,8.871094
409,0.795000,0.800000,0.153529,0.102600,0.256128,8.871094
419,0.790244,0.600000,0.156550,0.104905,0.261455,8.871094
429,0.792857,0.900000,0.159562,0.107202,0.266764,8.871094
439,0.788372,0.600000,0.162601,0.108649,0.271250,8.871094
449,0.790909,0.900000,0.165671,0.109484,0.275155,8.871094
459,0.795556,1.000000,0.168692,0.110309,0.279001,8.871094
469,0.797826,0.900000,0.171741,0.111161,0.282902,8.871094
479,0.793617,0.600000,0.174778,0.111996,0.286774,8.871094
489,0.785417,0.400000,0.177822,0.112829,0.290651,8.871094
499,0.779592,0.500000,0.180952,0.113679,0.294631,8.871094
509,0.772000,0.400000,0.183995,0.114515,0.298510,8.871094
519,0.772549,0.800000,0.187021,0.115341,0.302362,8.871094
529,0.775000,0.900000,0.189851,0.116104,0.305955,8.871094
539,0.779245,1.000000,0.192536,0.116837,0.309373,8.871094
549,0.779630,0.800000,0.195225,0.117566,0.312791,8.871094
559,0.781818,0.900000,0.197913,0.118299,0.316212,8.871094
569,0.783929,0.900000,0.200645,0.119039,0.319684,8.871094
579,0.784211,0.800000,0.203341,0.119773,0.323114,8.871094
589,0.782759,0.700000,0.206033,0.120506,0.326539,8.871094
599,0.779661,0.600000,0.214594,0.121244,0.335838,8.871094
609,0.775000,0.500000,0.217274,0.121985,0.339259,8.871094
619,0.777049,0.900000,0.219957,0.122717,0.342673,8.871094
629,0.777419,0.800000,0.222684,0.123450,0.346135,8.871094
639,0.779365,0.900000,0.225380,0.124188,0.349567,8.871094
649,0.778125,0.700000,0.228076,0.124919,0.352996,8.871094
659,0.778462,0.800000,0.230767,0.125655,0.356422,8.871094
669,0.778788,0.800000,0.233506,0.126399,0.359905,8.871094
679,0.780597,0.900000,0.236206,0.127135,0.363340,8.871094
689,0.780882,0.800000,0.238908,0.127871,0.366778,8.871094
699,0.781159,0.800000,0.241599,0.128604,0.370203,8.871094
709,0.784286,1.000000,0.244294,0.129373,0.373667,8.871094
719,0.785915,0.900000,0.246979,0.130104,0.377083,8.871094
729,0.787500,0.900000,0.249664,0.130836,0.380500,8.871094
739,0.787671,0.800000,0.252341,0.131568,0.383909,8.871094
749,0.790541,1.000000,0.255066,0.132351,0.387417,8.871094
759,0.792000,0.900000,0.257757,0.133091,0.390848,8.871094
769,0.792105,0.800000,0.260443,0.133830,0.394273,8.871094
779,0.790909,0.700000,0.263127,0.134592,0.397719,8.871094
789,0.787179,0.500000,0.265822,0.135325,0.401147,8.871094
799,0.784810,0.600000,0.274346,0.136062,0.410408,8.871094
809,0.787500,1.000000,0.277045,0.136812,0.413857,8.871094
819,0.788889,0.900000,0.279732,0.137542,0.417274,8.871094
829,0.789024,0.800000,0.282418,0.138274,0.420692,8.871094
839,0.789157,0.800000,0.285109,0.139022,0.424131,8.871094
849,0.789286,0.800000,0.287796,0.139753,0.427549,8.871094
859,0.789412,0.800000,0.290484,0.140483,0.430967,8.871094
869,0.789535,0.800000,0.293160,0.141210,0.434370,8.871094
879,0.788506,0.700000,0.295886,0.141943,0.437829,8.871094
889,0.787500,0.700000,0.298574,0.142675,0.441249,8.871094
899,0.787640,0.800000,0.301298,0.143408,0.444707,8.871094
909,0.788889,0.900000,0.304004,0.144137,0.448141,8.871094
919,0.790110,0.900000,0.306743,0.144871,0.451614,8.871094
929,0.789130,0.700000,0.309437,0.145605,0.455043,8.871094
939,0.787097,0.600000,0.312131,0.146338,0.458469,8.871094
949,0.789362,1.000000,0.314820,0.147072,0.461892,8.871094
959,0.788421,0.700000,0.317505,0.147840,0.465345,8.871094
969,0.787500,0.700000,0.320183,0.148573,0.468756,8.871094
979,0.788660,0.900000,0.322880,0.149306,0.472186,8.871094
989,0.788776,0.800000,0.325603,0.150038,0.475641,8.871094
999,0.789899,0.900000,0.334806,0.150932,0.485738,8.871094
1009,0.791000,0.900000,0.337558,0.151683,0.489240,8.871094
1019,0.790099,0.700000,0.340256,0.152416,0.492672,8.871094
1029,0.788235,0.600000,0.342943,0.153148,0.496091,8.871094
1039,0.787379,0.700000,0.345620,0.153881,0.499500,8.871094
1049,0.786538,0.700000,0.348423,0.154623,0.503046,8.871094
1059,0.787619,0.900000,0.351092,0.155345,0.506436,8.871094
1069,0.785849,0.600000,0.353761,0.156072,0.509834,8.871094
1079,0.784112,0.600000,0.356430,0.156791,0.513221,8.871094
1089,0.784259,0.800000,0.359172,0.157585,0.516757,8.871094
1099,0.782569,0.600000,0.361847,0.158310,0.520157,8.871094
1109,0.780000,0.500000,0.364535,0.159044,0.523579,8.871094
1119,0.778378,0.600000,0.367208,0.159766,0.526974,8.871094
1129,0.778571,0.800000,0.369916,0.160495,0.530411,8.871094
1139,0.778761,0.800000,0.372599,0.161215,0.533814,8.871094
1149,0.778947,0.800000,0.375295,0.161935,0.537230,8.871094
1159,0.779130,0.800000,0.378174,0.162840,0.541014,8.871094
1169,0.780172,0.900000,0.380867,0.163577,0.544444,8.871094
1179,0.781197,0.900000,0.383539,0.164309,0.547848,8.871094
1189,0.778814,0.500000,0.386201,0.165033,0.551234,8.871094
1199,0.778151,0.700000,0.394716,0.165760,0.560475,8.871094
1209,0.777500,0.700000,0.397442,0.166497,0.563939,8.871094
1219,0.777686,0.800000,0.400322,0.167234,0.567556,8.871094
1229,0.776230,0.600000,0.403097,0.168014,0.571111,8.871094
1239,0.775610,0.700000,0.405782,0.168740,0.574522,8.871094
1249,0.777419,1.000000,0.408516,0.169492,0.578008,8.871094
1259,0.777600,0.800000,0.411328,0.170288,0.581617,8.871094
1269,0.775397,0.500000,0.414011,0.171015,0.585027,8.871094
1279,0.774016,0.600000,0.416689,0.171736,0.588425,8.871094
1289,0.771875,0.500000,0.419413,0.172463,0.591876,8.871094
1299,0.772868,0.900000,0.422145,0.173237,0.595382,8.871094
1309,0.770000,0.400000,0.424821,0.173961,0.598782,8.871094
1319,0.769466,0.700000,0.427499,0.174684,0.602183,8.871094
1329,0.769697,0.800000,0.430242,0.175457,0.605698,8.871094
1339,0.770677,0.900000,0.432923,0.176177,0.609100,8.871094
1349,0.770149,0.700000,0.435599,0.176894,0.612494,8.871094
1359,0.768148,0.500000,0.438278,0.177618,0.615896,8.871094
1369,0.769853,1.000000,0.441144,0.178392,0.619536,8.871094
1379,0.768613,0.600000,0.443824,0.179128,0.622951,8.871094
1389,0.767391,0.600000,0.446496,0.179849,0.626345,8.871094
1399,0.766906,0.700000,0.455030,0.180574,0.635604,8.871094
1409,0.767143,0.800000,0.457710,0.181310,0.639020,8.871094
1419,0.765957,0.600000,0.460373,0.182033,0.642406,8.871094
1429,0.765493,0.700000,0.463237,0.182781,0.646018,8.871094
1439,0.764336,0.600000,0.465912,0.183513,0.649425,8.871094
1449,0.763194,0.600000,0.468581,0.184234,0.652815,8.871094
1459,0.763448,0.800000,0.471248,0.184954,0.656203,8.871094
1469,0.760959,0.400000,0.474035,0.185814,0.659848,8.871094
1479,0.759864,0.600000,0.476702,0.186533,0.663236,8.871094
1489,0.760811,0.900000,0.479370,0.187253,0.666623,8.871094
1499,0.761074,0.800000,0.482041,0.187973,0.670014,8.871094
1509,0.762000,0.900000,0.484878,0.188726,0.673603,8.871094
1519,0.762914,0.900000,0.487547,0.189449,0.676996,8.871094
1529,0.763158,0.800000,0.490217,0.190164,0.680381,8.871094
1539,0.764052,0.900000,0.492926,0.190882,0.683807,8.871094
1549,0.762987,0.600000,0.495627,0.191608,0.687235,8.871094
1559,0.761935,0.600000,0.498291,0.192327,0.690618,8.871094
1569,0.761538,0.700000,0.500963,0.193047,0.694010,8.871094
1579,0.759873,0.500000,0.503636,0.193940,0.697576,8.871094
1589,0.758861,0.600000,0.506330,0.196021,0.702350,8.871094
1599,0.757862,0.600000,0.514809,0.198040,0.712849,8.871094
1609,0.758125,0.800000,0.517468,0.200110,0.717578,8.871094
1619,0.759006,0.900000,0.520122,0.202134,0.722256,8.871094
1629,0.759877,0.900000,0.522811,0.204160,0.726971,8.871094
1639,0.760123,0.800000,0.525465,0.206183,0.731648,8.871094
1649,0.761585,1.000000,0.528120,0.208205,0.736326,8.871094
1659,0.761212,0.700000,0.530808,0.210220,0.741028,8.871094
1669,0.761446,0.800000,0.533473,0.212247,0.745720,8.871094
1679,0.760479,0.600000,0.536134,0.214267,0.750401,8.871094
1689,0.759524,0.600000,0.538827,0.216314,0.755141,8.871094
1699,0.757988,0.500000,0.541484,0.218337,0.759821,8.871094
1709,0.758235,0.800000,0.544141,0.220358,0.764498,8.871094
1719,0.758480,0.800000,0.546800,0.222399,0.769199,8.871094
1729,0.758721,0.800000,0.549462,0.224420,0.773881,8.871094
1739,0.760116,1.000000,0.552224,0.226430,0.778654,8.871094
1749,0.760345,0.800000,0.554880,0.228455,0.783335,8.871094
1759,0.760571,0.800000,0.557573,0.230488,0.788061,8.871094
1769,0.759091,0.500000,0.560265,0.232515,0.792781,8.871094
1779,0.757627,0.500000,0.562931,0.234546,0.797477,8.871094
1789,0.757303,0.700000,0.565589,0.236559,0.802148,8.871094
1799,0.756983,0.700000,0.574273,0.238591,0.812864,8.871094
1809,0.756111,0.600000,0.576947,0.240643,0.817590,8.871094
1819,0.756906,0.900000,0.579705,0.242785,0.822490,8.871094
1829,0.756044,0.600000,0.582360,0.244804,0.827164,8.871094
1839,0.755738,0.700000,0.585029,0.245528,0.830556,8.871094
1849,0.757065,1.000000,0.587836,0.246277,0.834113,8.871094
1859,0.757838,0.900000,0.590513,0.247000,0.837513,8.871094
1869,0.758065,0.800000,0.593201,0.247722,0.840923,8.871094
1879,0.758289,0.800000,0.595886,0.248444,0.844331,8.871094
1889,0.759574,1.000000,0.598619,0.249237,0.847857,8.871094
1899,0.757672,0.400000,0.601301,0.249962,0.851263,8.871094
