id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.059144,0.000668,0.059813,39.879883
199,0.720000,0.720000,0.125709,0.053250,0.178959,74.461914
299,0.760000,0.800000,0.204440,0.118639,0.323079,105.028320
399,0.746667,0.720000,0.299314,0.200531,0.499845,139.157227
499,0.737500,0.710000,0.411608,0.299115,0.710724,170.930664
599,0.734000,0.720000,0.554774,0.428449,0.983224,203.534180
699,0.743333,0.790000,0.736464,0.594282,1.330745,236.497070
799,0.748571,0.780000,0.915508,0.760574,1.676082,270.604492
899,0.752500,0.780000,1.121647,0.950738,2.072385,303.807617
999,0.753333,0.760000,1.355712,1.171768,2.527480,336.565430
1099,0.745000,0.670000,1.637790,1.432413,3.070203,336.551758
1199,0.741818,0.710000,1.915529,1.690659,3.606188,336.481445
1299,0.735000,0.660000,2.186246,1.939980,4.126226,336.807617
1399,0.726923,0.630000,2.460195,2.194716,4.654910,336.807617
1499,0.717143,0.590000,2.730803,2.444810,5.175613,337.838867
1599,0.709333,0.600000,2.995400,2.690740,5.686140,337.032227
1699,0.708125,0.690000,3.283374,2.954816,6.238190,338.086914
1799,0.708235,0.710000,3.543953,3.195412,6.739365,337.032227
1899,0.705556,0.660000,3.825332,3.455221,7.280553,337.032227
1999,0.702632,0.650000,4.085257,3.697091,7.782348,337.032227
2099,0.699500,0.640000,4.363520,3.953031,8.316551,337.018555
2199,0.695238,0.610000,4.620232,4.191709,8.811941,337.018555
2299,0.693636,0.660000,4.912666,4.467222,9.379888,337.018555
2399,0.693913,0.700000,5.215257,4.747812,9.963069,337.018555
2499,0.690833,0.620000,5.542775,5.049864,10.592639,337.018555
2599,0.688800,0.640000,5.878009,5.362527,11.240536,336.229492
2699,0.687692,0.660000,6.225409,5.683947,11.909356,336.229492
2799,0.684074,0.590000,6.499768,5.937696,12.437463,336.229492
2899,0.682500,0.640000,6.772125,6.188350,12.960474,336.229492
2999,0.679310,0.590000,7.031848,6.428500,13.460349,336.229492
3099,0.678667,0.660000,7.310009,6.687187,13.997195,337.297852
3199,0.677419,0.640000,7.568231,6.926778,14.495008,336.243164
3299,0.676250,0.640000,7.845819,7.180960,15.026779,337.297852
3399,0.673333,0.580000,8.105280,7.421049,15.526330,336.243164
3499,0.672059,0.630000,8.383825,7.676929,16.060754,336.243164
3599,0.669429,0.580000,8.641382,7.914822,16.556204,336.243164
3699,0.668333,0.630000,8.914269,8.164666,17.078936,336.243164
3799,0.667568,0.640000,9.171549,8.403350,17.574899,336.243164
3899,0.662632,0.480000,9.449451,8.662843,18.112294,336.243164
3999,0.661538,0.620000,9.707671,8.901590,18.609261,336.243164
4099,0.658500,0.540000,9.998533,9.169768,19.168301,336.229492
4199,0.654146,0.480000,10.262605,9.412819,19.675423,336.229492
4299,0.651190,0.530000,10.542005,9.671760,20.213765,336.229492
4399,0.648140,0.520000,10.800040,9.910316,20.710356,336.229492
4499,0.643864,0.460000,11.090534,10.179484,21.270019,336.229492
4599,0.640889,0.510000,11.349334,10.418890,21.768224,336.229492
4699,0.637391,0.480000,11.634224,10.680676,22.314900,336.229492
4799,0.635319,0.540000,11.892856,10.917666,22.810522,336.229492
4899,0.633750,0.560000,12.186821,11.188685,23.375507,336.229492
4999,0.631633,0.530000,12.448823,11.432253,23.881076,337.284180
5099,0.630600,0.580000,12.752537,11.711724,24.464261,336.229492
5199,0.629216,0.560000,13.019553,11.960347,24.979900,336.504883
5299,0.626923,0.510000,13.295395,12.217059,25.512454,337.536133
5399,0.625660,0.560000,13.567195,12.469027,26.036222,336.504883
5499,0.624630,0.570000,13.844763,12.726223,26.570986,337.536133
5599,0.623636,0.570000,14.118224,12.978152,27.096376,336.504883
5699,0.622679,0.570000,14.400411,13.236125,27.636536,337.536133
5799,0.621404,0.550000,14.675245,13.492129,28.167374,337.536133
5899,0.620172,0.550000,14.936000,13.734447,28.670448,336.504883
5999,0.618644,0.530000,15.225481,14.002425,29.227906,337.536133
6099,0.616500,0.490000,15.486444,14.243465,29.729909,336.504883
6199,0.614590,0.500000,15.752155,14.490696,30.242851,337.549805
6299,0.612581,0.490000,16.023385,14.741205,30.764589,336.518555
6399,0.611429,0.540000,16.302432,14.999644,31.302076,337.549805
6499,0.610625,0.560000,16.594797,15.267865,31.862663,336.518555
6599,0.607846,0.430000,16.856570,15.512022,32.368592,336.584961
6699,0.607727,0.600000,17.123018,15.756975,32.879993,337.639648
6799,0.606567,0.530000,17.382943,15.996663,33.379606,336.584961
6899,0.605294,0.520000,17.676110,16.267684,33.943795,337.639648
6999,0.604348,0.540000,17.933717,16.504611,34.438329,336.584961
7099,0.602857,0.500000,18.217075,16.764059,34.981134,337.639648
7199,0.600423,0.430000,18.476657,17.002043,35.478700,336.598633
7299,0.598333,0.450000,18.757288,17.260067,36.017355,337.653320
7399,0.598082,0.580000,19.017117,17.498691,36.515808,337.653320
7499,0.597703,0.570000,19.315270,17.772439,37.087709,336.598633
