id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.033540,0.003000,0.036540,332.003906
1999,0.657000,0.657000,0.136100,2.568579,2.704679,333.105469
2999,0.646000,0.635000,0.237807,5.103964,5.341771,330.972656
3999,0.634000,0.610000,0.336880,7.586184,7.923064,333.246094
4999,0.604250,0.515000,0.435673,10.069147,10.504821,331.160156
5999,0.594400,0.555000,0.534560,12.593285,13.127845,331.160156
6999,0.582000,0.520000,0.634310,15.132556,15.766865,333.246094
7999,0.573286,0.521000,0.734769,17.733072,18.467841,331.160156
8999,0.568250,0.533000,0.834813,20.305227,21.140040,333.246094
9999,0.565444,0.543000,0.935124,22.852654,23.787778,333.246094
10999,0.565200,0.563000,1.034701,25.367974,26.402676,331.160156
11999,0.565182,0.565000,1.136155,27.902373,29.038528,333.246094
12999,0.563167,0.541000,1.234927,30.382984,31.617911,331.160156
13999,0.559077,0.510000,1.334954,32.951181,34.286135,331.160156
14999,0.558071,0.545000,1.435422,35.483064,36.918486,333.246094
15999,0.557200,0.545000,1.537395,38.067479,39.604874,331.160156
16999,0.556375,0.544000,1.640827,40.710687,42.351514,333.246094
17999,0.560588,0.628000,1.741154,43.259656,45.000810,333.246094
18999,0.574278,0.807000,1.844518,45.889692,47.734210,331.160156
19999,0.584579,0.770000,1.947504,48.558197,50.505701,333.246094
20999,0.590300,0.699000,2.050412,51.202937,53.253349,331.160156
21999,0.594619,0.681000,2.151148,53.748444,55.899592,331.160156
22999,0.598000,0.669000,2.254858,56.418116,58.672974,333.246094
23999,0.598739,0.615000,2.355524,58.973508,61.329033,331.160156
24999,0.600583,0.643000,2.466482,61.820675,64.287157,333.246094
25999,0.602120,0.639000,2.570155,64.464605,67.034760,333.246094
26999,0.603808,0.646000,2.671137,67.014099,69.685236,331.160156
27999,0.603889,0.606000,2.774011,69.600441,72.374451,333.246094
28999,0.603500,0.593000,2.876442,72.162453,75.038895,331.160156
29999,0.603276,0.597000,2.977886,74.732634,77.710519,331.160156
30999,0.602033,0.566000,3.081815,77.372074,80.453890,333.246094
31999,0.600839,0.565000,3.183761,79.947879,83.131640,331.160156
32999,0.600094,0.577000,3.293434,82.717284,86.010718,333.058594
33999,0.599576,0.583000,3.405159,85.586130,88.991289,333.058594
34999,0.599941,0.612000,3.515800,88.403382,91.919181,330.972656
35999,0.603143,0.712000,3.622951,91.160469,94.783421,333.058594
36999,0.609167,0.820000,3.736683,94.041917,97.778600,330.972656
37999,0.614216,0.796000,3.848702,96.961204,100.809906,330.972656
38999,0.617605,0.743000,3.958656,99.779420,103.738076,333.058594
39999,0.620538,0.732000,4.068138,102.603070,106.671208,330.972656
