id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.025186,0.000453,0.025640,8.847656
199,0.780000,0.780000,0.058138,0.021084,0.079222,8.871094
299,0.805000,0.830000,0.085181,0.041627,0.126808,8.871094
399,0.800000,0.790000,0.118314,0.062214,0.180529,8.871094
499,0.780000,0.720000,0.145533,0.074324,0.219857,8.871094
599,0.780000,0.780000,0.178436,0.081745,0.260182,8.871094
699,0.781667,0.790000,0.205832,0.089280,0.295112,8.871094
799,0.785714,0.810000,0.238770,0.096682,0.335452,8.871094
899,0.788750,0.810000,0.265838,0.104106,0.369944,8.871094
999,0.791111,0.810000,0.302283,0.112310,0.414593,8.871094
1099,0.783000,0.710000,0.332971,0.120781,0.453752,8.871094
1199,0.778182,0.730000,0.372049,0.129514,0.501562,8.871094
1299,0.772500,0.710000,0.405650,0.138353,0.544004,8.871094
1399,0.766154,0.690000,0.444779,0.146311,0.591090,8.871094
1499,0.760000,0.680000,0.472936,0.154016,0.626952,8.871094
1599,0.756667,0.710000,0.505994,0.164067,0.670061,8.871094
1699,0.756875,0.760000,0.532859,0.184181,0.717040,8.871094
1799,0.755882,0.740000,0.565786,0.204363,0.770148,8.871094
1899,0.756667,0.770000,0.592759,0.215527,0.808287,8.871094
1999,0.752632,0.680000,0.625269,0.222767,0.848036,8.871094
2099,0.748500,0.670000,0.653046,0.234298,0.887345,8.871094
2199,0.743810,0.650000,0.687852,0.247083,0.934935,8.871094
2299,0.744545,0.760000,0.715433,0.267746,0.983179,8.871094
2399,0.743043,0.710000,0.748267,0.276449,1.024716,8.871094
2499,0.737917,0.620000,0.775142,0.285990,1.061132,8.871094
2599,0.736400,0.700000,0.808779,0.295713,1.104492,8.871094
2699,0.735769,0.720000,0.836051,0.303034,1.139085,8.871094
2799,0.732963,0.660000,0.868570,0.310213,1.178782,8.871094
2899,0.731071,0.680000,0.895594,0.317501,1.213096,8.871094
2999,0.727241,0.620000,0.928300,0.324775,1.253075,8.871094
3099,0.721000,0.540000,0.955137,0.331997,1.287133,8.871094
3199,0.719677,0.680000,0.987671,0.339143,1.326814,8.871094
3299,0.720000,0.730000,1.015029,0.346480,1.361509,8.871094
3399,0.718788,0.680000,1.069127,0.357467,1.426594,3.118164
3499,0.716176,0.630000,1.097792,0.367664,1.465456,16.208984
3599,0.711714,0.560000,1.135452,0.377915,1.513367,16.208984
3699,0.709444,0.630000,1.172305,0.386404,1.558709,16.208984
3799,0.707568,0.640000,1.199300,0.394098,1.593398,16.208984
3899,0.702105,0.500000,1.232154,0.403739,1.635892,16.978516
3999,0.700256,0.630000,1.259798,0.414533,1.674331,17.025391
4099,0.698250,0.620000,1.288134,0.425100,1.713234,17.025391
4199,0.693902,0.520000,1.322340,0.435585,1.757925,17.025391
4299,0.690952,0.570000,1.350325,0.446493,1.796818,17.025391
4399,0.687442,0.540000,1.384258,0.457248,1.841505,17.025391
4499,0.685455,0.600000,1.411898,0.466692,1.878589,17.025391
