id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.000808,0.000907,0.001714,4.667969
19,0.400000,0.400000,0.001496,0.005480,0.006976,7.761719
29,0.400000,0.400000,0.002217,0.010797,0.013015,11.199219
39,0.500000,0.700000,0.002937,0.015591,0.018528,14.636719
49,0.550000,0.700000,0.003411,0.019021,0.022432,18.074219
59,0.560000,0.600000,0.003925,0.022759,0.026683,21.511719
69,0.633333,1.000000,0.004424,0.026482,0.030906,24.949219
79,0.671429,0.900000,0.004898,0.030371,0.035269,28.386719
89,0.687500,0.800000,0.005371,0.034223,0.039593,31.824219
99,0.666667,0.500000,0.005853,0.038230,0.044083,35.261719
109,0.680000,0.800000,0.006336,0.042250,0.048585,38.699219
119,0.681818,0.700000,0.006819,0.046302,0.053121,41.925781
129,0.691667,0.800000,0.007314,0.050903,0.058217,45.574219
139,0.700000,0.800000,0.007799,0.055599,0.063398,48.941406
149,0.721429,1.000000,0.008292,0.060445,0.068737,52.144531
159,0.713333,0.600000,0.008782,0.065325,0.074106,55.347656
169,0.693750,0.400000,0.009271,0.070270,0.079541,59.136719
179,0.711765,1.000000,0.009765,0.075345,0.085110,62.339844
189,0.716667,0.800000,0.010258,0.080467,0.090725,65.566406
199,0.694737,0.300000,0.010756,0.085790,0.096546,68.746094
209,0.705000,0.900000,0.011250,0.091144,0.102394,71.878906
219,0.719048,1.000000,0.011759,0.096550,0.108309,75.527344
229,0.713636,0.600000,0.012294,0.102239,0.114533,78.589844
239,0.713043,0.700000,0.012795,0.107861,0.120656,81.699219
249,0.712500,0.700000,0.013323,0.114676,0.127999,84.925781
259,0.716000,0.800000,0.013838,0.121481,0.135319,88.691406
269,0.719231,0.800000,0.014379,0.128484,0.142863,91.871094
279,0.729630,1.000000,0.014911,0.135627,0.150538,95.074219
289,0.721429,0.500000,0.015423,0.142910,0.158333,98.253906
299,0.731034,1.000000,0.015930,0.150337,0.166267,102.066406
309,0.730000,0.700000,0.016436,0.157953,0.174390,105.269531
319,0.722581,0.500000,0.017012,0.166846,0.183858,108.472656
329,0.721875,0.700000,0.017589,0.175800,0.193389,111.675781
339,0.730303,1.000000,0.018169,0.184633,0.202802,114.714844
349,0.729412,0.700000,0.018709,0.192760,0.211469,119.300781
359,0.728571,0.700000,0.019232,0.200977,0.220209,122.503906
369,0.730556,0.800000,0.019742,0.209404,0.229146,125.707031
379,0.727027,0.600000,0.020259,0.218173,0.238432,128.910156
389,0.731579,0.900000,0.020772,0.227034,0.247806,132.113281
399,0.728205,0.600000,0.021300,0.236294,0.257594,135.902344
409,0.730000,0.800000,0.021813,0.245795,0.267607,139.105469
419,0.724390,0.500000,0.022326,0.255425,0.277751,142.285156
429,0.728571,0.900000,0.023193,0.271521,0.294714,144.386719
439,0.730233,0.800000,0.024010,0.287412,0.311422,147.449219
449,0.731818,0.800000,0.024591,0.297817,0.322407,151.121094
459,0.737778,1.000000,0.025208,0.308513,0.333720,154.230469
469,0.741304,0.900000,0.025787,0.319155,0.344942,157.410156
479,0.738298,0.600000,0.026367,0.329863,0.356230,160.613281
489,0.729167,0.300000,0.026954,0.342752,0.369706,164.425781
499,0.724490,0.500000,0.027542,0.355961,0.383503,167.628906
509,0.720000,0.500000,0.028218,0.373031,0.401248,170.902344
519,0.717647,0.600000,0.028786,0.386477,0.415263,174.105469
529,0.721154,0.900000,0.029296,0.398607,0.427904,176.980469
539,0.726415,1.000000,0.029803,0.411074,0.440877,181.707031
549,0.725926,0.700000,0.030314,0.423590,0.453905,184.769531
559,0.727273,0.800000,0.030821,0.436255,0.467076,187.972656
569,0.728571,0.800000,0.031341,0.449618,0.480959,191.152344
579,0.729825,0.800000,0.031859,0.462606,0.494465,194.964844
589,0.725862,0.500000,0.032379,0.476611,0.508990,198.167969
