id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.527332,0.000324,0.527656,55.819336
1999,1.000000,1.000000,1.118198,0.146484,1.264681,63.299805
2999,1.000000,1.000000,1.729606,0.289116,2.018722,65.020508
3999,1.000000,1.000000,2.350660,0.431818,2.782478,67.875977
4999,1.000000,1.000000,2.976639,0.574883,3.551522,68.432617
5999,1.000000,1.000000,3.619498,0.719586,4.339084,70.686523
6999,1.000000,1.000000,4.277100,0.865861,5.142961,71.877930
7999,1.000000,1.000000,4.973693,1.021487,5.995180,71.879883
8999,1.000000,1.000000,5.649967,1.170067,6.820034,72.463867
9999,1.000000,1.000000,6.307558,1.314509,7.622067,72.436523
10999,1.000000,1.000000,6.960347,1.459066,8.419413,74.721680
11999,1.000000,1.000000,7.622626,1.602795,9.225421,74.708008
12999,1.000000,1.000000,8.291118,1.748676,10.039794,75.278320
13999,1.000000,1.000000,8.955898,1.894161,10.850059,75.862305
14999,1.000000,1.000000,9.621157,2.037739,11.658896,75.889648
15999,1.000000,1.000000,10.292267,2.182252,12.474519,75.862305
16999,1.000000,1.000000,10.977554,2.328480,13.306034,75.877930
17999,1.000000,1.000000,11.643090,2.471715,14.114805,76.461914
18999,0.999556,0.992000,12.395237,2.628372,15.023610,101.708008
19999,0.995000,0.913000,13.672272,2.809457,16.481730,196.200195
20999,0.979550,0.686000,15.633619,2.994476,18.628095,259.766602
21999,0.976905,0.924000,17.077763,3.154812,20.232575,118.961914
22999,0.976182,0.961000,17.924536,3.307182,21.231718,126.053711
23999,0.976913,0.993000,18.723074,3.450809,22.173883,138.061523
24999,0.977875,1.000000,19.499864,3.592123,23.091987,144.881836
25999,0.978760,1.000000,20.298054,3.735935,24.033989,148.327148
26999,0.979577,1.000000,21.102841,3.878823,24.981664,150.055664
27999,0.980333,1.000000,21.905317,4.019895,25.925211,152.891602
28999,0.981036,1.000000,22.695758,4.161908,26.857666,155.202148
29999,0.981690,1.000000,23.525547,4.307069,27.832616,157.989258
30999,0.982300,1.000000,24.353270,4.452866,28.806136,159.157227
31999,0.982871,1.000000,25.170490,4.596048,29.766537,160.288086
32999,0.983406,1.000000,25.985000,4.738549,30.723549,162.637695
33999,0.983909,1.000000,26.804871,4.882979,31.687850,162.647461
34999,0.984294,0.997000,27.681745,5.032598,32.714344,171.750977
35999,0.984743,1.000000,28.569112,5.182989,33.752101,185.524414
36999,0.985167,1.000000,29.491025,5.335401,34.826426,189.612305
37999,0.985432,0.995000,30.400594,5.490008,35.890602,200.805664
38999,0.985816,1.000000,31.298658,5.640227,36.938885,205.374023
39999,0.986179,1.000000,32.282128,5.803327,38.085454,208.250977
