id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.044847,0.000622,0.045469,45.817383
199,0.560000,0.560000,0.116045,0.059452,0.175496,83.493164
299,0.575000,0.590000,0.218498,0.148194,0.366692,122.442383
399,0.566667,0.550000,0.329651,0.247811,0.577461,161.743164
499,0.567500,0.570000,0.466110,0.372443,0.838553,200.797852
599,0.566000,0.560000,0.653710,0.546869,1.200579,239.674805
699,0.556667,0.510000,0.862475,0.742737,1.605213,280.120117
799,0.550000,0.510000,1.080603,0.947255,2.027857,319.118164
899,0.556250,0.600000,1.376406,1.225841,2.602247,358.102539
999,0.547778,0.480000,1.706107,1.543600,3.249707,397.086914
1099,0.543000,0.500000,2.067326,1.884949,3.952274,397.682617
1199,0.543636,0.550000,2.455038,2.257226,4.712265,398.268555
1299,0.539167,0.490000,2.852564,2.631830,5.484394,399.752930
1399,0.534615,0.480000,3.229664,2.989594,6.219259,398.557617
1499,0.532857,0.510000,3.589438,3.335747,6.925185,399.752930
1599,0.531333,0.510000,3.971544,3.696012,7.667557,398.782227
1699,0.528750,0.490000,4.342054,4.048005,8.390059,399.368164
1799,0.530000,0.550000,4.699121,4.385103,9.084224,399.368164
1899,0.529444,0.520000,5.056999,4.723239,9.780238,398.782227
1999,0.528421,0.510000,5.404582,5.050297,10.454879,399.368164
2099,0.525500,0.470000,5.748765,5.374725,11.123490,398.768555
2199,0.524286,0.500000,6.100070,5.707439,11.807508,399.354492
2299,0.525909,0.560000,6.469757,6.058577,12.528334,398.768555
2399,0.523478,0.470000,6.884392,6.446998,13.331390,399.354492
2499,0.522500,0.500000,7.295405,6.831551,14.126956,398.768555
2599,0.523600,0.550000,7.708910,7.224450,14.933360,401.434570
2699,0.524615,0.550000,8.072768,7.566508,15.639276,399.629883
2799,0.524444,0.520000,8.435712,7.911678,16.347390,401.434570
2899,0.525000,0.540000,8.834604,8.291179,17.125782,399.629883
2999,0.525172,0.530000,9.207369,8.648777,17.856146,401.434570
3099,0.522333,0.440000,9.578148,9.002056,18.580203,399.643555
3199,0.522581,0.530000,9.943352,9.347796,19.291148,401.448242
3299,0.521563,0.490000,10.318473,9.705619,20.024092,399.643555
3399,0.520606,0.490000,10.698979,10.065769,20.764748,399.643555
3499,0.518529,0.450000,11.057551,10.405725,21.463276,401.448242
3599,0.519143,0.540000,11.413923,10.743572,22.157495,399.643555
3699,0.516111,0.410000,11.766190,11.076263,22.842454,401.448242
3799,0.514865,0.470000,12.130214,11.419544,23.549758,399.643555
3899,0.514211,0.490000,12.492559,11.760886,24.253445,401.448242
3999,0.514615,0.530000,12.862177,12.108820,24.970997,399.643555
4099,0.515500,0.550000,13.217104,12.439303,25.656407,401.434570
4199,0.515122,0.500000,13.557101,12.761071,26.318172,401.434570
4299,0.514762,0.500000,13.948093,13.136169,27.084263,399.629883
