id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.183792,0.000367,0.184160,18.064453
1999,0.794000,0.794000,0.391785,0.159164,0.550949,25.101562
2999,0.818500,0.843000,0.598584,0.325506,0.924091,25.101562
3999,0.835000,0.868000,0.812836,0.498589,1.311425,25.101562
4999,0.841750,0.862000,1.006897,0.659980,1.666877,25.101562
5999,0.836000,0.813000,1.227411,0.787465,2.014876,43.289062
6999,0.834167,0.825000,1.425769,0.883335,2.309104,43.335938
7999,0.832429,0.822000,1.647539,0.984433,2.631971,43.335938
8999,0.832000,0.829000,1.869091,1.082751,2.951842,43.335938
9999,0.831222,0.825000,2.087203,1.182335,3.269538,43.335938
10999,0.831700,0.836000,2.301453,1.285367,3.586820,52.453125
11999,0.832091,0.836000,2.505286,1.385684,3.890970,61.570312
12999,0.834750,0.864000,2.738432,1.493011,4.231443,61.570312
13999,0.835154,0.840000,2.938936,1.589092,4.528028,61.570312
14999,0.835857,0.845000,3.169892,1.692785,4.862678,61.570312
15999,0.836733,0.849000,3.377941,1.791111,5.169053,61.570312
16999,0.837688,0.852000,3.610479,1.898450,5.508929,70.687500
17999,0.839412,0.867000,3.821451,2.001777,5.823228,70.687500
18999,0.840000,0.850000,4.044518,2.108092,6.152609,79.818359
19999,0.837316,0.789000,4.279370,2.232072,6.511442,84.025391
20999,0.821850,0.528000,4.525752,2.353601,6.879354,84.025391
21999,0.809000,0.552000,4.745013,2.483159,7.228171,89.121094
22999,0.799091,0.591000,4.976945,2.601439,7.578384,94.201172
23999,0.793783,0.677000,5.222233,2.726545,7.948778,94.201172
24999,0.789417,0.689000,5.433651,2.852184,8.285835,94.201172
25999,0.788840,0.775000,5.633317,3.003737,8.637053,112.355469
26999,0.790385,0.829000,5.874784,3.163532,9.038316,112.402344
27999,0.792889,0.858000,6.079012,3.302246,9.381258,135.599609
28999,0.795071,0.854000,6.268447,3.455740,9.724187,137.509766
29999,0.798966,0.908000,6.475552,3.594467,10.070018,152.261719
30999,0.803200,0.926000,6.752708,3.783810,10.536518,169.853516
31999,0.807258,0.929000,6.951365,3.920028,10.871394,170.017578
32999,0.810781,0.920000,7.174479,4.072969,11.247447,178.267578
33999,0.813788,0.910000,7.375181,4.207195,11.582376,191.328125
34999,0.816235,0.897000,7.596229,4.340073,11.936302,202.787109
35999,0.818914,0.910000,7.816014,4.469508,12.285522,212.802734
36999,0.820917,0.891000,8.039871,4.605932,12.645804,217.619141
37999,0.823568,0.919000,8.249351,4.725904,12.975255,218.462891
38999,0.826000,0.916000,8.466911,4.859034,13.325945,218.462891
39999,0.828436,0.921000,8.668701,4.981640,13.650341,218.486328
