id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.000453,0.000725,0.001179,5.355469
19,0.300000,0.300000,0.000963,0.004651,0.005614,9.011719
29,0.400000,0.500000,0.001523,0.008900,0.010423,13.074219
39,0.400000,0.400000,0.002108,0.012595,0.014703,17.136719
49,0.450000,0.600000,0.002592,0.016274,0.018866,21.199219
59,0.500000,0.700000,0.003071,0.019915,0.022985,25.261719
69,0.500000,0.500000,0.003549,0.023899,0.027448,29.324219
79,0.485714,0.400000,0.004058,0.028311,0.032368,33.386719
89,0.500000,0.600000,0.004543,0.032481,0.037024,37.449219
99,0.500000,0.500000,0.005027,0.037096,0.042123,41.511719
109,0.500000,0.500000,0.005538,0.041387,0.046925,45.574219
119,0.500000,0.500000,0.006029,0.045797,0.051826,49.636719
129,0.516667,0.700000,0.006528,0.050907,0.057434,53.464844
139,0.515385,0.500000,0.007012,0.056095,0.063107,57.761719
149,0.507143,0.400000,0.007503,0.061397,0.068900,61.636719
159,0.506667,0.500000,0.008027,0.066972,0.074999,65.417969
169,0.500000,0.400000,0.008520,0.072770,0.081290,69.785156
179,0.482353,0.200000,0.009037,0.078392,0.087429,73.566406
189,0.477778,0.400000,0.009539,0.084225,0.093764,77.371094
199,0.484211,0.600000,0.010034,0.090139,0.100174,81.058594
209,0.490000,0.600000,0.010552,0.096448,0.106999,85.238281
219,0.476190,0.200000,0.011050,0.102533,0.113582,88.785156
229,0.468182,0.300000,0.011549,0.108765,0.120314,92.496094
239,0.473913,0.600000,0.012051,0.115116,0.127167,96.863281
249,0.479167,0.600000,0.012583,0.123070,0.135653,100.644531
259,0.480000,0.500000,0.013170,0.132189,0.145359,104.378906
269,0.484615,0.600000,0.013748,0.141365,0.155113,108.769531
279,0.488889,0.600000,0.014339,0.150814,0.165153,112.550781
289,0.489286,0.500000,0.014925,0.160396,0.175321,116.332031
299,0.493103,0.600000,0.015507,0.170127,0.185634,120.066406
309,0.493333,0.500000,0.016072,0.179074,0.195145,124.222656
319,0.496774,0.600000,0.016581,0.187899,0.204480,127.769531
329,0.496875,0.500000,0.017097,0.197163,0.214260,131.457031
339,0.500000,0.600000,0.017610,0.206391,0.224001,135.824219
349,0.500000,0.500000,0.018124,0.215827,0.233951,139.605469
359,0.494286,0.300000,0.018631,0.225268,0.243900,143.363281
369,0.502778,0.800000,0.019141,0.234914,0.254055,147.144531
379,0.502703,0.500000,0.019650,0.244653,0.264303,151.535156
389,0.494737,0.200000,0.020161,0.254570,0.274732,155.316406
399,0.494872,0.500000,0.020745,0.265452,0.286197,159.074219
