id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,0.000000,0.000000,0.029414,0.000426,0.029840,15.600586
199,0.540000,0.540000,0.075383,0.022167,0.097550,16.194336
299,0.605000,0.670000,0.135229,0.047848,0.183077,16.223633
399,0.596667,0.580000,0.174725,0.070485,0.245210,16.770508
499,0.622500,0.700000,0.222529,0.093067,0.315596,16.770508
599,0.630000,0.660000,0.269999,0.115215,0.385214,16.770508
699,0.613333,0.530000,0.309237,0.137136,0.446373,17.340820
799,0.615714,0.630000,0.359002,0.159607,0.518610,17.340820
899,0.618750,0.640000,0.408995,0.182945,0.591940,17.340820
999,0.608889,0.530000,0.448927,0.204936,0.653863,17.340820
1099,0.605000,0.570000,0.497894,0.227664,0.725558,17.340820
1199,0.600000,0.550000,0.545562,0.249534,0.795097,17.340820
1299,0.602500,0.630000,0.587433,0.272461,0.859894,17.887695
1399,0.610000,0.700000,0.643029,0.297683,0.940712,17.887695
1499,0.612143,0.640000,0.690940,0.319719,1.010660,17.887695
1599,0.610667,0.590000,0.733883,0.342633,1.076516,17.887695
1699,0.612500,0.640000,0.782373,0.364591,1.146965,17.887695
1799,0.615294,0.660000,0.832588,0.386518,1.219106,17.887695
1899,0.618333,0.670000,0.872358,0.408251,1.280609,17.887695
1999,0.617368,0.600000,0.920180,0.430009,1.350188,17.887695
2099,0.616500,0.600000,0.968966,0.452073,1.421039,17.887695
2199,0.616190,0.610000,1.009110,0.473884,1.482994,17.887695
2299,0.619091,0.680000,1.057651,0.495827,1.553477,17.887695
2399,0.620000,0.640000,1.125804,0.526324,1.652128,17.887695
2499,0.620417,0.630000,1.166771,0.548828,1.715599,17.887695
2599,0.614400,0.470000,1.214628,0.564408,1.779036,29.567383
2699,0.614231,0.610000,1.258262,0.575659,1.833921,38.473633
2799,0.611852,0.550000,1.316171,0.591587,1.907758,45.090820
2899,0.610000,0.560000,1.382007,0.610107,1.992114,47.344727
2999,0.610690,0.630000,1.457309,0.629160,2.086469,48.514648
3099,0.614667,0.730000,1.528068,0.649094,2.177162,49.670898
3199,0.612903,0.560000,1.606981,0.668751,2.275732,50.788086
3299,0.615625,0.700000,1.689349,0.689121,2.378469,51.358398
3399,0.616970,0.660000,1.763220,0.709709,2.472929,51.344727
3499,0.616471,0.600000,1.845821,0.729529,2.575350,51.928711
3599,0.615714,0.590000,1.919341,0.748738,2.668079,51.942383
3699,0.614167,0.560000,1.996085,0.767566,2.763651,51.930664
3799,0.615405,0.660000,2.072861,0.786399,2.859260,60.680664
3899,0.615000,0.600000,2.160681,0.806203,2.966883,61.936523
3999,0.612821,0.530000,2.234874,0.826354,3.061228,64.329102
4099,0.611000,0.540000,2.316605,0.848243,3.164847,64.288086
4199,0.613659,0.720000,2.402215,0.868688,3.270902,65.456055
4299,0.615000,0.670000,2.476064,0.888552,3.364616,66.596680
4399,0.616512,0.680000,2.561472,0.908319,3.469791,66.620117
4499,0.614545,0.530000,2.645077,0.928288,3.573364,67.901367
4599,0.615556,0.660000,2.724729,0.947248,3.671978,67.942383
4699,0.615870,0.630000,2.797197,0.966492,3.763689,69.041992
4799,0.616809,0.660000,2.869901,0.985591,3.855492,69.096680
4899,0.618125,0.680000,2.969926,1.009014,3.978939,69.098633
4999,0.618776,0.650000,3.053357,1.028416,4.081773,69.166992
5099,0.619200,0.640000,3.135422,1.047786,4.183208,70.317383
5199,0.619804,0.650000,3.208822,1.066339,4.275161,71.485352
5299,0.618462,0.550000,3.280575,1.085353,4.365928,71.430664
5399,0.618679,0.630000,3.360932,1.104309,4.465241,71.430664
5499,0.620000,0.690000,3.433282,1.123320,4.556602,71.430664
5599,0.620545,0.650000,3.532677,1.143282,4.675958,72.000977
5699,0.621071,0.650000,3.613780,1.164305,4.778085,72.598633
5799,0.619474,0.530000,3.697547,1.184323,4.881870,72.571289
5899,0.619138,0.600000,3.775010,1.204538,4.979549,72.625977
5999,0.619153,0.620000,3.851689,1.224312,5.076001,72.598633
6099,0.618833,0.600000,3.937679,1.244028,5.181707,72.614258
6199,0.618525,0.600000,4.021756,1.263905,5.285661,72.586914
6299,0.617742,0.570000,4.106576,1.283738,5.390314,72.614258
6399,0.617619,0.610000,4.185553,1.304642,5.490195,72.586914
6499,0.617969,0.640000,4.296397,1.331098,5.627495,62.147461
6599,0.618308,0.640000,4.360583,1.346243,5.706826,83.442383
6699,0.618636,0.640000,4.437211,1.361830,5.799041,85.776367
6799,0.618955,0.640000,4.505917,1.375729,5.881646,87.514648
6899,0.618676,0.600000,4.570899,1.390394,5.961293,87.526367
6999,0.619420,0.670000,4.636225,1.404916,6.041140,88.112305
7099,0.620000,0.660000,4.718699,1.420079,6.138778,88.672852
7199,0.619859,0.610000,4.781636,1.434011,6.215647,89.256836
7299,0.620278,0.650000,4.861738,1.450913,6.312651,89.840820
7399,0.620000,0.600000,4.957796,1.467695,6.425491,97.557617
7499,0.618649,0.520000,5.037853,1.484419,6.522272,101.745117
7599,0.619600,0.690000,5.107198,1.498344,6.605543,103.543945
7699,0.619474,0.610000,5.183854,1.513086,6.696940,103.309570
7799,0.619351,0.610000,5.260638,1.526976,6.787614,114.672852
7899,0.619103,0.600000,5.342096,1.540938,6.883034,117.336914
7999,0.619367,0.640000,5.417108,1.555972,6.973079,119.059570
8099,0.619875,0.660000,5.498180,1.570519,7.068699,120.729492
8199,0.620123,0.640000,5.570634,1.584625,7.155260,120.729492
8299,0.620854,0.680000,5.651198,1.600215,7.251413,121.327148
