id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.001965,0.000308,0.002274,10.818359
19,0.400000,0.400000,0.005189,0.003519,0.008707,10.818359
29,0.500000,0.600000,0.007908,0.006360,0.014268,10.818359
39,0.466667,0.400000,0.010002,0.008530,0.018532,10.818359
49,0.525000,0.700000,0.012244,0.010785,0.023029,10.818359
59,0.540000,0.600000,0.014322,0.012963,0.027285,10.818359
69,0.566667,0.700000,0.016412,0.015145,0.031556,10.818359
79,0.557143,0.500000,0.018514,0.017328,0.035843,10.818359
89,0.587500,0.800000,0.020641,0.019507,0.040147,10.818359
99,0.600000,0.700000,0.022738,0.021708,0.044446,10.818359
109,0.590000,0.500000,0.024882,0.023887,0.048768,10.818359
119,0.581818,0.500000,0.026985,0.026057,0.053043,10.818359
129,0.566667,0.400000,0.029107,0.028325,0.057431,10.818359
139,0.576923,0.700000,0.031194,0.030481,0.061675,10.818359
149,0.571429,0.500000,0.033284,0.032639,0.065923,10.818359
159,0.586667,0.800000,0.035381,0.034796,0.070178,10.818359
169,0.587500,0.600000,0.037489,0.036945,0.074434,10.818359
179,0.582353,0.500000,0.039576,0.039193,0.078769,10.818359
189,0.588889,0.700000,0.041662,0.041367,0.083029,10.818359
199,0.600000,0.800000,0.053161,0.043538,0.096699,10.841797
209,0.590000,0.400000,0.055308,0.045715,0.101023,10.841797
219,0.590476,0.600000,0.057425,0.047868,0.105294,10.841797
229,0.600000,0.800000,0.059520,0.050018,0.109537,10.841797
239,0.604348,0.700000,0.062399,0.052973,0.115372,10.841797
249,0.608333,0.700000,0.065245,0.055879,0.121124,10.841797
259,0.600000,0.400000,0.067329,0.058168,0.125498,10.841797
269,0.611538,0.900000,0.069421,0.060330,0.129750,10.841797
279,0.607407,0.500000,0.071509,0.062489,0.133998,10.841797
289,0.614286,0.800000,0.073604,0.064713,0.138317,10.841797
299,0.613793,0.600000,0.075697,0.066865,0.142562,10.841797
309,0.620000,0.800000,0.078064,0.069361,0.147426,10.841797
319,0.619355,0.600000,0.081091,0.072404,0.153495,10.841797
329,0.615625,0.500000,0.084061,0.075406,0.159467,10.841797
339,0.609091,0.400000,0.087118,0.078465,0.165582,10.841797
349,0.605882,0.500000,0.090084,0.081468,0.171553,10.841797
359,0.614286,0.900000,0.093040,0.084469,0.177509,10.841797
369,0.611111,0.500000,0.096017,0.087441,0.183458,10.841797
379,0.616216,0.800000,0.098912,0.090362,0.189274,10.841797
389,0.613158,0.500000,0.100993,0.092521,0.193514,10.841797
399,0.610256,0.500000,0.112323,0.094678,0.207001,10.841797
409,0.612500,0.700000,0.114415,0.096835,0.211249,10.841797
419,0.609756,0.500000,0.116494,0.098979,0.215473,10.841797
429,0.604762,0.400000,0.118560,0.101123,0.219683,10.841797
439,0.606977,0.700000,0.120640,0.103284,0.223924,10.841797
449,0.609091,0.700000,0.123012,0.105737,0.228748,10.841797
459,0.611111,0.700000,0.125949,0.108708,0.234657,10.841797
469,0.613043,0.700000,0.128131,0.111005,0.239136,10.841797
479,0.614894,0.700000,0.130228,0.113168,0.243396,10.841797
489,0.622917,1.000000,0.132393,0.115337,0.247730,10.841797
499,0.622449,0.600000,0.134472,0.117486,0.251957,10.841797
509,0.622000,0.600000,0.136575,0.119648,0.256223,10.841797
519,0.625490,0.800000,0.138648,0.121786,0.260435,10.841797
529,0.626923,0.700000,0.140753,0.123953,0.264707,10.841797
539,0.624528,0.500000,0.142841,0.126104,0.268945,10.841797
549,0.629630,0.900000,0.144934,0.128269,0.273202,10.841797
559,0.629091,0.600000,0.147014,0.130417,0.277432,10.841797
569,0.626786,0.500000,0.149051,0.132552,0.281603,10.841797
579,0.624561,0.500000,0.150898,0.134457,0.285354,10.841797
589,0.624138,0.600000,0.152880,0.136522,0.289402,10.841797
599,0.625424,0.700000,0.163001,0.138437,0.301438,10.841797
609,0.623333,0.500000,0.164884,0.140361,0.305245,10.841797
619,0.619672,0.400000,0.166726,0.142308,0.309034,10.841797
629,0.617742,0.500000,0.168580,0.144216,0.312796,10.841797
639,0.615873,0.500000,0.170433,0.146123,0.316556,10.841797
649,0.614062,0.500000,0.172282,0.148032,0.320314,10.841797
659,0.612308,0.500000,0.174133,0.149931,0.324064,10.841797
669,0.613636,0.700000,0.175992,0.151850,0.327842,10.841797
679,0.610448,0.400000,0.177850,0.153760,0.331610,10.841797
689,0.610294,0.600000,0.179731,0.155687,0.335417,10.841797
699,0.610145,0.600000,0.181579,0.157590,0.339170,10.841797
709,0.608571,0.500000,0.183458,0.159541,0.342999,10.841797
719,0.605634,0.400000,0.185304,0.161448,0.346751,10.841797
729,0.605556,0.600000,0.187152,0.163360,0.350512,10.841797
739,0.606849,0.700000,0.189028,0.165269,0.354297,10.841797
749,0.609459,0.800000,0.190906,0.167229,0.358136,10.841797
759,0.606667,0.400000,0.192768,0.169201,0.361969,10.841797
769,0.607895,0.700000,0.194617,0.171125,0.365743,10.841797
779,0.606494,0.500000,0.196498,0.173061,0.369559,10.841797
789,0.607692,0.700000,0.198347,0.174967,0.373313,10.841797
799,0.607595,0.600000,0.208496,0.176870,0.385366,10.841797
