id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,1.977434,0.005684,1.983117,399.977539
1999,0.496000,0.496000,5.464339,3.307484,8.771824,398.852539
2999,0.501500,0.507000,8.837491,6.492376,15.329866,397.543945
3999,0.498000,0.491000,12.114912,9.582790,21.697702,399.127930
4999,0.502250,0.515000,15.458682,12.733415,28.192097,397.309570
5999,0.503600,0.509000,18.775756,15.864916,34.640672,398.793945
6999,0.500500,0.485000,22.301566,19.200948,41.502514,399.416992
7999,0.502714,0.516000,25.541646,22.255268,47.796914,398.807617
8999,0.501750,0.495000,28.767500,25.292303,54.059803,399.403320
9999,0.499556,0.482000,32.001312,28.330119,60.331431,399.403320
10999,0.500900,0.513000,35.447683,31.572287,67.019971,401.487305
11999,0.502455,0.518000,38.892619,34.816110,73.708729,400.901367
12999,0.500417,0.478000,42.128643,37.854785,79.983428,401.500977
13999,0.502077,0.522000,45.353275,40.891619,86.244894,401.500977
14999,0.502071,0.502000,48.604021,43.951427,92.555447,400.915039
15999,0.501933,0.500000,51.912507,47.062363,98.974869,401.500977
16999,0.501563,0.496000,55.300137,50.249423,105.549560,401.491211
17999,0.500471,0.483000,58.838763,53.579003,112.417765,401.491211
18999,0.500556,0.502000,62.337487,56.864502,119.201990,400.905273
19999,0.500842,0.506000,65.881942,60.207288,126.089230,401.491211
20999,0.500900,0.502000,69.267486,63.388395,132.655881,400.819336
21999,0.500048,0.483000,72.747964,66.654074,139.402038,400.819336
22999,0.500136,0.502000,76.018053,69.729346,145.747399,401.405273
23999,0.501739,0.537000,79.405234,72.917376,152.322610,400.819336
24999,0.501917,0.506000,82.891040,76.197061,159.088101,401.418945
25999,0.502040,0.505000,86.131148,79.243371,165.374518,401.418945
26999,0.502654,0.518000,89.636485,82.538063,172.174548,400.833008
27999,0.502519,0.499000,93.098906,85.793142,178.892048,401.418945
28999,0.501321,0.469000,96.620966,89.105304,185.726270,400.833008
29999,0.501414,0.504000,100.070660,92.354846,192.425506,400.833008
30999,0.501167,0.494000,103.453160,95.529104,198.982264,401.418945
31999,0.501226,0.503000,106.785993,98.662795,205.448788,400.833008
32999,0.500969,0.493000,110.307635,101.969449,212.277085,402.016602
33999,0.500818,0.496000,113.762415,105.217405,218.979820,401.221680
34999,0.501294,0.517000,117.038159,108.281221,225.319380,400.612305
35999,0.501343,0.503000,120.474917,111.514088,231.989005,401.221680
36999,0.501806,0.518000,123.907207,114.733210,238.640417,400.612305
37999,0.501865,0.504000,127.158450,117.782807,244.941258,400.612305
38999,0.501526,0.489000,130.486407,120.905387,251.391794,401.221680
39999,0.500846,0.475000,133.871191,124.083080,257.954271,400.612305
