id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.003063,0.000262,0.003325,13.936523
19,0.400000,0.400000,0.006516,0.001838,0.008355,14.497070
29,0.550000,0.700000,0.010791,0.004490,0.015281,14.497070
39,0.600000,0.700000,0.015439,0.006777,0.022217,15.067383
49,0.650000,0.800000,0.019254,0.009262,0.028516,15.067383
59,0.720000,1.000000,0.023179,0.011504,0.034683,15.067383
69,0.750000,0.900000,0.027260,0.013683,0.040943,15.067383
79,0.785714,1.000000,0.030859,0.015906,0.046765,15.614258
89,0.787500,0.800000,0.034343,0.018125,0.052468,15.614258
99,0.811111,1.000000,0.038547,0.020310,0.058857,15.614258
109,0.820000,0.900000,0.042108,0.022481,0.064589,15.600586
119,0.818182,0.800000,0.045623,0.024670,0.070293,15.614258
129,0.808333,0.700000,0.049863,0.026883,0.076746,15.614258
139,0.815385,0.900000,0.053400,0.029057,0.082457,15.614258
149,0.828571,1.000000,0.056872,0.031268,0.088140,15.614258
159,0.840000,1.000000,0.069437,0.033455,0.102892,16.208008
169,0.843750,0.900000,0.072937,0.035644,0.108581,16.208008
179,0.852941,1.000000,0.076499,0.037824,0.114323,16.208008
189,0.850000,0.800000,0.080071,0.039998,0.120069,16.208008
199,0.847368,0.800000,0.084341,0.042181,0.126521,16.194336
209,0.855000,1.000000,0.087903,0.044364,0.132267,16.208008
219,0.861905,1.000000,0.091518,0.046546,0.138064,16.208008
229,0.863636,0.900000,0.095818,0.048754,0.144573,16.208008
239,0.865217,0.900000,0.099354,0.050977,0.150331,16.208008
249,0.866667,0.900000,0.102844,0.053162,0.156006,16.208008
259,0.864000,0.800000,0.107451,0.055341,0.162792,16.223633
269,0.869231,1.000000,0.110969,0.057519,0.168488,16.223633
279,0.874074,1.000000,0.114476,0.059724,0.174200,16.223633
289,0.878571,1.000000,0.118899,0.061900,0.180798,16.223633
299,0.879310,0.900000,0.132199,0.064373,0.196573,16.223633
309,0.883333,1.000000,0.136225,0.066832,0.203058,16.223633
319,0.887097,1.000000,0.141765,0.069596,0.211361,16.770508
329,0.884375,0.800000,0.145713,0.072076,0.217789,16.770508
339,0.887879,1.000000,0.149718,0.074523,0.224241,16.770508
349,0.891176,1.000000,0.155623,0.077836,0.233459,16.770508
359,0.891429,0.900000,0.163132,0.081381,0.244513,16.770508
369,0.891667,0.900000,0.169107,0.085085,0.254192,16.770508
379,0.891892,0.900000,0.175873,0.089035,0.264907,16.770508
389,0.889474,0.800000,0.181408,0.091773,0.273181,16.770508
399,0.892308,1.000000,0.185456,0.094252,0.279708,16.770508
409,0.895000,1.000000,0.189356,0.096672,0.286028,16.770508
419,0.895122,0.900000,0.194530,0.099135,0.293665,16.770508
429,0.897619,1.000000,0.198478,0.101623,0.300102,16.770508
439,0.895349,0.800000,0.211424,0.103827,0.315251,19.813477
449,0.895455,0.900000,0.215189,0.105491,0.320680,23.249023
459,0.893333,0.800000,0.221754,0.108213,0.329968,24.668945
469,0.886957,0.600000,0.226937,0.110096,0.337033,25.202148
479,0.885106,0.800000,0.232064,0.112043,0.344107,25.795898
489,0.875000,0.400000,0.236671,0.113929,0.350600,26.379883
499,0.871429,0.700000,0.241058,0.115777,0.356835,26.379883
509,0.872000,0.900000,0.246233,0.117697,0.363930,26.379883
519,0.872549,0.900000,0.251107,0.119482,0.370589,27.520508
529,0.873077,0.900000,0.255963,0.121440,0.377403,28.067383
539,0.875472,1.000000,0.261072,0.123389,0.384461,28.067383
549,0.874074,0.800000,0.265486,0.125204,0.390691,28.067383
559,0.876364,1.000000,0.270635,0.127098,0.397734,28.053711
569,0.878571,1.000000,0.276024,0.128968,0.404992,28.067383
579,0.877193,0.800000,0.280378,0.130794,0.411172,28.067383
589,0.879310,1.000000,0.284634,0.132621,0.417255,28.067383
599,0.877966,0.800000,0.291005,0.134573,0.425579,28.637695
