id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,0.027953,0.003682,0.031635,394.457031
1999,0.496000,0.496000,0.133786,3.402417,3.536204,393.261719
2999,0.501500,0.507000,0.234580,6.721572,6.956152,394.433594
3999,0.498000,0.491000,0.337401,10.009584,10.346986,393.003906
4999,0.502250,0.515000,0.437918,13.276190,13.714108,394.199219
5999,0.503600,0.509000,0.539715,16.561860,17.101575,394.199219
6999,0.500500,0.485000,0.640269,20.028599,20.668868,393.003906
7999,0.502714,0.516000,0.740992,23.230507,23.971499,394.199219
8999,0.501750,0.495000,0.841706,26.420900,27.262606,393.003906
9999,0.499556,0.482000,0.942032,29.580097,30.522128,393.003906
10999,0.500900,0.513000,1.044461,33.012021,34.056482,394.199219
11999,0.502455,0.518000,1.145366,36.394561,37.539928,393.003906
12999,0.500417,0.478000,1.251050,39.700234,40.951284,394.199219
13999,0.502077,0.522000,1.355309,42.954122,44.309432,394.199219
14999,0.502071,0.502000,1.460443,46.252015,47.712458,393.003906
15999,0.501933,0.500000,1.565518,49.590715,51.156233,394.199219
16999,0.501563,0.496000,1.670134,53.003907,54.674041,393.003906
17999,0.500471,0.483000,1.775895,56.583564,58.359459,393.003906
18999,0.500778,0.506000,1.882749,60.231682,62.114431,394.199219
19999,0.501105,0.507000,1.988353,63.858258,65.846610,393.003906
20999,0.501200,0.503000,2.095330,67.355892,69.451221,394.433594
21999,0.500714,0.491000,2.200553,70.908096,73.108649,394.433594
22999,0.500909,0.505000,2.305687,74.222202,76.527889,393.238281
23999,0.502261,0.532000,2.411657,77.710142,80.121799,394.433594
24999,0.502500,0.508000,2.517288,81.259604,83.776892,393.238281
25999,0.502560,0.504000,2.622721,84.573268,87.195989,393.238281
26999,0.503269,0.521000,2.729629,88.206378,90.936007,394.433594
27999,0.503037,0.497000,2.838254,91.929813,94.768067,393.238281
28999,0.502000,0.474000,2.948844,95.751283,98.700127,394.433594
29999,0.501931,0.500000,3.060306,99.611734,102.672040,394.433594
30999,0.501667,0.494000,3.157315,102.826622,105.983937,393.238281
31999,0.501774,0.505000,3.253784,105.973420,109.227204,394.433594
32999,0.501313,0.487000,3.349867,109.270260,112.620127,392.417969
33999,0.501152,0.496000,3.447271,112.527371,115.974642,392.417969
34999,0.501647,0.518000,3.543742,115.605070,119.148812,393.613281
35999,0.501743,0.505000,3.640016,118.839622,122.479638,392.417969
36999,0.502167,0.517000,3.736182,122.045033,125.781216,393.613281
37999,0.502351,0.509000,3.832590,125.083933,128.916524,393.613281
38999,0.501842,0.483000,3.929247,128.202962,132.132209,392.417969
39999,0.501282,0.480000,4.025459,131.378921,135.404380,393.613281
