id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.515321,0.000234,0.515555,43.795898
1999,0.828000,0.828000,1.257098,0.191791,1.448889,50.750977
2999,0.829500,0.831000,2.056664,0.395982,2.452647,53.881836
3999,0.834000,0.843000,2.847545,0.596131,3.443676,55.049805
4999,0.838250,0.851000,3.537817,0.734843,4.272659,84.252930
5999,0.838400,0.839000,4.246918,0.860564,5.107482,90.000977
6999,0.840000,0.848000,4.974613,0.983019,5.957631,93.409180
7999,0.841429,0.850000,5.681114,1.103238,6.784352,93.993164
8999,0.841625,0.843000,6.458980,1.228017,7.686998,110.047852
9999,0.841889,0.844000,7.309828,1.355539,8.665366,127.821289
10999,0.842700,0.850000,8.268047,1.490971,9.759018,131.864258
11999,0.841182,0.826000,9.162692,1.620011,10.782702,135.262695
12999,0.842667,0.859000,10.076078,1.751119,11.827197,137.030273
13999,0.842385,0.839000,11.048603,1.889041,12.937645,150.836914
14999,0.842857,0.849000,12.033460,2.025080,14.058539,167.258789
15999,0.843133,0.847000,13.013614,2.157611,15.171225,183.094727
16999,0.843688,0.852000,14.043615,2.291888,16.335504,187.096680
17999,0.845000,0.866000,15.088844,2.427468,17.516312,190.004883
18999,0.846111,0.865000,16.190019,2.566768,18.756787,193.389648
19999,0.843263,0.792000,17.264905,2.714328,19.979233,221.522461
20999,0.829150,0.561000,19.299983,2.894003,22.193986,344.030273
21999,0.820000,0.637000,22.137771,3.073139,25.210910,310.106445
22999,0.814182,0.692000,24.623043,3.244465,27.867508,244.047852
23999,0.815348,0.841000,25.985985,3.445490,29.431475,121.987305
24999,0.817083,0.857000,27.126569,3.653997,30.780566,112.997070
25999,0.818560,0.854000,28.030319,3.863233,31.893553,114.749023
26999,0.819154,0.834000,28.891033,4.039002,32.930034,144.456055
27999,0.821815,0.891000,29.788226,4.188853,33.977079,169.829102
28999,0.823821,0.878000,30.654589,4.330424,34.985013,186.252930
29999,0.826414,0.899000,31.570209,4.481228,36.051436,190.858398
30999,0.828867,0.900000,32.663725,4.664620,37.328345,193.204102
31999,0.830806,0.889000,33.711517,4.838872,38.550389,197.301758
32999,0.832469,0.884000,34.781795,5.017143,39.798938,200.350586
33999,0.834455,0.898000,35.876114,5.190377,41.066491,215.489258
34999,0.836324,0.898000,36.836375,5.330709,42.167083,220.666992
35999,0.838571,0.915000,37.976236,5.493116,43.469352,248.233398
36999,0.840472,0.907000,39.130066,5.650949,44.781015,277.239258
37999,0.842486,0.915000,40.314872,5.816174,46.131046,288.961914
38999,0.844368,0.914000,41.424205,5.966830,47.391035,292.377930
39999,0.846103,0.912000,42.592774,6.125134,48.717908,297.260742
