id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.002966,0.000824,0.003790,41.917969
199,0.560000,0.560000,0.007970,0.055129,0.063099,80.355469
299,0.575000,0.590000,0.013143,0.131901,0.145044,119.292969
399,0.566667,0.550000,0.018411,0.231874,0.250285,158.863281
499,0.567500,0.570000,0.025258,0.401296,0.426554,199.160156
599,0.566000,0.560000,0.030740,0.569442,0.600182,236.832031
699,0.556667,0.510000,0.036086,0.754115,0.790201,275.933594
799,0.550000,0.510000,0.041596,0.965436,1.007032,314.941406
899,0.556250,0.600000,0.047779,1.250089,1.297868,353.949219
999,0.547778,0.480000,0.053464,1.563432,1.616897,394.152344
1099,0.543000,0.500000,0.063572,1.905929,1.969501,392.957031
1199,0.543636,0.550000,0.074651,2.283917,2.358568,394.550781
1299,0.539167,0.490000,0.084535,2.623569,2.708104,393.355469
1399,0.534615,0.480000,0.094671,2.967183,3.061853,394.550781
1499,0.532857,0.510000,0.105699,3.350941,3.456640,393.355469
1599,0.531333,0.510000,0.115505,3.692576,3.808081,394.738281
1699,0.528750,0.490000,0.126341,4.085896,4.212236,393.542969
1799,0.530000,0.550000,0.136015,4.424789,4.560804,393.542969
1899,0.529444,0.520000,0.145829,4.753780,4.899609,394.738281
1999,0.528421,0.510000,0.156553,5.110048,5.266601,393.542969
2099,0.525500,0.470000,0.166371,5.430946,5.597317,394.738281
2199,0.524286,0.500000,0.176349,5.749261,5.925610,393.542969
2299,0.525909,0.560000,0.186479,6.075296,6.261774,394.738281
2399,0.523478,0.470000,0.196394,6.386949,6.583343,393.542969
2499,0.522500,0.500000,0.206375,6.708750,6.915125,394.738281
2599,0.523600,0.550000,0.216615,7.062009,7.278624,394.738281
2699,0.524615,0.550000,0.226395,7.400454,7.626849,393.542969
2799,0.524444,0.520000,0.237241,7.791689,8.028930,394.738281
2899,0.525000,0.540000,0.247111,8.134737,8.381848,393.542969
2999,0.525172,0.530000,0.256954,8.484708,8.741662,394.738281
3099,0.522333,0.440000,0.267699,8.860909,9.128608,393.542969
3199,0.522581,0.530000,0.277257,9.200483,9.477740,394.738281
3299,0.521563,0.490000,0.287997,9.578367,9.866364,393.542969
3399,0.520606,0.490000,0.297844,9.923320,10.221164,393.542969
