id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.256880,0.000384,0.257264,10.841797
1999,0.645000,0.645000,0.491392,0.202296,0.693688,10.841797
2999,0.637500,0.630000,0.731843,0.406496,1.138340,10.841797
3999,0.636667,0.635000,0.945670,0.546827,1.492497,29.261719
4999,0.642500,0.660000,1.175147,0.633821,1.808968,29.261719
5999,0.643600,0.648000,1.413932,0.716494,2.130425,29.261719
6999,0.644333,0.648000,1.669020,0.808574,2.477594,29.261719
7999,0.647286,0.665000,1.893294,0.897671,2.790966,38.378906
8999,0.646625,0.642000,2.121767,0.991920,3.113687,47.496094
9999,0.645667,0.638000,2.349818,1.079781,3.429599,47.496094
10999,0.645300,0.642000,2.591928,1.164840,3.756767,47.496094
11999,0.645818,0.651000,2.822777,1.253080,4.075857,47.496094
12999,0.649333,0.688000,3.063857,1.336212,4.400069,51.763672
13999,0.648308,0.636000,3.294985,1.432501,4.727485,56.613281
14999,0.648643,0.653000,3.517129,1.521367,5.038496,65.730469
15999,0.649067,0.655000,3.764559,1.626245,5.390803,65.730469
16999,0.648438,0.639000,3.995859,1.712889,5.708748,65.730469
17999,0.649765,0.671000,4.223019,1.801714,6.024733,65.730469
18999,0.650389,0.661000,4.498535,1.896334,6.394870,74.824219
19999,0.650211,0.647000,4.718929,1.982212,6.701141,74.847656
20999,0.643050,0.507000,4.966545,2.070957,7.037502,74.847656
21999,0.635524,0.485000,5.202641,2.156286,7.358927,74.847656
22999,0.629318,0.499000,5.428069,2.255896,7.683965,74.847656
23999,0.625304,0.537000,5.656508,2.376582,8.033091,74.847656
24999,0.622125,0.549000,5.915233,2.526333,8.441566,79.980469
25999,0.621800,0.614000,6.152720,2.681693,8.834413,91.353516
26999,0.621385,0.611000,6.372825,2.833338,9.206163,92.908203
27999,0.622000,0.638000,6.637385,2.999425,9.636811,102.119141
28999,0.622321,0.631000,6.864631,3.161045,10.025676,111.203125
29999,0.624207,0.677000,7.101395,3.341149,10.442544,120.250000
30999,0.627400,0.720000,7.337785,3.507802,10.845588,129.367188
31999,0.630710,0.730000,7.580949,3.682091,11.263040,137.656250
32999,0.633875,0.732000,7.817260,3.864347,11.681608,137.656250
33999,0.636848,0.732000,8.035689,4.027647,12.063337,144.646484
34999,0.640000,0.744000,8.301880,4.192185,12.494066,167.820312
35999,0.642971,0.744000,8.532066,4.353926,12.885992,171.037109
36999,0.645694,0.741000,8.759355,4.504839,13.264194,177.949219
37999,0.648541,0.751000,8.984529,4.650130,13.634659,190.732422
38999,0.651737,0.770000,9.198939,4.774798,13.973738,199.068359
39999,0.654974,0.778000,9.441144,4.908631,14.349775,199.873047
