id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.003299,0.000289,0.003588,10.818359
19,0.700000,0.700000,0.005502,0.002689,0.008190,10.818359
29,0.750000,0.800000,0.007462,0.004761,0.012222,10.818359
39,0.733333,0.700000,0.009384,0.006828,0.016212,10.818359
49,0.775000,0.900000,0.011256,0.008761,0.020017,10.818359
59,0.800000,0.900000,0.013121,0.010690,0.023811,10.818359
69,0.800000,0.800000,0.014965,0.012654,0.027619,10.818359
79,0.828571,1.000000,0.016925,0.014581,0.031506,10.818359
89,0.837500,0.900000,0.018795,0.016554,0.035349,10.818359
99,0.833333,0.800000,0.020770,0.018500,0.039270,10.818359
109,0.840000,0.900000,0.022615,0.020433,0.043048,10.818359
119,0.827273,0.700000,0.024515,0.022360,0.046875,10.818359
129,0.825000,0.800000,0.026395,0.024382,0.050777,10.818359
139,0.815385,0.700000,0.028273,0.026336,0.054609,10.818359
149,0.807143,0.700000,0.030181,0.028268,0.058450,10.818359
159,0.813333,0.900000,0.032073,0.030176,0.062249,10.818359
169,0.825000,1.000000,0.033923,0.032131,0.066054,10.818359
179,0.823529,0.800000,0.035754,0.034033,0.069787,10.818359
189,0.827778,0.900000,0.037597,0.035984,0.073581,10.818359
199,0.826316,0.800000,0.047903,0.037895,0.085798,10.841797
209,0.830000,0.900000,0.049764,0.039815,0.089579,10.841797
219,0.833333,0.900000,0.051606,0.041724,0.093330,10.841797
229,0.836364,0.900000,0.053446,0.043638,0.097084,10.841797
239,0.830435,0.700000,0.055298,0.045567,0.100865,10.841797
249,0.837500,1.000000,0.057370,0.047613,0.104983,10.841797
259,0.828000,0.600000,0.059210,0.049524,0.108734,10.841797
269,0.834615,1.000000,0.061074,0.051464,0.112538,10.841797
279,0.833333,0.800000,0.062919,0.053368,0.116287,10.841797
289,0.839286,1.000000,0.064838,0.055333,0.120172,10.841797
299,0.844828,1.000000,0.066679,0.057233,0.123912,10.841797
309,0.846667,0.900000,0.068516,0.059136,0.127651,10.841797
319,0.845161,0.800000,0.070367,0.061047,0.131415,10.841797
329,0.846875,0.900000,0.072223,0.062975,0.135199,10.841797
339,0.848485,0.900000,0.074284,0.065099,0.139383,10.841797
349,0.847059,0.800000,0.076350,0.067250,0.143600,10.841797
359,0.851429,1.000000,0.078427,0.069389,0.147816,10.841797
369,0.850000,0.800000,0.080508,0.071533,0.152041,10.841797
379,0.851351,0.900000,0.083405,0.074462,0.157867,10.841797
389,0.852632,0.900000,0.086502,0.077591,0.164093,10.841797
399,0.853846,0.900000,0.104088,0.080768,0.184856,10.841797
409,0.852500,0.800000,0.106202,0.083027,0.189229,10.841797
419,0.851220,0.800000,0.108298,0.085200,0.193498,10.841797
429,0.847619,0.700000,0.110368,0.087343,0.197710,10.841797
439,0.846512,0.800000,0.112430,0.089477,0.201907,10.841797
449,0.845455,0.800000,0.114558,0.091654,0.206213,10.841797
459,0.848889,1.000000,0.116638,0.093802,0.210440,10.841797
469,0.847826,0.800000,0.118730,0.095950,0.214680,10.841797
479,0.846809,0.800000,0.120800,0.098094,0.218894,10.841797
489,0.850000,1.000000,0.122868,0.100258,0.223126,10.841797
499,0.848980,0.800000,0.124939,0.102399,0.227338,10.841797
509,0.850000,0.900000,0.127029,0.104595,0.231624,10.841797
519,0.852941,1.000000,0.129088,0.106721,0.235810,10.841797
529,0.855769,1.000000,0.131157,0.108851,0.240008,10.841797
539,0.856604,0.900000,0.133224,0.110977,0.244202,10.841797
549,0.859259,1.000000,0.135290,0.113135,0.248426,10.841797
559,0.858182,0.800000,0.137352,0.115268,0.252620,10.841797
569,0.857143,0.800000,0.139431,0.117420,0.256852,10.841797
579,0.854386,0.700000,0.141496,0.119551,0.261047,10.841797
589,0.856897,1.000000,0.143550,0.121718,0.265267,10.841797
599,0.854237,0.700000,0.153603,0.123613,0.277217,10.841797
609,0.851667,0.700000,0.155432,0.125509,0.280941,10.841797
619,0.847541,0.600000,0.157307,0.127405,0.284712,10.841797
629,0.845161,0.700000,0.159138,0.129302,0.288440,10.841797
639,0.841270,0.600000,0.161079,0.131236,0.292315,10.841797
649,0.843750,1.000000,0.162920,0.133143,0.296063,10.841797
659,0.844615,0.900000,0.164770,0.135040,0.299810,10.841797
669,0.846970,1.000000,0.166694,0.136991,0.303685,10.841797
679,0.847761,0.900000,0.168538,0.138896,0.307434,10.841797
689,0.848529,0.900000,0.170421,0.140798,0.311218,10.841797
699,0.847826,0.800000,0.172321,0.142721,0.315042,10.841797
709,0.850000,1.000000,0.174155,0.144617,0.318772,10.841797
719,0.847887,0.700000,0.175992,0.146551,0.322543,10.841797
729,0.850000,1.000000,0.177827,0.148448,0.326274,10.841797
739,0.849315,0.800000,0.179673,0.150361,0.330034,10.841797
749,0.851351,1.000000,0.181516,0.152264,0.333781,10.841797
759,0.849333,0.700000,0.183367,0.154218,0.337585,10.841797
769,0.850000,0.900000,0.185239,0.156109,0.341348,10.841797
779,0.850649,0.900000,0.187081,0.158116,0.345196,10.841797
789,0.852564,1.000000,0.188926,0.160021,0.348947,10.841797
799,0.853165,0.900000,0.199140,0.161964,0.361104,3.102539
809,0.848750,0.500000,0.200736,0.163118,0.363854,17.259766
819,0.846914,0.700000,0.202380,0.163942,0.366322,18.041016
829,0.842683,0.500000,0.204141,0.164730,0.368871,18.041016
839,0.839759,0.600000,0.205904,0.165557,0.371462,18.064453
849,0.839286,0.800000,0.207527,0.166474,0.374001,18.064453
859,0.835294,0.500000,0.209305,0.167264,0.376569,18.064453
869,0.834884,0.800000,0.210981,0.168909,0.379890,18.064453
879,0.833333,0.700000,0.212638,0.170509,0.383146,18.064453
889,0.832955,0.800000,0.214304,0.172164,0.386468,18.064453
899,0.833708,0.900000,0.216002,0.173816,0.389818,18.064453
909,0.832222,0.700000,0.217749,0.175531,0.393280,18.064453
919,0.831868,0.800000,0.219373,0.177087,0.396460,18.064453
929,0.832609,0.900000,0.221125,0.178799,0.399924,18.064453
939,0.832258,0.800000,0.222928,0.180555,0.403483,18.064453
949,0.830851,0.700000,0.224585,0.182156,0.406740,18.064453
959,0.830526,0.800000,0.226325,0.183850,0.410175,18.064453
969,0.831250,0.900000,0.228023,0.185504,0.413527,18.064453
979,0.831959,0.900000,0.229771,0.187212,0.416983,18.064453
989,0.832653,0.900000,0.231848,0.189241,0.421089,18.064453
999,0.832323,0.800000,0.233636,0.190989,0.424625,18.064453
1009,0.830000,0.600000,0.235318,0.192602,0.427920,18.064453
1019,0.828713,0.700000,0.237018,0.194255,0.431273,18.064453
1029,0.828431,0.800000,0.247110,0.195617,0.442727,24.250000
1039,0.826214,0.600000,0.248767,0.196558,0.445325,25.101562
1049,0.825000,0.700000,0.250462,0.197444,0.447906,25.101562
1059,0.823810,0.700000,0.252120,0.198457,0.450577,25.101562
1069,0.823585,0.800000,0.253779,0.199372,0.453152,25.101562
1079,0.823364,0.800000,0.255430,0.200287,0.455716,25.101562
1089,0.822222,0.700000,0.257107,0.201326,0.458433,25.101562
1099,0.821101,0.700000,0.258802,0.202208,0.461011,25.101562
1109,0.819091,0.600000,0.260549,0.203098,0.463647,25.101562
1119,0.818018,0.700000,0.262253,0.203982,0.466235,25.101562
1129,0.817857,0.800000,0.263898,0.204898,0.468795,25.101562
1139,0.815929,0.600000,0.265647,0.205744,0.471391,25.101562
1149,0.814912,0.700000,0.267374,0.206648,0.474022,25.101562
1159,0.814783,0.800000,0.269049,0.207599,0.476648,25.101562
1169,0.814655,0.800000,0.270749,0.208572,0.479321,25.101562
1179,0.813675,0.700000,0.272525,0.209780,0.482306,25.101562
1189,0.813559,0.800000,0.274170,0.211359,0.485529,25.101562
1199,0.813445,0.800000,0.275908,0.213024,0.488932,25.101562
1209,0.812500,0.700000,0.277616,0.214719,0.492335,25.101562
1219,0.813223,0.900000,0.279303,0.216330,0.495633,25.101562
1229,0.811475,0.600000,0.281006,0.217927,0.498933,25.101562
1239,0.811382,0.800000,0.282853,0.219653,0.502506,25.101562
1249,0.812903,1.000000,0.284505,0.221220,0.505725,25.101562
1259,0.813600,0.900000,0.286101,0.222729,0.508829,25.101562
1269,0.813492,0.800000,0.287834,0.224397,0.512231,25.101562
1279,0.811811,0.600000,0.289515,0.226006,0.515521,25.101562
1289,0.811719,0.800000,0.299427,0.227514,0.526941,25.101562
1299,0.810853,0.700000,0.301068,0.229067,0.530134,25.101562
1309,0.812308,1.000000,0.302732,0.230679,0.533410,25.101562
1319,0.811450,0.700000,0.304325,0.232183,0.536508,25.101562
1329,0.811364,0.800000,0.305987,0.233776,0.539763,25.101562
1339,0.811278,0.800000,0.309256,0.237014,0.546270,25.101562
1349,0.809701,0.600000,0.312384,0.239985,0.552369,25.101562
1359,0.810370,0.900000,0.314084,0.241637,0.555721,25.101562
1369,0.809559,0.700000,0.315700,0.243179,0.558879,25.101562
1379,0.809489,0.800000,0.317392,0.244831,0.562224,25.101562
1389,0.808696,0.700000,0.319184,0.246583,0.565767,25.101562
1399,0.807194,0.600000,0.320820,0.248136,0.568956,25.101562
1409,0.807857,0.900000,0.322622,0.249859,0.572482,25.101562
1419,0.807092,0.700000,0.324473,0.251626,0.576099,25.101562
1429,0.807746,0.900000,0.326330,0.253397,0.579726,25.101562
1439,0.807692,0.800000,0.328997,0.255920,0.584917,25.101562
1449,0.807639,0.800000,0.330884,0.257751,0.588634,25.101562
1459,0.806897,0.700000,0.332598,0.259327,0.591925,25.101562
1469,0.806164,0.700000,0.334236,0.260887,0.595123,25.101562
1479,0.805442,0.700000,0.335976,0.262597,0.598573,25.101562
1489,0.804730,0.700000,0.337922,0.264445,0.602367,25.101562
1499,0.805369,0.900000,0.339646,0.266062,0.605707,25.101562
1509,0.804000,0.600000,0.341371,0.267763,0.609135,25.101562
1519,0.805298,1.000000,0.343093,0.269412,0.612505,25.101562
1529,0.804605,0.700000,0.344822,0.271077,0.615899,25.101562
1539,0.804575,0.800000,0.346600,0.272797,0.619397,25.101562
1549,0.805844,1.000000,0.348262,0.274382,0.622644,25.101562
1559,0.805806,0.800000,0.358239,0.276025,0.634264,25.101562
1569,0.805128,0.700000,0.359874,0.277588,0.637462,25.101562
1579,0.804459,0.700000,0.361584,0.279254,0.640839,25.101562
1589,0.805063,0.900000,0.363270,0.280868,0.644138,25.101562
1599,0.805031,0.800000,0.364902,0.282424,0.647326,25.101562
