id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.186564,0.000260,0.186824,17.912109
1999,0.794000,0.794000,0.388506,0.152891,0.541397,24.935547
2999,0.818500,0.843000,0.612716,0.334373,0.947089,24.935547
3999,0.835000,0.868000,0.825734,0.505153,1.330888,24.935547
4999,0.841750,0.862000,1.026687,0.674346,1.701033,24.935547
5999,0.836000,0.813000,1.251971,0.799823,2.051794,42.849609
6999,0.834167,0.825000,1.451947,0.895910,2.347858,42.896484
7999,0.832429,0.822000,1.676081,0.997700,2.673781,42.896484
8999,0.832000,0.829000,1.882256,1.092337,2.974593,42.896484
9999,0.831222,0.825000,2.111232,1.194164,3.305396,42.896484
10999,0.831700,0.836000,2.309917,1.290275,3.600193,51.876953
11999,0.832091,0.836000,2.520407,1.394337,3.914744,60.857422
12999,0.834750,0.864000,2.727717,1.492243,4.219960,60.857422
13999,0.835154,0.840000,2.948519,1.596977,4.545497,60.857422
14999,0.835857,0.845000,3.157850,1.692961,4.850811,60.857422
15999,0.836733,0.849000,3.402434,1.809401,5.211835,60.857422
16999,0.837688,0.852000,3.612269,1.907256,5.519525,69.837891
17999,0.839412,0.867000,3.835401,2.014680,5.850081,69.837891
18999,0.840167,0.853000,4.053164,2.118763,6.171927,78.832031
19999,0.840421,0.845000,4.269367,2.227007,6.496374,78.832031
20999,0.842300,0.878000,4.501447,2.340471,6.841918,78.832031
21999,0.842810,0.853000,4.730642,2.443086,7.173728,78.832031
22999,0.843136,0.850000,4.939762,2.550031,7.489794,78.832031
23999,0.843739,0.857000,5.158090,2.648931,7.807021,87.812500
24999,0.843792,0.845000,5.390573,2.762557,8.153129,87.812500
25999,0.844200,0.854000,5.592041,2.868626,8.460667,87.812500
26999,0.844346,0.848000,5.808029,2.985459,8.793489,96.792969
27999,0.844481,0.848000,6.012175,3.089986,9.102161,96.792969
28999,0.844643,0.849000,6.259319,3.204180,9.463499,96.792969
29999,0.844655,0.845000,6.472582,3.309184,9.781766,96.792969
30999,0.844700,0.846000,6.693524,3.423753,10.117277,96.792969
31999,0.844645,0.843000,6.902911,3.528943,10.431854,96.792969
32999,0.845125,0.860000,7.142375,3.641026,10.783402,112.005859
33999,0.845152,0.846000,7.357014,3.757270,11.114284,112.810547
34999,0.845147,0.845000,7.563599,3.863506,11.427105,112.810547
35999,0.845800,0.868000,7.772136,3.980952,11.753088,112.810547
36999,0.846250,0.862000,8.015899,4.090114,12.106013,121.791016
37999,0.846135,0.842000,8.227717,4.206200,12.433917,121.791016
38999,0.846421,0.857000,8.423109,4.313988,12.737097,121.791016
39999,0.846359,0.844000,8.658099,4.431761,13.089861,121.791016
