id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.002401,0.000351,0.002752,10.679688
19,0.400000,0.400000,0.004943,0.003075,0.008018,10.679688
29,0.500000,0.600000,0.007135,0.005173,0.012307,10.679688
39,0.466667,0.400000,0.008952,0.007063,0.016015,10.679688
49,0.525000,0.700000,0.010926,0.009171,0.020097,10.679688
59,0.540000,0.600000,0.012751,0.011089,0.023840,10.679688
69,0.566667,0.700000,0.014563,0.012981,0.027544,10.679688
79,0.557143,0.500000,0.016407,0.014876,0.031284,10.679688
89,0.587500,0.800000,0.018227,0.016772,0.034999,10.679688
99,0.600000,0.700000,0.020158,0.018795,0.038953,10.679688
109,0.590000,0.500000,0.022202,0.020930,0.043132,10.679688
119,0.581818,0.500000,0.024249,0.023049,0.047299,10.679688
129,0.566667,0.400000,0.026294,0.025171,0.051465,10.679688
139,0.576923,0.700000,0.028649,0.027484,0.056133,10.679688
149,0.571429,0.500000,0.031635,0.030517,0.062153,10.679688
159,0.586667,0.800000,0.034643,0.033574,0.068217,10.679688
169,0.587500,0.600000,0.037311,0.036404,0.073715,10.679688
179,0.582353,0.500000,0.039386,0.038563,0.077949,10.679688
189,0.588889,0.700000,0.041448,0.040707,0.082155,10.679688
199,0.600000,0.800000,0.054898,0.042822,0.097720,10.703125
209,0.590000,0.400000,0.058019,0.045944,0.103963,10.703125
219,0.590476,0.600000,0.061074,0.049030,0.110103,10.703125
229,0.600000,0.800000,0.064123,0.052184,0.116307,10.703125
239,0.604348,0.700000,0.066830,0.055019,0.121848,10.703125
249,0.608333,0.700000,0.068877,0.057138,0.126015,10.703125
259,0.600000,0.400000,0.070950,0.059273,0.130223,10.703125
269,0.611538,0.900000,0.073067,0.061393,0.134460,10.703125
279,0.607407,0.500000,0.075285,0.063542,0.138827,10.703125
289,0.614286,0.800000,0.077334,0.065679,0.143013,10.703125
299,0.613793,0.600000,0.079512,0.067798,0.147310,10.703125
309,0.620000,0.800000,0.081575,0.069927,0.151502,10.703125
319,0.619355,0.600000,0.083759,0.072226,0.155985,10.703125
329,0.615625,0.500000,0.086063,0.074660,0.160723,10.703125
339,0.609091,0.400000,0.088238,0.076979,0.165217,10.703125
349,0.605882,0.500000,0.090293,0.079126,0.169419,10.703125
359,0.614286,0.900000,0.092262,0.081165,0.173427,10.703125
369,0.611111,0.500000,0.094079,0.083048,0.177127,10.703125
379,0.616216,0.800000,0.095898,0.084978,0.180876,10.703125
389,0.613158,0.500000,0.097738,0.086895,0.184633,10.703125
399,0.610256,0.500000,0.108044,0.088772,0.196816,10.703125
409,0.612500,0.700000,0.109884,0.090673,0.200557,10.703125
419,0.609756,0.500000,0.111731,0.092551,0.204282,10.703125
429,0.604762,0.400000,0.113549,0.094426,0.207975,10.703125
439,0.606977,0.700000,0.115408,0.096324,0.211731,10.703125
449,0.609091,0.700000,0.117237,0.098202,0.215439,10.703125
459,0.611111,0.700000,0.119080,0.100078,0.219158,10.703125
469,0.613043,0.700000,0.120955,0.101965,0.222919,10.703125
479,0.614894,0.700000,0.122765,0.103831,0.226596,10.703125
489,0.622917,1.000000,0.124671,0.105760,0.230431,10.703125
499,0.622449,0.600000,0.126503,0.107666,0.234169,10.703125
509,0.622000,0.600000,0.128344,0.109540,0.237884,10.703125
519,0.625490,0.800000,0.130160,0.111415,0.241576,10.703125
529,0.626923,0.700000,0.132001,0.113328,0.245330,10.703125
539,0.624528,0.500000,0.133805,0.115192,0.248997,10.703125
549,0.629630,0.900000,0.135654,0.117062,0.252716,10.703125
559,0.629091,0.600000,0.137464,0.118975,0.256438,10.703125
569,0.626786,0.500000,0.139278,0.120850,0.260128,10.703125
579,0.624561,0.500000,0.141090,0.122756,0.263847,10.703125
589,0.624138,0.600000,0.142914,0.124629,0.267544,10.703125
599,0.625424,0.700000,0.153163,0.126546,0.279708,10.703125
609,0.623333,0.500000,0.154972,0.128420,0.283392,10.703125
619,0.619672,0.400000,0.156783,0.130290,0.287073,10.703125
629,0.617742,0.500000,0.158593,0.132157,0.290750,10.703125
639,0.615873,0.500000,0.160433,0.134090,0.294522,10.703125
649,0.614062,0.500000,0.162242,0.135961,0.298203,10.703125
659,0.612308,0.500000,0.164074,0.137846,0.301920,10.703125
669,0.613636,0.700000,0.165919,0.139712,0.305631,10.703125
679,0.610448,0.400000,0.167733,0.141591,0.309324,10.703125
689,0.610294,0.600000,0.169544,0.143501,0.313045,10.703125
699,0.610145,0.600000,0.171349,0.145366,0.316715,10.703125
709,0.608571,0.500000,0.173154,0.147237,0.320391,10.703125
719,0.605634,0.400000,0.174962,0.149141,0.324103,10.703125
729,0.605556,0.600000,0.176810,0.151014,0.327824,10.703125
739,0.606849,0.700000,0.178623,0.152899,0.331521,10.703125
749,0.609459,0.800000,0.180434,0.154764,0.335199,10.703125
759,0.606667,0.400000,0.182270,0.156679,0.338950,10.703125
769,0.607895,0.700000,0.184081,0.158548,0.342629,10.703125
779,0.606494,0.500000,0.185889,0.160496,0.346385,10.703125
789,0.607692,0.700000,0.187708,0.162414,0.350122,10.703125
799,0.607595,0.600000,0.197945,0.164406,0.362351,10.703125
809,0.608750,0.700000,0.199791,0.166282,0.366073,10.703125
819,0.609877,0.700000,0.201606,0.168161,0.369767,10.703125
829,0.612195,0.800000,0.203423,0.170034,0.373456,10.703125
839,0.612048,0.600000,0.205232,0.171949,0.377180,10.703125
849,0.614286,0.800000,0.207056,0.173826,0.380883,10.703125
859,0.612941,0.500000,0.208870,0.175778,0.384648,10.703125
869,0.610465,0.400000,0.210705,0.177692,0.388398,10.703125
879,0.612644,0.800000,0.212627,0.179575,0.392202,10.703125
889,0.613636,0.700000,0.214447,0.181460,0.395907,10.703125
899,0.612360,0.500000,0.216263,0.183377,0.399641,10.703125
909,0.613333,0.700000,0.218084,0.185257,0.403341,10.703125
919,0.613187,0.600000,0.219935,0.187140,0.407075,10.703125
929,0.614130,0.700000,0.221793,0.189020,0.410813,10.703125
939,0.611828,0.400000,0.223607,0.190918,0.414525,10.703125
949,0.612766,0.700000,0.225578,0.192802,0.418381,10.703125
959,0.613684,0.700000,0.227395,0.194683,0.422077,10.703125
969,0.612500,0.500000,0.229211,0.196549,0.425760,10.703125
979,0.611340,0.500000,0.231017,0.198416,0.429433,10.703125
989,0.610204,0.500000,0.233132,0.200594,0.433725,10.703125
999,0.609091,0.500000,0.243287,0.202565,0.445852,10.703125
1009,0.607000,0.400000,0.245201,0.204481,0.449682,10.703125
1019,0.603960,0.300000,0.247010,0.206353,0.453363,10.703125
1029,0.606863,0.900000,0.248851,0.208271,0.457122,10.703125
1039,0.606796,0.600000,0.250645,0.210134,0.460779,10.703125
1049,0.606731,0.600000,0.252444,0.211983,0.464427,10.703125
1059,0.606667,0.600000,0.254243,0.213880,0.468123,10.703125
1069,0.606604,0.600000,0.256038,0.215732,0.471770,10.703125
1079,0.607477,0.700000,0.257836,0.217634,0.475470,10.703125
1089,0.607407,0.600000,0.259633,0.219487,0.479120,10.703125
1099,0.607339,0.600000,0.261429,0.221340,0.482768,10.703125
1109,0.605455,0.400000,0.263262,0.223194,0.486456,10.703125
1119,0.604505,0.500000,0.265065,0.225056,0.490121,10.703125
1129,0.606250,0.800000,0.266905,0.226915,0.493819,10.703125
1139,0.605310,0.500000,0.268704,0.228773,0.497477,10.703125
1149,0.606140,0.700000,0.270507,0.230684,0.501192,10.703125
1159,0.606087,0.600000,0.272303,0.232535,0.504838,10.703125
1169,0.607759,0.800000,0.274112,0.234400,0.508512,10.703125
1179,0.605983,0.400000,0.275905,0.236255,0.512160,10.703125
1189,0.607627,0.800000,0.277700,0.238104,0.515804,10.703125
1199,0.608403,0.700000,0.287877,0.240002,0.527878,10.703125
1209,0.607500,0.500000,0.289681,0.242215,0.531896,10.703125
1219,0.607438,0.600000,0.291486,0.244067,0.535552,10.703125
1229,0.606557,0.500000,0.293330,0.245921,0.539251,10.703125
1239,0.603252,0.200000,0.295116,0.247776,0.542892,10.703125
1249,0.604839,0.800000,0.296917,0.249626,0.546544,10.703125
1259,0.606400,0.800000,0.298721,0.251488,0.550209,10.703125
1269,0.606349,0.600000,0.300516,0.253338,0.553854,10.703125
1279,0.607087,0.700000,0.302402,0.255291,0.557694,10.703125
1289,0.608594,0.800000,0.304309,0.257230,0.561539,10.703125
1299,0.610078,0.800000,0.306108,0.259095,0.565203,10.703125
1309,0.612308,0.900000,0.307909,0.260951,0.568860,10.703125
1319,0.613740,0.800000,0.309709,0.262808,0.572517,10.703125
1329,0.615909,0.900000,0.311510,0.264693,0.576203,10.703125
1339,0.616541,0.700000,0.313311,0.266549,0.579860,10.703125
1349,0.616418,0.600000,0.315808,0.269246,0.585054,10.703125
1359,0.617037,0.700000,0.318188,0.271574,0.589762,10.703125
1369,0.618382,0.800000,0.320489,0.273758,0.594247,10.703125
1379,0.618248,0.600000,0.322525,0.275860,0.598385,10.703125
1389,0.616667,0.400000,0.324500,0.277892,0.602393,10.703125
1399,0.617266,0.700000,0.334667,0.279752,0.614419,10.703125
1409,0.617143,0.600000,0.336465,0.281608,0.618073,10.703125
1419,0.617730,0.700000,0.338261,0.283499,0.621760,10.703125
1429,0.619014,0.800000,0.340061,0.285358,0.625419,10.703125
1439,0.619580,0.700000,0.341909,0.287263,0.629172,10.703125
1449,0.620833,0.800000,0.343709,0.289116,0.632825,10.703125
1459,0.621379,0.700000,0.345506,0.290974,0.636480,10.703125
1469,0.623288,0.900000,0.347300,0.292825,0.640125,10.703125
1479,0.622449,0.500000,0.349093,0.294682,0.643775,10.703125
1489,0.622297,0.600000,0.351310,0.297158,0.648468,10.703125
1499,0.622819,0.700000,0.353213,0.299122,0.652334,10.703125
1509,0.622000,0.500000,0.355017,0.300999,0.656016,10.703125
1519,0.623179,0.800000,0.356831,0.302892,0.659723,10.703125
1529,0.622368,0.500000,0.358632,0.304750,0.663382,10.703125
1539,0.621569,0.500000,0.360436,0.306614,0.667050,10.703125
1549,0.622078,0.700000,0.362236,0.308497,0.670733,10.703125
1559,0.621935,0.600000,0.364750,0.311105,0.675854,10.703125
1569,0.621154,0.500000,0.367785,0.314122,0.681907,10.703125
1579,0.621019,0.600000,0.370860,0.317189,0.688049,10.703125
1589,0.622152,0.800000,0.373829,0.320160,0.693990,10.703125
1599,0.622642,0.700000,0.386410,0.323220,0.709631,10.703125
1609,0.622500,0.600000,0.388870,0.325849,0.714719,10.703125
1619,0.622360,0.600000,0.391914,0.328949,0.720863,10.703125
1629,0.620988,0.400000,0.395007,0.332082,0.727089,10.703125
1639,0.621472,0.700000,0.398060,0.335176,0.733236,10.703125
1649,0.622561,0.800000,0.403216,0.338482,0.741698,10.703125
1659,0.624242,0.900000,0.405273,0.340614,0.745887,10.703125
1669,0.624096,0.600000,0.407967,0.343327,0.751294,10.703125
1679,0.625150,0.800000,0.410876,0.346331,0.757207,10.703125
1689,0.625595,0.700000,0.412931,0.348428,0.761359,10.703125
1699,0.624260,0.400000,0.414950,0.350514,0.765464,10.703125
1709,0.624706,0.700000,0.418230,0.353814,0.772045,10.703125
1719,0.625146,0.700000,0.421382,0.357012,0.778394,10.703125
1729,0.625581,0.700000,0.424512,0.360143,0.784655,10.703125
1739,0.627168,0.900000,0.427529,0.363218,0.790746,10.703125
1749,0.627011,0.600000,0.430604,0.366328,0.796931,10.703125
1759,0.626857,0.600000,0.433137,0.368932,0.802069,10.703125
1769,0.626705,0.600000,0.434962,0.370817,0.805778,10.703125
1779,0.627684,0.800000,0.436760,0.372674,0.809435,10.703125
1789,0.627528,0.600000,0.438559,0.374532,0.813090,10.703125
1799,0.628492,0.800000,0.448829,0.376388,0.825217,10.703125
1809,0.628889,0.700000,0.450630,0.378260,0.828890,10.703125
1819,0.628729,0.600000,0.452447,0.380124,0.832571,10.703125
1829,0.628571,0.600000,0.454248,0.381990,0.836238,10.703125
1839,0.628415,0.600000,0.456045,0.383878,0.839923,10.703125
1849,0.628261,0.600000,0.457847,0.385732,0.843580,10.703125
1859,0.628108,0.600000,0.459640,0.387580,0.847221,10.703125
1869,0.629032,0.800000,0.461440,0.389459,0.850899,10.703125
1879,0.629947,0.800000,0.463237,0.391315,0.854552,10.703125
1889,0.629255,0.500000,0.465172,0.393180,0.858352,10.703125
1899,0.629630,0.700000,0.466974,0.395036,0.862009,10.703125
1909,0.629474,0.600000,0.468813,0.396888,0.865700,10.703125
1919,0.629319,0.600000,0.470609,0.398743,0.869352,10.703125
1929,0.629687,0.700000,0.472408,0.400596,0.873003,10.703125
1939,0.627979,0.300000,0.474324,0.402566,0.876890,10.703125
1949,0.627835,0.600000,0.476433,0.404805,0.881238,10.703125
1959,0.628718,0.800000,0.478384,0.406769,0.885153,10.703125
1969,0.628061,0.500000,0.480176,0.408622,0.888798,10.703125
1979,0.627411,0.500000,0.482025,0.410484,0.892509,10.703125
1989,0.626768,0.500000,0.483827,0.412340,0.896166,10.703125
