id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.003461,0.000324,0.003785,13.797852
19,0.400000,0.400000,0.009301,0.004310,0.013611,14.358398
29,0.450000,0.500000,0.013300,0.006928,0.020228,14.358398
39,0.466667,0.500000,0.017319,0.009116,0.026435,14.928711
49,0.525000,0.700000,0.020747,0.011293,0.032040,14.928711
59,0.500000,0.400000,0.024272,0.013496,0.037768,14.928711
69,0.533333,0.700000,0.028299,0.015658,0.043956,14.928711
79,0.542857,0.600000,0.031944,0.017841,0.049785,15.475586
89,0.575000,0.800000,0.035381,0.020009,0.055390,15.475586
99,0.566667,0.500000,0.039567,0.022203,0.061771,15.475586
109,0.570000,0.600000,0.043035,0.024487,0.067522,15.461914
119,0.563636,0.500000,0.046495,0.026646,0.073141,15.475586
129,0.558333,0.500000,0.050987,0.028823,0.079810,15.475586
139,0.569231,0.700000,0.054486,0.030987,0.085473,15.475586
149,0.564286,0.500000,0.057968,0.033189,0.091157,15.475586
159,0.573333,0.700000,0.070735,0.035371,0.106106,16.069336
169,0.581250,0.700000,0.074284,0.037736,0.112020,16.069336
179,0.564706,0.300000,0.078242,0.040185,0.118427,16.069336
189,0.566667,0.600000,0.082190,0.042634,0.124823,16.069336
199,0.578947,0.800000,0.086978,0.045100,0.132078,16.055664
209,0.580000,0.600000,0.090890,0.047558,0.138448,16.069336
219,0.580952,0.600000,0.095006,0.050075,0.145081,16.069336
229,0.590909,0.800000,0.099806,0.052539,0.152345,16.069336
239,0.591304,0.600000,0.103743,0.054993,0.158737,16.069336
249,0.595833,0.700000,0.107698,0.057512,0.165210,16.069336
259,0.592000,0.500000,0.112816,0.059969,0.172785,16.084961
269,0.607692,1.000000,0.116722,0.062411,0.179133,16.084961
279,0.603704,0.500000,0.120627,0.064880,0.185507,16.084961
289,0.610714,0.800000,0.125627,0.067323,0.192950,16.084961
299,0.610345,0.600000,0.129579,0.069755,0.199335,16.084961
309,0.616667,0.800000,0.134514,0.072840,0.207354,16.084961
319,0.616129,0.600000,0.152130,0.075220,0.227350,16.631836
329,0.615625,0.600000,0.155563,0.077395,0.232958,16.631836
339,0.609091,0.400000,0.159872,0.079976,0.239849,16.631836
349,0.608824,0.600000,0.163357,0.082133,0.245490,16.631836
359,0.617143,0.900000,0.167744,0.084284,0.252028,16.631836
369,0.616667,0.600000,0.171226,0.086437,0.257662,16.631836
379,0.624324,0.900000,0.174770,0.088588,0.263358,16.631836
389,0.623684,0.600000,0.179125,0.090764,0.269888,16.631836
399,0.623077,0.600000,0.182606,0.092918,0.275523,16.631836
409,0.625000,0.700000,0.186041,0.095073,0.281114,16.631836
419,0.626829,0.700000,0.190534,0.097234,0.287768,16.631836
429,0.623810,0.500000,0.193976,0.099386,0.293362,16.631836
439,0.627907,0.800000,0.197484,0.101608,0.299092,16.631836
449,0.629545,0.700000,0.201959,0.103770,0.305729,16.631836
459,0.631111,0.700000,0.205462,0.105933,0.311395,16.631836
469,0.632609,0.700000,0.208888,0.108084,0.316972,16.631836
479,0.631915,0.600000,0.222022,0.110410,0.332432,16.631836
489,0.639583,1.000000,0.225946,0.112863,0.338808,16.631836
499,0.642857,0.800000,0.229930,0.115301,0.345231,16.631836
509,0.644000,0.700000,0.233909,0.117746,0.351654,16.631836
519,0.645098,0.700000,0.238946,0.120180,0.359126,16.631836
529,0.644231,0.600000,0.242847,0.122604,0.365451,16.631836
539,0.645283,0.700000,0.247680,0.125469,0.373149,16.631836
549,0.650000,0.900000,0.252218,0.127635,0.379853,16.631836
559,0.649091,0.600000,0.255743,0.129790,0.385533,16.631836
569,0.646429,0.500000,0.259239,0.131944,0.391183,16.631836
579,0.643860,0.500000,0.263876,0.134128,0.398004,16.631836
589,0.643103,0.600000,0.267338,0.136324,0.403662,16.631836
599,0.644068,0.700000,0.270785,0.138473,0.409258,16.631836
609,0.641667,0.500000,0.275355,0.140622,0.415977,16.631836
619,0.637705,0.400000,0.278865,0.142789,0.421654,16.631836
629,0.633871,0.400000,0.290566,0.144944,0.435510,16.631836
639,0.631746,0.500000,0.295126,0.147098,0.442223,17.202148
