id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,1.570030,0.003677,1.573708,396.180664
1999,0.511000,0.511000,5.117200,3.373016,8.490216,399.461914
2999,0.515000,0.519000,8.569660,6.640751,15.210411,397.543945
3999,0.504667,0.484000,12.061497,9.943900,22.005398,399.127930
4999,0.504750,0.505000,15.537685,13.233349,28.771034,396.723633
5999,0.504800,0.505000,18.997055,16.506972,35.504027,398.208008
6999,0.507167,0.519000,22.435128,19.753810,42.188938,399.416992
7999,0.509286,0.522000,25.762999,22.895745,48.658744,398.221680
8999,0.510375,0.518000,29.067184,26.005622,55.072807,399.403320
9999,0.510111,0.508000,32.373277,29.123625,61.496902,399.403320
10999,0.509600,0.505000,35.763040,32.321479,68.084519,400.901367
11999,0.509364,0.507000,39.273009,35.632247,74.905257,400.901367
12999,0.508167,0.495000,42.581366,38.743562,81.324928,400.915039
13999,0.508923,0.518000,45.880297,41.842303,87.722600,400.915039
14999,0.510143,0.526000,49.207970,44.973730,94.181700,400.915039
15999,0.510667,0.518000,52.549931,48.123899,100.673830,400.915039
16999,0.510687,0.511000,55.982459,51.360200,107.342659,400.928711
17999,0.509471,0.490000,59.547797,54.728510,114.276307,400.928711
18999,0.510611,0.530000,63.060223,58.046003,121.106226,400.928711
19999,0.510895,0.516000,66.690946,61.481682,128.172628,400.928711
20999,0.511350,0.520000,70.323307,64.915606,135.238913,400.022461
21999,0.509952,0.482000,73.803634,68.202622,142.006256,400.022461
22999,0.509864,0.508000,77.115483,71.314458,148.429941,400.631836
23999,0.510739,0.530000,80.654188,74.655600,155.309789,400.022461
24999,0.510417,0.503000,84.292983,78.085579,162.378562,400.645508
25999,0.509960,0.499000,87.787831,81.391166,169.178997,400.645508
26999,0.509885,0.508000,91.189656,84.595383,175.785039,400.036133
27999,0.508556,0.474000,94.814719,88.027285,182.842003,400.645508
28999,0.508643,0.511000,98.308208,91.319458,189.627665,400.036133
29999,0.507690,0.481000,101.798621,94.607956,196.406576,400.036133
30999,0.507333,0.497000,105.127409,97.741999,202.869408,400.645508
31999,0.506161,0.471000,108.625818,101.032318,209.658136,400.036133
32999,0.506406,0.514000,112.012005,104.216346,216.228351,402.415039
33999,0.505727,0.484000,115.425823,107.425708,222.851532,402.627930
34999,0.505912,0.512000,118.739317,110.534386,229.273703,400.846680
35999,0.507143,0.549000,122.356583,113.936708,236.293290,402.627930
36999,0.506500,0.484000,125.917907,117.290832,243.208738,400.846680
37999,0.505595,0.473000,129.464705,120.633560,250.098265,400.846680
38999,0.505789,0.513000,132.940659,123.898498,256.839156,402.627930
39999,0.505795,0.506000,136.513673,127.260404,263.774077,400.846680
