id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.004002,0.000526,0.004528,7.965820
19,0.400000,0.400000,0.008627,0.004261,0.012888,12.182617
29,0.400000,0.400000,0.013057,0.007965,0.021022,16.245117
39,0.366667,0.300000,0.017462,0.011627,0.029089,20.891602
49,0.425000,0.600000,0.022340,0.015217,0.037557,24.967773
59,0.400000,0.300000,0.026754,0.018874,0.045628,29.016602
69,0.416667,0.500000,0.031548,0.022894,0.054441,33.079102
79,0.428571,0.500000,0.037297,0.027149,0.064445,37.229492
89,0.425000,0.400000,0.042336,0.031385,0.073721,41.737305
99,0.466667,0.800000,0.047473,0.035653,0.083126,45.344727
109,0.480000,0.600000,0.053387,0.040021,0.093408,49.008789
119,0.472727,0.400000,0.058621,0.044468,0.103089,52.438477
129,0.458333,0.300000,0.064613,0.049596,0.114210,56.088867
139,0.446154,0.300000,0.071636,0.054929,0.126565,59.635742
149,0.435714,0.300000,0.077927,0.060382,0.138309,64.190430
159,0.453333,0.700000,0.084439,0.065955,0.150393,69.409180
169,0.450000,0.400000,0.091827,0.071672,0.163499,72.885742
179,0.447059,0.400000,0.098558,0.077502,0.176060,76.315430
189,0.438889,0.300000,0.105583,0.083538,0.189121,79.922852
199,0.442105,0.500000,0.112576,0.089713,0.202289,84.500977
209,0.450000,0.600000,0.120624,0.095933,0.216556,88.118164
219,0.447619,0.400000,0.127890,0.102325,0.230215,91.875977
229,0.459091,0.700000,0.135214,0.109119,0.244333,95.985352
239,0.465217,0.600000,0.144051,0.115789,0.259841,99.555664
249,0.466667,0.500000,0.153162,0.123699,0.276861,103.196289
259,0.464000,0.400000,0.162354,0.131924,0.294278,107.551758
269,0.480769,0.900000,0.172594,0.140345,0.312940,111.942383
279,0.485185,0.600000,0.182087,0.148885,0.330972,115.723633
289,0.500000,0.900000,0.191637,0.157533,0.349171,119.528320
299,0.506897,0.700000,0.202315,0.166307,0.368622,123.895508
309,0.503333,0.400000,0.214043,0.175566,0.389609,127.676758
319,0.506452,0.600000,0.224380,0.184678,0.409058,131.760742
329,0.496875,0.200000,0.235383,0.194088,0.429471,135.307617
339,0.493939,0.400000,0.245757,0.203551,0.449308,139.463867
349,0.500000,0.700000,0.256183,0.213141,0.469324,143.104492
359,0.494286,0.300000,0.266715,0.222955,0.489670,146.885742
369,0.494444,0.500000,0.278543,0.232899,0.511442,151.252930
379,0.500000,0.700000,0.290005,0.243207,0.533212,155.047852
389,0.494737,0.300000,0.301553,0.253775,0.555328,158.829102
399,0.492308,0.400000,0.314575,0.264569,0.579144,163.219727
409,0.495000,0.600000,0.326386,0.275598,0.601985,167.000977
419,0.495122,0.500000,0.338543,0.286695,0.625238,170.782227
429,0.495238,0.500000,0.351824,0.298083,0.649907,174.352539
439,0.495349,0.500000,0.365196,0.310671,0.675867,178.485352
449,0.495455,0.500000,0.377821,0.322906,0.700727,182.102539
459,0.497778,0.600000,0.391868,0.334853,0.726721,185.907227
469,0.491304,0.200000,0.405736,0.347734,0.753469,190.274414
479,0.491489,0.500000,0.419250,0.360521,0.779771,194.055664
489,0.493750,0.600000,0.436129,0.375168,0.811297,197.836914
499,0.491837,0.400000,0.452418,0.390635,0.843053,203.422852
509,0.486000,0.200000,0.469074,0.406096,0.875170,207.776367
519,0.484314,0.400000,0.485750,0.421778,0.907528,210.831055
529,0.486538,0.600000,0.504881,0.438688,0.943570,214.424805
539,0.483019,0.300000,0.523178,0.456258,0.979436,218.581055
549,0.483333,0.500000,0.540571,0.472743,1.013314,222.198242
559,0.483636,0.500000,0.561266,0.491399,1.052665,226.565430
569,0.487500,0.700000,0.578545,0.508263,1.086808,230.932617
579,0.484211,0.300000,0.595972,0.524843,1.120816,234.713867
589,0.486207,0.600000,0.615372,0.542452,1.157824,238.495117
599,0.489831,0.700000,0.633032,0.559278,1.192310,242.885742
609,0.486667,0.300000,0.650734,0.576208,1.226941,246.643555
619,0.485246,0.400000,0.669939,0.593366,1.263305,250.424805
629,0.490323,0.800000,0.688203,0.610700,1.298904,254.041992
639,0.488889,0.400000,0.707220,0.628808,1.336028,258.487305
649,0.487500,0.400000,0.728443,0.647827,1.376270,263.252930
659,0.487692,0.500000,0.748392,0.666920,1.415313,265.838867
669,0.486364,0.400000,0.769186,0.687170,1.456356,270.206055
679,0.486567,0.500000,0.789498,0.706700,1.496198,273.987305
689,0.483824,0.300000,0.811160,0.726368,1.537527,277.768555
699,0.485507,0.600000,0.832042,0.746243,1.578285,282.159180
709,0.485714,0.500000,0.853779,0.766503,1.620282,287.135742
719,0.487324,0.600000,0.878050,0.788694,1.666744,289.698242
729,0.487500,0.500000,0.900247,0.809746,1.709993,293.479492
739,0.489041,0.600000,0.924084,0.830884,1.754967,297.846680
749,0.487838,0.400000,0.947458,0.852313,1.799771,301.627930
759,0.492000,0.800000,0.969871,0.873795,1.843667,305.409180
769,0.493421,0.600000,0.992678,0.895656,1.888334,309.813477
779,0.492208,0.400000,1.016621,0.917553,1.934173,313.571289
789,0.493590,0.600000,1.039824,0.940035,1.979858,318.547852
799,0.496203,0.700000,1.063579,0.962640,2.026219,322.329102
809,0.493750,0.300000,1.089210,0.985571,2.074781,325.524414
819,0.491358,0.300000,1.113275,1.008928,2.122203,329.282227
829,0.490244,0.400000,1.137349,1.032158,2.169507,332.993164
839,0.490361,0.500000,1.161702,1.055816,2.217518,337.125977
849,0.491667,0.600000,1.187948,1.079601,2.267548,341.282227
859,0.492941,0.600000,1.212934,1.103749,2.316683,345.016602
869,0.491860,0.400000,1.238722,1.128012,2.366734,348.797852
879,0.494253,0.700000,1.265893,1.152643,2.418536,351.969727
889,0.495455,0.600000,1.293217,1.177920,2.471137,355.750977
899,0.496629,0.600000,1.319601,1.203411,2.523011,359.532227
909,0.495556,0.400000,1.347232,1.228944,2.576176,363.758789
919,0.495604,0.500000,1.373958,1.254897,2.628855,367.305664
929,0.495652,0.500000,1.400936,1.281018,2.681954,372.071289
939,0.496774,0.600000,1.429468,1.307597,2.737065,375.243164
