id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.399061,0.000479,0.399540,17.188477
1999,0.623000,0.623000,0.869328,0.230603,1.099930,17.749023
2999,0.622500,0.622000,1.348072,0.403640,1.751712,48.102539
3999,0.635333,0.661000,1.919029,0.523194,2.442223,63.176758
4999,0.644750,0.673000,2.516344,0.644928,3.161272,69.147461
5999,0.644600,0.644000,3.131867,0.763058,3.894925,80.499023
6999,0.642833,0.634000,3.776461,0.884350,4.660812,89.686523
7999,0.644000,0.651000,4.451161,1.003258,5.454419,104.227539
8999,0.644125,0.645000,5.166625,1.122085,6.288710,123.750977
9999,0.643333,0.637000,5.897818,1.242320,7.140138,127.198242
10999,0.643200,0.642000,6.636592,1.358612,7.995204,130.036133
11999,0.642455,0.635000,7.475398,1.496911,8.972309,156.124023
12999,0.645917,0.684000,8.290393,1.624214,9.914608,161.881836
13999,0.645769,0.644000,9.100095,1.746420,10.846515,167.706055
14999,0.645643,0.644000,9.909644,1.868035,11.777679,170.502930
15999,0.646733,0.662000,10.730300,1.996594,12.726894,171.672852
16999,0.645437,0.626000,11.676646,2.138297,13.814943,198.846680
17999,0.646059,0.656000,12.549787,2.267213,14.817000,203.493164
18999,0.646611,0.656000,13.457694,2.399509,15.857203,215.934570
19999,0.646368,0.642000,14.360515,2.530348,16.890864,221.131836
20999,0.647500,0.669000,15.309624,2.660892,17.970516,229.360352
21999,0.648667,0.672000,16.305805,2.799469,19.105273,242.157227
22999,0.648909,0.654000,17.228454,2.924647,20.153101,245.213867
23999,0.649478,0.662000,18.121820,3.045520,21.167340,259.252930
24999,0.649542,0.651000,19.148145,3.186332,22.334477,288.291992
25999,0.649440,0.647000,20.162648,3.324624,23.487272,293.899414
26999,0.650154,0.668000,21.154709,3.456282,24.610991,303.309570
27999,0.649963,0.645000,22.171949,3.592034,25.763983,313.004883
28999,0.650286,0.659000,23.208622,3.730265,26.938886,326.897461
29999,0.649621,0.631000,24.241281,3.862260,28.103541,345.405273
30999,0.649033,0.632000,25.270991,3.994618,29.265609,350.137695
31999,0.648935,0.646000,26.281741,4.122520,30.404261,366.653320
32999,0.649531,0.668000,27.309498,4.249204,31.558702,372.229492
33999,0.649485,0.648000,28.319555,4.375059,32.694614,376.323242
34999,0.649441,0.648000,29.328774,4.500502,33.829276,380.321289
35999,0.649914,0.666000,30.383962,4.629068,35.013029,383.166992
36999,0.650444,0.669000,31.492280,4.767108,36.259388,404.299805
37999,0.650486,0.652000,32.654266,4.907291,37.561557,412.854492
38999,0.650974,0.669000,33.708398,5.038585,38.746983,418.440430
39999,0.651205,0.660000,34.847335,5.173232,40.020567,447.971680
