id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.054730,0.000473,0.055203,15.461914
199,0.580000,0.580000,0.122494,0.030789,0.153283,16.055664
299,0.620000,0.660000,0.172868,0.055085,0.227952,16.084961
399,0.606667,0.580000,0.211286,0.077014,0.288300,16.631836
499,0.620000,0.660000,0.258267,0.098699,0.356966,16.631836
599,0.628000,0.660000,0.305241,0.120553,0.425794,16.631836
699,0.618333,0.570000,0.344950,0.142476,0.487425,17.202148
799,0.608571,0.550000,0.393303,0.164296,0.557599,17.202148
899,0.611250,0.630000,0.440327,0.186094,0.626421,17.202148
999,0.602222,0.530000,0.480015,0.208416,0.688431,17.202148
1099,0.599000,0.570000,0.527985,0.230757,0.758742,17.202148
1199,0.596364,0.570000,0.578149,0.253543,0.831692,17.202148
1299,0.595833,0.590000,0.626680,0.280758,0.907439,17.749023
1399,0.600769,0.660000,0.689304,0.309707,0.999011,17.749023
1499,0.606429,0.680000,0.741398,0.333694,1.075091,17.749023
1599,0.606667,0.610000,0.790875,0.355819,1.146694,17.749023
1699,0.607500,0.620000,0.830072,0.377556,1.207628,17.749023
1799,0.610588,0.660000,0.877722,0.399186,1.276908,17.749023
1899,0.613889,0.670000,0.925190,0.420909,1.346099,17.749023
1999,0.613158,0.600000,0.965653,0.443101,1.408754,17.749023
2099,0.615000,0.650000,1.013679,0.464988,1.478667,17.749023
2199,0.616667,0.650000,1.061179,0.486894,1.548073,17.749023
2299,0.619091,0.670000,1.100757,0.508520,1.609277,17.749023
2399,0.619565,0.630000,1.153736,0.531958,1.685694,17.749023
2499,0.619167,0.610000,1.210508,0.557629,1.768137,15.032227
2599,0.615200,0.520000,1.255116,0.571961,1.827077,29.264648
2699,0.613462,0.570000,1.301514,0.583583,1.885097,41.659180
2799,0.610000,0.520000,1.352717,0.597398,1.950115,45.208008
2899,0.610000,0.610000,1.419645,0.616616,2.036261,47.489258
2999,0.608276,0.560000,1.499328,0.635965,2.135293,48.088867
3099,0.610000,0.660000,1.576533,0.656000,2.232533,49.256836
3199,0.609677,0.600000,1.645588,0.675197,2.320785,50.385742
3299,0.610938,0.650000,1.725108,0.693986,2.419094,50.959961
3399,0.611212,0.620000,1.801279,0.715064,2.516343,51.504883
3499,0.611176,0.610000,1.901391,0.739510,2.640901,51.545898
3599,0.608571,0.520000,1.981529,0.759055,2.740585,52.075195
3699,0.608611,0.610000,2.052055,0.777973,2.830028,52.075195
3799,0.609189,0.630000,2.129828,0.797101,2.926930,59.456055
3899,0.608158,0.570000,2.209633,0.816718,3.026351,61.395508
3999,0.606923,0.560000,2.292482,0.836516,3.128997,63.108398
4099,0.606250,0.580000,2.370151,0.856755,3.226906,63.752930
4199,0.607561,0.660000,2.453057,0.876869,3.329927,64.920898
4299,0.610238,0.720000,2.550504,0.900613,3.451117,65.463867
4399,0.611395,0.660000,2.639961,0.922512,3.562472,66.057617
4499,0.609773,0.540000,2.715154,0.943459,3.658613,67.936523
4599,0.610667,0.650000,2.789796,0.962868,3.752664,67.909180
4699,0.610652,0.610000,2.871639,0.982257,3.853897,68.543945
4799,0.611702,0.660000,2.951208,1.001714,3.952922,68.502930
4899,0.612708,0.660000,3.025899,1.021248,4.047148,68.573242
4999,0.614082,0.680000,3.109599,1.040919,4.150518,68.573242
5099,0.614000,0.610000,3.227093,1.068324,4.295417,69.750977
5199,0.614902,0.660000,3.305907,1.089338,4.395246,70.868164
5299,0.614038,0.570000,3.390120,1.110632,4.500752,70.895508
5399,0.615094,0.670000,3.464296,1.129760,4.594057,70.868164
5499,0.617037,0.720000,3.538058,1.149000,4.687058,70.881836
5599,0.617818,0.660000,3.635151,1.168187,4.803338,71.465820
5699,0.617679,0.610000,3.711703,1.187628,4.899330,72.008789
5799,0.616667,0.560000,3.793564,1.209173,5.002737,72.008789
5899,0.616034,0.580000,3.916560,1.235014,5.151573,72.008789
5999,0.615763,0.600000,3.994044,1.255188,5.249232,72.008789
6099,0.615167,0.580000,4.070344,1.274628,5.344972,72.024414
6199,0.614590,0.580000,4.155999,1.294676,5.450675,72.622070
6299,0.614032,0.580000,4.238570,1.313958,5.552528,72.594727
6399,0.613651,0.590000,4.313893,1.333099,5.646993,72.649414
6499,0.613281,0.590000,4.399418,1.352971,5.752389,72.594727
6599,0.613385,0.620000,4.480738,1.373877,5.854615,73.219727
6699,0.613636,0.630000,4.589155,1.396721,5.985876,73.750977
6799,0.614030,0.640000,4.662930,1.416274,6.079204,73.750977
6899,0.613824,0.600000,4.736841,1.435297,6.172138,73.778320
6999,0.614348,0.650000,4.819470,1.454485,6.273955,73.778320
7099,0.614571,0.630000,4.914280,1.474370,6.388650,79.071289
7199,0.613521,0.540000,4.991716,1.494264,6.485980,79.901367
7299,0.614028,0.650000,5.073389,1.512837,6.586226,88.831055
7399,0.613014,0.540000,5.154404,1.530527,6.684932,92.635742
7499,0.612973,0.610000,5.268027,1.553634,6.821661,94.981445
7599,0.614400,0.720000,5.340114,1.569589,6.909703,97.883789
7699,0.614474,0.620000,5.415259,1.584284,6.999543,98.942383
7799,0.615065,0.660000,5.483334,1.598891,7.082225,99.555664
7899,0.614231,0.550000,5.560178,1.613642,7.173820,100.735352
7999,0.614810,0.660000,5.630703,1.627249,7.257952,101.838867
8099,0.615000,0.630000,5.704124,1.642299,7.346423,101.907227
8199,0.615185,0.630000,5.768309,1.656024,7.424334,101.838867
8299,0.616585,0.730000,5.860191,1.674489,7.534680,109.708008
8399,0.616867,0.640000,5.943483,1.691213,7.634697,114.028320
8499,0.617024,0.630000,6.029995,1.705909,7.735904,116.801758
8599,0.617529,0.660000,6.107901,1.719899,7.827800,117.928711
8699,0.617093,0.580000,6.184203,1.734622,7.918825,119.666992
8799,0.617241,0.630000,6.253969,1.748929,8.002898,120.237305
8899,0.617500,0.640000,6.334264,1.763217,8.097481,120.262695
8999,0.616854,0.560000,6.404879,1.777897,8.182776,121.416992
9099,0.616556,0.590000,6.486548,1.794159,8.280707,122.030273
9199,0.615934,0.560000,6.593636,1.814932,8.408568,122.545898
9299,0.615435,0.570000,6.674610,1.829749,8.504359,127.686523
9399,0.616344,0.700000,6.736336,1.841708,8.578044,133.194336
9499,0.616596,0.640000,6.811443,1.853421,8.664863,133.237305
9599,0.616316,0.590000,6.886704,1.865279,8.751983,136.172852
9699,0.617500,0.730000,6.958754,1.876676,8.835429,136.782227
9799,0.617835,0.650000,7.032792,1.888614,8.921406,137.965820
9899,0.618163,0.650000,7.099047,1.900422,8.999469,138.522461
9999,0.618081,0.610000,7.165174,1.912967,9.078141,139.065430
10099,0.617700,0.580000,7.275747,1.927606,9.203353,139.624023
10199,0.617723,0.620000,7.350788,1.939286,9.290074,139.651367
10299,0.617745,0.620000,7.427763,1.951754,9.379517,140.793945
10399,0.618932,0.740000,7.492813,1.963446,9.456259,141.948242
10499,0.619231,0.650000,7.563958,1.975236,9.539194,142.506836
10599,0.619714,0.670000,7.639150,1.987070,9.626221,143.090820
10699,0.619717,0.620000,7.707020,1.998688,9.705708,143.090820
10799,0.620467,0.700000,7.783141,2.010079,9.793220,147.858398
10899,0.620185,0.590000,7.885324,2.026346,9.911670,153.799805
10999,0.619817,0.580000,7.971624,2.041272,10.012896,155.041992
11099,0.619727,0.610000,8.053967,2.053612,10.107579,156.780273
11199,0.620180,0.670000,8.122867,2.065201,10.188068,157.893555
11299,0.620268,0.630000,8.198969,2.076547,10.275516,158.436523
11399,0.620708,0.670000,8.267696,2.088100,10.355795,159.631836
11499,0.619649,0.500000,8.346390,2.101496,10.447886,159.604492
11599,0.620261,0.690000,8.431240,2.113019,10.544259,160.188477
11699,0.620345,0.630000,8.515707,2.126994,10.642701,160.717773
11799,0.620427,0.630000,8.604643,2.141869,10.746512,160.747070
11899,0.621356,0.730000,8.683025,2.153970,10.836995,160.733398
11999,0.621345,0.620000,8.762555,2.165888,10.928442,161.276367
12099,0.622000,0.700000,8.837327,2.178266,11.015593,162.446289
12199,0.622149,0.640000,8.913443,2.190243,11.103686,162.459961
12299,0.623197,0.750000,8.993492,2.202166,11.195658,162.459961
12399,0.623984,0.720000,9.069757,2.214710,11.284466,163.071289
12499,0.624677,0.710000,9.139305,2.226896,11.366201,163.590820
12599,0.624960,0.660000,9.237251,2.241684,11.478935,163.563477
12699,0.625238,0.660000,9.335236,2.255515,11.590751,163.549805
12799,0.625906,0.710000,9.405747,2.267369,11.673116,164.215820
12899,0.626719,0.730000,9.485542,2.279380,11.764922,164.202148
12999,0.627054,0.670000,9.567592,2.292089,11.859682,164.174805
13099,0.627385,0.670000,9.646974,2.303975,11.950949,165.858398
13199,0.627557,0.650000,9.729904,2.316184,12.046088,166.430664
13299,0.628106,0.700000,9.800756,2.328075,12.128831,167.069336
13399,0.627820,0.590000,9.919725,2.344278,12.264002,167.030273
13499,0.627910,0.640000,10.005647,2.357868,12.363515,167.112305
13599,0.628148,0.660000,10.084429,2.369499,12.453928,167.043945
13699,0.628676,0.700000,10.159233,2.381061,12.540294,168.211914
13799,0.628321,0.580000,10.238598,2.393365,12.631963,168.198242
13899,0.628333,0.630000,10.311115,2.404852,12.715967,168.198242
13999,0.627914,0.570000,10.395325,2.416401,12.811726,169.311523
14099,0.628214,0.670000,10.463087,2.428012,12.891100,169.297852
14199,0.628298,0.640000,10.542941,2.441255,12.984196,169.909180
14299,0.628662,0.680000,10.653345,2.458519,13.111865,170.479492
14399,0.628881,0.660000,10.735021,2.470891,13.205912,171.104492
14499,0.628264,0.540000,10.812686,2.483280,13.295966,171.077148
14599,0.628207,0.620000,10.900938,2.495467,13.396404,171.079102
14699,0.628219,0.630000,10.977956,2.507771,13.485727,171.038086
14799,0.628367,0.650000,11.049797,2.520009,13.569806,171.051758
14899,0.629054,0.730000,11.123511,2.532865,13.656376,171.092773
14999,0.628792,0.590000,11.225081,2.546812,13.771893,171.065430
15099,0.629200,0.690000,11.348278,2.564385,13.912664,171.038086
15199,0.628742,0.560000,11.424790,2.577295,14.002085,171.079102
15299,0.629079,0.680000,11.506962,2.589225,14.096188,171.065430
15399,0.629477,0.690000,11.579234,2.601696,14.180930,171.622070
15499,0.629870,0.690000,11.669181,2.614008,14.283188,169.856445
15599,0.629871,0.630000,11.740171,2.625608,14.365779,181.172852
15699,0.629615,0.590000,11.833200,2.637786,14.470986,183.569336
15799,0.629873,0.670000,11.925786,2.650692,14.576477,184.651367
15899,0.629747,0.610000,12.028933,2.667118,14.696051,185.358398
15999,0.629811,0.640000,12.108969,2.680614,14.789583,185.928711
16099,0.629750,0.620000,12.196093,2.693100,14.889192,186.430664
16199,0.629689,0.620000,12.275094,2.706185,14.981279,186.416992
16299,0.629568,0.610000,12.351532,2.718562,15.070094,186.416992
16399,0.629448,0.610000,12.428937,2.731114,15.160051,187.030273
16499,0.629756,0.680000,12.521387,2.744819,15.266206,187.100586
16599,0.629758,0.630000,12.605480,2.758538,15.364018,187.629883
16699,0.630241,0.710000,12.717746,2.776037,15.493782,188.213867
16799,0.630299,0.640000,12.807350,2.789145,15.596495,188.706055
16899,0.630179,0.610000,12.902033,2.802194,15.704227,189.262695
16999,0.630355,0.660000,12.981400,2.815319,15.796719,189.887695
17099,0.630765,0.700000,13.073158,2.829003,15.902160,189.805664
17199,0.630526,0.590000,13.152222,2.842555,15.994777,189.874023
17299,0.630581,0.640000,13.247336,2.855580,16.102917,189.874023
17399,0.630694,0.650000,13.350411,2.872097,16.222507,189.819336
17499,0.631494,0.770000,13.472146,2.888907,16.361053,196.364258
17599,0.631886,0.700000,13.547121,2.901960,16.449081,197.952148
17699,0.631989,0.650000,13.639250,2.916238,16.555489,201.125977
17799,0.632429,0.710000,13.736319,2.929567,16.665887,197.344727
17899,0.632416,0.630000,13.812992,2.943033,16.756026,211.260742
17999,0.632626,0.670000,13.895297,2.956048,16.851345,213.657227
18099,0.632556,0.620000,13.987236,2.969421,16.956657,214.711914
18199,0.632873,0.690000,14.112267,2.986634,17.098901,211.549805
18299,0.632637,0.590000,14.195203,2.999128,17.194331,223.465820
18399,0.633115,0.720000,14.280718,3.012007,17.292725,226.114258
18499,0.633533,0.710000,14.367025,3.024695,17.391721,227.838867
18599,0.634000,0.720000,14.455833,3.037139,17.492972,227.852539
18699,0.634409,0.710000,14.544348,3.049364,17.593713,228.965820
18799,0.634439,0.640000,14.634384,3.061530,17.695914,230.116211
18899,0.634415,0.630000,14.736819,3.076423,17.813242,231.313477
18999,0.634286,0.610000,14.852000,3.092256,17.944256,231.954102
19099,0.634263,0.630000,14.928733,3.104384,18.033117,232.479492
19199,0.634346,0.650000,15.012699,3.116714,18.129414,232.995117
