id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.461511,0.000415,0.461926,39.581055
1999,0.818000,0.818000,1.189354,0.195070,1.384423,48.159180
2999,0.830500,0.843000,1.925339,0.390021,2.315360,51.067383
3999,0.839000,0.856000,2.710459,0.584644,3.295104,57.190430
4999,0.837250,0.832000,3.396458,0.715215,4.111673,83.235352
5999,0.835800,0.830000,4.140665,0.847109,4.987773,88.024414
6999,0.833833,0.824000,4.920504,0.975917,5.896421,90.883789
7999,0.831571,0.818000,5.669096,1.101818,6.770915,103.952148
8999,0.831875,0.834000,6.605480,1.244190,7.849669,123.393555
9999,0.833222,0.844000,7.877194,1.428757,9.305951,127.354492
10999,0.834700,0.848000,9.186291,1.618148,10.804439,130.182617
11999,0.834909,0.837000,10.551031,1.808833,12.359864,132.545898
12999,0.836417,0.853000,11.643711,1.966384,13.610095,148.475586
13999,0.835846,0.829000,12.681546,2.105014,14.786560,164.891602
14999,0.836143,0.840000,13.781610,2.240156,16.021766,170.024414
15999,0.836667,0.844000,14.875028,2.377240,17.252268,171.723633
16999,0.837063,0.843000,15.951512,2.512714,18.464226,174.551758
17999,0.838647,0.864000,17.149397,2.654499,19.803896,184.516602
18999,0.839833,0.860000,18.299077,2.794771,21.093847,192.223633
19999,0.840000,0.843000,19.462753,2.931742,22.394495,207.618164
20999,0.841600,0.872000,20.712927,3.074310,23.787237,215.569336
21999,0.842190,0.854000,21.958939,3.217410,25.176350,223.247070
22999,0.842545,0.850000,23.221018,3.361945,26.582963,227.313477
23999,0.843304,0.860000,24.508017,3.506394,28.014411,229.442383
24999,0.843417,0.846000,25.772842,3.648684,29.421525,245.440430
25999,0.843680,0.850000,27.138675,3.803439,30.942114,248.385742
26999,0.843538,0.840000,28.511483,3.947919,32.459401,264.290039
27999,0.843593,0.845000,29.859700,4.093905,33.953605,269.415039
28999,0.843714,0.847000,31.332045,4.247605,35.579649,272.866211
29999,0.843379,0.834000,32.858567,4.406986,37.265553,273.493164
30999,0.843500,0.847000,34.301944,4.557843,38.859787,275.780273
31999,0.843484,0.843000,35.721134,4.706681,40.427815,277.465820
32999,0.843938,0.858000,37.193643,4.862433,42.056076,291.629883
33999,0.844030,0.847000,38.700987,5.019307,43.720294,295.641602
34999,0.843882,0.839000,40.233794,5.174703,45.408498,299.088867
35999,0.844514,0.866000,41.733905,5.327741,47.061645,308.479492
36999,0.844972,0.861000,43.200982,5.480929,48.681911,316.088867
37999,0.844919,0.843000,44.744679,5.634418,50.379097,317.862305
38999,0.845316,0.860000,46.350539,5.794139,52.144677,309.791992
39999,0.845282,0.844000,47.966942,5.949698,53.916639,332.147461
