id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.000457,0.000946,0.001402,5.355469
19,0.400000,0.400000,0.001015,0.004941,0.005956,9.011719
29,0.400000,0.400000,0.001823,0.011190,0.013012,13.074219
39,0.366667,0.300000,0.002416,0.015565,0.017981,17.136719
49,0.425000,0.600000,0.002910,0.019304,0.022214,21.199219
59,0.400000,0.300000,0.003433,0.022954,0.026387,25.261719
69,0.416667,0.500000,0.003929,0.027118,0.031046,29.324219
79,0.428571,0.500000,0.004410,0.031270,0.035680,33.386719
89,0.425000,0.400000,0.004898,0.035536,0.040435,37.449219
99,0.466667,0.800000,0.005385,0.039856,0.045241,41.511719
109,0.480000,0.600000,0.005934,0.044234,0.050168,45.316406
119,0.472727,0.400000,0.006425,0.048792,0.055217,49.097656
129,0.458333,0.300000,0.006919,0.053962,0.060881,53.488281
139,0.446154,0.300000,0.007413,0.059285,0.066698,57.269531
149,0.435714,0.300000,0.007907,0.064737,0.072644,61.003906
159,0.453333,0.700000,0.008453,0.070365,0.078818,64.996094
169,0.450000,0.400000,0.008954,0.076122,0.085076,68.683594
179,0.447059,0.400000,0.009561,0.082105,0.091666,72.394531
189,0.438889,0.300000,0.010063,0.088138,0.098201,76.152344
199,0.442105,0.500000,0.010575,0.094299,0.104873,80.542969
209,0.450000,0.600000,0.011081,0.100561,0.111642,84.324219
219,0.447619,0.400000,0.011594,0.106957,0.118550,88.105469
229,0.459091,0.700000,0.012103,0.113526,0.125630,92.472656
239,0.465217,0.600000,0.012612,0.120181,0.132793,96.253906
249,0.466667,0.500000,0.013130,0.128189,0.141320,99.988281
259,0.464000,0.400000,0.013645,0.136541,0.150186,104.402344
269,0.480769,0.900000,0.014169,0.144972,0.159141,108.183594
279,0.485185,0.600000,0.014695,0.154047,0.168743,111.941406
289,0.500000,0.900000,0.015210,0.162733,0.177944,115.722656
299,0.506897,0.700000,0.015725,0.171632,0.187357,121.308594
309,0.503333,0.400000,0.016246,0.180635,0.196881,125.089844
319,0.506452,0.600000,0.016776,0.189859,0.206635,128.847656
329,0.496875,0.200000,0.017293,0.199157,0.216450,133.238281
339,0.493939,0.400000,0.017811,0.208627,0.226438,136.996094
349,0.500000,0.700000,0.018325,0.218223,0.236548,139.582031
359,0.494286,0.300000,0.018843,0.228026,0.246870,143.738281
369,0.494444,0.500000,0.019363,0.238046,0.257409,147.894531
379,0.500000,0.700000,0.019881,0.248401,0.268282,151.535156
389,0.494737,0.300000,0.020417,0.259022,0.279439,155.316406
399,0.492308,0.400000,0.020938,0.269782,0.290720,159.707031
409,0.495000,0.600000,0.021572,0.283598,0.305170,163.488281
419,0.495122,0.500000,0.022184,0.296286,0.318470,167.246094
429,0.495238,0.500000,0.022782,0.309158,0.331941,172.222656
439,0.495349,0.500000,0.023379,0.322222,0.345601,174.785156
