id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.000444,0.000842,0.001286,5.355469
19,0.300000,0.300000,0.001053,0.005656,0.006709,9.011719
29,0.400000,0.500000,0.001590,0.009853,0.011443,13.074219
39,0.333333,0.200000,0.002072,0.013537,0.015608,17.136719
49,0.350000,0.400000,0.002552,0.017217,0.019769,21.199219
59,0.400000,0.600000,0.003027,0.020870,0.023896,25.261719
69,0.416667,0.500000,0.003503,0.024976,0.028479,29.324219
79,0.428571,0.500000,0.003992,0.029139,0.033131,33.386719
89,0.450000,0.600000,0.004487,0.033378,0.037866,37.167969
99,0.477778,0.700000,0.004967,0.037734,0.042701,41.511719
109,0.500000,0.700000,0.005510,0.042883,0.048393,45.316406
119,0.509091,0.600000,0.005996,0.047383,0.053378,49.097656
129,0.508333,0.500000,0.006484,0.052526,0.059009,53.488281
139,0.507692,0.500000,0.006971,0.057877,0.064847,57.269531
149,0.507143,0.500000,0.007456,0.063658,0.071114,61.003906
159,0.506667,0.500000,0.007947,0.069274,0.077220,64.550781
169,0.512500,0.600000,0.008437,0.074973,0.083410,68.683594
179,0.529412,0.800000,0.008956,0.080857,0.089814,72.394531
189,0.516667,0.300000,0.009454,0.086923,0.096377,76.152344
199,0.521053,0.600000,0.009978,0.093044,0.103022,80.542969
209,0.525000,0.600000,0.010477,0.099270,0.109746,84.324219
219,0.523810,0.500000,0.011033,0.106104,0.117137,88.105469
229,0.522727,0.500000,0.011747,0.115159,0.126906,91.699219
239,0.530435,0.700000,0.012525,0.125758,0.138283,95.878906
249,0.525000,0.400000,0.013334,0.138001,0.151335,99.425781
259,0.528000,0.600000,0.013884,0.146455,0.160339,103.394531
269,0.530769,0.600000,0.014391,0.155022,0.169413,107.597656
279,0.533333,0.600000,0.014903,0.163805,0.178708,111.355469
289,0.539286,0.700000,0.015411,0.172693,0.188104,115.136719
299,0.544828,0.700000,0.015918,0.181658,0.197576,120.722656
309,0.536667,0.300000,0.016431,0.190721,0.207153,124.503906
319,0.538710,0.600000,0.016947,0.200055,0.217002,128.261719
329,0.543750,0.700000,0.017455,0.209523,0.226978,131.925781
339,0.542424,0.500000,0.017966,0.219138,0.237103,136.058594
349,0.547059,0.700000,0.018478,0.228934,0.247412,139.605469
359,0.545714,0.500000,0.018990,0.238871,0.257861,143.386719
369,0.547222,0.600000,0.019502,0.248964,0.268466,146.582031
379,0.545946,0.500000,0.020014,0.259329,0.279343,151.535156
389,0.544737,0.500000,0.020528,0.269776,0.290304,154.121094
399,0.546154,0.600000,0.021046,0.280542,0.301588,158.511719
409,0.540000,0.300000,0.021562,0.291414,0.312976,162.292969
419,0.539024,0.500000,0.022078,0.302371,0.324450,166.050781
429,0.542857,0.700000,0.022615,0.313687,0.336302,169.738281
439,0.544186,0.600000,0.023138,0.325030,0.348168,173.871094
449,0.543182,0.500000,0.023667,0.336703,0.360370,177.417969
459,0.546667,0.700000,0.024210,0.348449,0.372659,181.175781
469,0.545652,0.500000,0.024730,0.360313,0.385043,185.566406
479,0.544681,0.500000,0.025251,0.372620,0.397871,189.347656
489,0.547917,0.700000,0.025779,0.387396,0.413175,193.105469
499,0.551020,0.700000,0.026332,0.402335,0.428667,197.496094
509,0.546000,0.300000,0.026858,0.417631,0.444489,201.957031
519,0.543137,0.400000,0.027382,0.433047,0.460429,205.714844
529,0.544231,0.600000,0.027892,0.448574,0.476466,209.308594
539,0.541509,0.400000,0.028424,0.464872,0.493296,213.464844
549,0.538889,0.400000,0.029024,0.482934,0.511957,217.011719
559,0.541818,0.700000,0.029539,0.499168,0.528707,220.746094
569,0.546429,0.800000,0.030057,0.515654,0.545710,225.113281
579,0.549123,0.700000,0.030721,0.536679,0.567400,228.894531
589,0.550000,0.600000,0.031253,0.553679,0.584933,232.652344
599,0.552542,0.700000,0.031764,0.571133,0.602897,237.042969
609,0.550000,0.400000,0.032296,0.589249,0.621545,240.824219
619,0.552459,0.700000,0.032809,0.606657,0.639465,244.605469
629,0.554839,0.700000,0.033479,0.624485,0.657964,248.339844
639,0.552381,0.400000,0.034007,0.642901,0.676908,252.496094
649,0.551562,0.500000,0.034554,0.660957,0.695512,256.042969
659,0.553846,0.700000,0.035133,0.679456,0.714588,259.730469
669,0.554545,0.600000,0.035682,0.698068,0.733750,264.121094
679,0.553731,0.500000,0.036212,0.717112,0.753324,267.878906
689,0.548529,0.200000,0.036748,0.736211,0.772958,271.660156
699,0.546377,0.400000,0.037346,0.757228,0.794574,276.027344
709,0.547143,0.600000,0.037873,0.776801,0.814675,281.003906
719,0.545070,0.400000,0.038416,0.797075,0.835491,283.589844
729,0.543056,0.400000,0.038947,0.817150,0.856097,287.371094
739,0.542466,0.500000,0.039480,0.837368,0.876848,291.503906
749,0.541892,0.500000,0.040009,0.857928,0.897937,295.050781
759,0.544000,0.700000,0.040540,0.878488,0.919028,299.910156
769,0.546053,0.700000,0.041079,0.899342,0.940421,304.300781
779,0.546753,0.600000,0.041609,0.920391,0.962000,306.863281
789,0.542308,0.200000,0.042142,0.941684,0.983826,310.644531
799,0.541772,0.500000,0.042671,0.963078,1.005749,314.402344
809,0.541250,0.500000,0.043213,0.985111,1.028324,318.792969
819,0.539506,0.400000,0.043749,1.008429,1.052178,322.574219
829,0.539024,0.500000,0.044281,1.032140,1.076421,326.355469
839,0.539759,0.600000,0.044897,1.057453,1.102350,330.558594
849,0.541667,0.700000,0.045428,1.081752,1.127180,335.277344
859,0.541176,0.500000,0.045963,1.106234,1.152197,338.894531
869,0.545349,0.900000,0.046494,1.131000,1.177494,341.480469
879,0.543678,0.400000,0.047032,1.156412,1.203444,347.066406
889,0.544318,0.600000,0.047576,1.181967,1.229543,349.628906
899,0.548315,0.900000,0.048135,1.207827,1.255962,354.605469
909,0.547778,0.500000,0.048755,1.234037,1.282791,358.972656
919,0.548352,0.600000,0.049303,1.260561,1.309864,362.753906
929,0.548913,0.600000,0.049877,1.287275,1.337152,365.339844
939,0.547312,0.400000,0.050429,1.314389,1.364818,369.121094
949,0.545745,0.400000,0.051021,1.344009,1.395030,373.488281
959,0.545263,0.500000,0.051580,1.371553,1.423132,377.269531
969,0.542708,0.300000,0.052125,1.403669,1.455793,381.050781
979,0.541237,0.400000,0.052747,1.438276,1.491023,385.628906
989,0.541837,0.600000,0.053312,1.472070,1.525382,390.628906
999,0.541414,0.500000,0.053868,1.506185,1.560054,394.410156
1009,0.541000,0.500000,0.054882,1.540534,1.595416,392.980469
1019,0.541584,0.600000,0.055876,1.574589,1.630465,393.589844
1029,0.542157,0.600000,0.056905,1.610227,1.667132,393.589844
1039,0.541748,0.500000,0.057900,1.644126,1.702027,394.386719
1049,0.538462,0.200000,0.058889,1.678137,1.737026,394.386719
1059,0.540952,0.800000,0.059879,1.711991,1.771870,394.386719
1069,0.540566,0.500000,0.060872,1.745962,1.806835,393.191406
1079,0.540187,0.500000,0.061885,1.779967,1.841852,394.386719
1089,0.538889,0.400000,0.062891,1.813726,1.876617,394.386719
1099,0.537615,0.400000,0.063937,1.847869,1.911806,394.386719
1109,0.537273,0.500000,0.064948,1.882052,1.947000,394.386719
1119,0.536937,0.500000,0.065951,1.916194,1.982145,394.386719
1129,0.538393,0.700000,0.067039,1.950367,2.017406,394.386719
1139,0.538938,0.600000,0.068041,1.984576,2.052617,394.386719
1149,0.538596,0.500000,0.069194,2.022279,2.091473,394.386719
1159,0.538261,0.500000,0.070217,2.056401,2.126618,394.386719
1169,0.537069,0.400000,0.071265,2.090344,2.161609,394.386719
1179,0.536752,0.500000,0.072290,2.124372,2.196662,394.386719
1189,0.537288,0.600000,0.073296,2.158605,2.231902,394.386719
1199,0.538655,0.700000,0.074331,2.193643,2.267974,393.191406
1209,0.539167,0.600000,0.075320,2.227486,2.302806,394.386719
1219,0.538017,0.400000,0.076309,2.261253,2.337563,394.386719
1229,0.538525,0.600000,0.077328,2.294979,2.372307,394.386719
1239,0.536585,0.300000,0.078343,2.328764,2.407107,394.386719
1249,0.537097,0.600000,0.079333,2.362554,2.441886,394.386719
1259,0.536000,0.400000,0.080331,2.396797,2.477127,393.191406
1269,0.535714,0.500000,0.081342,2.430814,2.512156,394.386719
1279,0.535433,0.500000,0.082355,2.465210,2.547565,394.386719
1289,0.535156,0.500000,0.083360,2.499470,2.582830,394.386719
1299,0.534884,0.500000,0.084377,2.533563,2.617940,394.386719
1309,0.534615,0.500000,0.085376,2.567642,2.653018,394.386719
1319,0.532061,0.200000,0.086412,2.601967,2.688378,394.386719
1329,0.531061,0.400000,0.087408,2.636111,2.723518,393.191406
1339,0.530075,0.400000,0.088431,2.670612,2.759043,394.386719
1349,0.528358,0.300000,0.089462,2.705283,2.794745,394.386719
1359,0.529630,0.700000,0.090480,2.739432,2.829913,394.386719
1369,0.530882,0.700000,0.091552,2.773752,2.865304,394.386719
1379,0.531387,0.600000,0.092549,2.807710,2.900259,394.386719
