id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,1.606248,0.003632,1.609880,397.961914
1999,0.496000,0.496000,5.005981,3.231631,8.237612,400.071289
2999,0.501500,0.507000,8.366043,6.410154,14.776197,399.934570
3999,0.498000,0.491000,11.637152,9.498446,21.135598,402.104492
4999,0.502250,0.515000,14.973862,12.647967,27.621829,400.895508
5999,0.503600,0.509000,18.354780,15.839229,34.194009,398.793945
6999,0.500500,0.485000,21.881448,19.177862,41.059310,398.807617
7999,0.502714,0.516000,25.116682,22.221843,47.338525,398.807617
8999,0.501750,0.495000,28.337640,25.251721,53.589362,398.793945
9999,0.499556,0.482000,31.569671,28.292111,59.861782,398.793945
10999,0.500900,0.513000,34.998369,31.527629,66.525998,399.096680
11999,0.502455,0.518000,38.437951,34.775500,73.213451,399.096680
12999,0.500417,0.478000,41.676799,37.815664,79.492462,399.110352
13999,0.502077,0.522000,44.910423,40.851953,85.762377,399.110352
14999,0.502071,0.502000,48.153208,43.902399,92.055607,399.110352
15999,0.501933,0.500000,51.456986,47.008557,98.465542,399.110352
16999,0.501563,0.496000,54.825616,50.182463,105.008078,399.124023
17999,0.500471,0.483000,58.352962,53.517043,111.870005,399.124023
18999,0.500611,0.503000,61.833421,56.809831,118.643251,399.124023
19999,0.501000,0.508000,65.385653,60.160486,125.546139,399.124023
20999,0.501150,0.504000,68.929270,63.504071,132.433340,399.413086
21999,0.502000,0.519000,72.260192,66.636368,138.896560,399.413086
22999,0.502500,0.513000,75.500327,69.681817,145.182144,399.413086
23999,0.502913,0.512000,78.940581,72.927719,151.868300,399.413086
24999,0.502375,0.490000,82.497332,76.283865,158.781198,399.426758
25999,0.503120,0.521000,85.924988,79.509733,165.434721,399.426758
26999,0.502231,0.480000,89.293188,82.677777,171.970964,399.426758
27999,0.502148,0.500000,92.753497,85.938131,178.691628,399.426758
28999,0.501821,0.493000,96.180685,89.166758,185.347444,399.426758
29999,0.501552,0.494000,99.563881,92.346042,191.909923,399.426758
30999,0.500567,0.472000,102.835815,95.421110,198.256925,399.426758
31999,0.501290,0.523000,106.212226,98.601335,204.813561,399.426758
32999,0.502000,0.524000,109.512080,101.694781,211.206862,400.024414
33999,0.502273,0.511000,112.825491,104.802083,217.627573,400.846680
34999,0.503559,0.546000,116.070399,107.844008,223.914407,399.651367
35999,0.503829,0.513000,119.569252,111.138387,230.707640,400.846680
36999,0.503444,0.490000,123.049940,114.418504,237.468444,399.651367
37999,0.503432,0.503000,126.575337,117.738161,244.313498,399.651367
38999,0.503474,0.505000,130.090089,121.041048,251.131138,400.846680
39999,0.503846,0.518000,133.624049,124.366739,257.990788,399.651367
