id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.015256,0.000272,0.015528,10.679688
199,0.890000,0.890000,0.041643,0.018813,0.060457,10.703125
299,0.920000,0.950000,0.060666,0.038333,0.098999,10.703125
399,0.920000,0.920000,0.087902,0.057336,0.145238,10.703125
499,0.917500,0.910000,0.105762,0.075872,0.181634,10.703125
599,0.922000,0.940000,0.132482,0.094173,0.226655,3.073242
699,0.913333,0.870000,0.153567,0.112786,0.266353,17.912109
799,0.912857,0.910000,0.175608,0.133506,0.309114,17.912109
899,0.912500,0.910000,0.209334,0.152385,0.361719,24.935547
999,0.918889,0.970000,0.228299,0.164096,0.392394,24.935547
1099,0.922000,0.950000,0.247684,0.176080,0.423764,24.935547
1199,0.925455,0.960000,0.267038,0.187704,0.454742,24.935547
1299,0.928333,0.960000,0.290959,0.197287,0.488245,24.935547
1399,0.930000,0.950000,0.306621,0.206949,0.513570,24.935547
1499,0.933571,0.980000,0.322168,0.216632,0.538800,24.935547
1599,0.936000,0.970000,0.348722,0.226307,0.575030,24.935547
1699,0.938125,0.970000,0.364367,0.236056,0.600423,24.935547
1799,0.939412,0.960000,0.384801,0.248717,0.633518,24.935547
1899,0.942222,0.990000,0.400524,0.258540,0.659064,24.935547
1999,0.941579,0.930000,0.424812,0.268065,0.692876,24.935547
2099,0.942000,0.950000,0.441387,0.278089,0.719476,24.935547
2199,0.941905,0.940000,0.457109,0.287617,0.744726,24.935547
2299,0.942273,0.950000,0.472789,0.297146,0.769935,24.935547
2399,0.942609,0.950000,0.496313,0.306751,0.803064,31.912109
2499,0.944167,0.980000,0.511868,0.316604,0.828472,31.912109
2599,0.945600,0.980000,0.527475,0.328820,0.856295,31.912109
2699,0.947692,1.000000,0.542961,0.343360,0.886321,31.935547
2799,0.948519,0.970000,0.567391,0.356102,0.923492,38.154297
2899,0.949643,0.980000,0.581595,0.368864,0.950459,38.935547
2999,0.951379,1.000000,0.600469,0.385772,0.986241,38.935547
3099,0.953000,1.000000,0.617265,0.400861,1.018126,38.935547
3199,0.954516,1.000000,0.632855,0.414721,1.047576,38.935547
3299,0.955937,1.000000,0.647171,0.427528,1.074699,38.935547
3399,0.957273,1.000000,0.660375,0.439383,1.099758,38.935547
3499,0.958529,1.000000,0.673987,0.451676,1.125663,38.935547
3599,0.959714,1.000000,0.687885,0.464166,1.152051,38.935547
3699,0.960833,1.000000,0.701802,0.476384,1.178187,38.935547
3799,0.961892,1.000000,0.715169,0.488354,1.203523,38.935547
3899,0.962895,1.000000,0.728497,0.500402,1.228900,38.935547
3999,0.963846,1.000000,0.741900,0.512404,1.254304,38.935547
4099,0.964750,1.000000,0.755698,0.524623,1.280322,38.935547
4199,0.965610,1.000000,0.769013,0.536594,1.305607,38.935547
4299,0.966429,1.000000,0.782992,0.549195,1.332187,38.935547
4399,0.967209,1.000000,0.796397,0.561135,1.357532,38.935547
4499,0.967955,1.000000,0.809841,0.573118,1.382958,38.935547
4599,0.968667,1.000000,0.823201,0.585058,1.408259,38.935547
4699,0.969348,1.000000,0.836783,0.597280,1.434063,38.935547
4799,0.970000,1.000000,0.850098,0.609172,1.459270,38.935547
4899,0.970625,1.000000,0.863426,0.621204,1.484630,38.935547
4999,0.971224,1.000000,0.876849,0.633257,1.510107,38.935547
5099,0.971800,1.000000,0.892414,0.647002,1.539416,38.935547
5199,0.972353,1.000000,0.908543,0.661674,1.570216,38.935547
5299,0.972885,1.000000,0.923671,0.675329,1.599000,38.935547
5399,0.973396,1.000000,0.941526,0.690858,1.632384,38.935547
5499,0.973889,1.000000,0.955439,0.703481,1.658920,38.935547
5599,0.974364,1.000000,0.969053,0.715802,1.684855,38.935547
5699,0.974821,1.000000,0.982535,0.728031,1.710566,38.935547
5799,0.975263,1.000000,0.995995,0.740213,1.736208,38.935547
5899,0.975690,1.000000,1.009348,0.752139,1.761487,38.935547
5999,0.976102,1.000000,1.022820,0.764310,1.787130,38.935547
6099,0.976500,1.000000,1.036627,0.776830,1.813457,38.935547
6199,0.976885,1.000000,1.050025,0.789037,1.839061,38.935547
6299,0.977258,1.000000,1.063428,0.801091,1.864519,38.935547
6399,0.977619,1.000000,1.077108,0.813440,1.890548,38.935547
6499,0.977969,1.000000,1.090587,0.825499,1.916086,38.935547
6599,0.978308,1.000000,1.104400,0.837607,1.942007,38.935547
6699,0.978636,1.000000,1.117736,0.849559,1.967295,38.935547
6799,0.978955,1.000000,1.131392,0.861805,1.993198,38.935547
6899,0.979265,1.000000,1.144630,0.873817,2.018447,38.935547
6999,0.979565,1.000000,1.158036,0.885896,2.043932,38.935547
7099,0.979857,1.000000,1.171308,0.897771,2.069079,38.935547
7199,0.980141,1.000000,1.184497,0.909555,2.094053,38.935547
7299,0.980417,1.000000,1.198552,0.922132,2.120684,38.935547
7399,0.980685,1.000000,1.216809,0.938407,2.155216,38.935547
7499,0.980946,1.000000,1.232057,0.952220,2.184276,38.935547
7599,0.981200,1.000000,1.247230,0.965878,2.213109,38.935547
7699,0.981447,1.000000,1.263326,0.979916,2.243242,38.935547
7799,0.981688,1.000000,1.277402,0.993003,2.270405,38.935547
7899,0.981923,1.000000,1.290758,1.005005,2.295764,38.935547
7999,0.982152,1.000000,1.304153,1.017122,2.321275,38.935547
8099,0.982375,1.000000,1.317747,1.029391,2.347138,38.935547
8199,0.982593,1.000000,1.331068,1.041470,2.372538,38.935547
8299,0.982805,1.000000,1.344459,1.053567,2.398026,38.935547
8399,0.983012,1.000000,1.357756,1.065520,2.423276,38.935547
