id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.042708,0.000600,0.043308,27.254883
199,0.900000,0.900000,0.095344,0.041789,0.137133,47.563477
299,0.915000,0.930000,0.163187,0.095130,0.258317,67.786133
399,0.920000,0.930000,0.233310,0.151689,0.385000,88.829102
499,0.932500,0.970000,0.309038,0.214756,0.523794,109.940430
599,0.940000,0.970000,0.398405,0.291364,0.689769,129.752930
699,0.941667,0.950000,0.495618,0.375552,0.871170,151.143555
799,0.944286,0.960000,0.608120,0.472860,1.080981,171.040039
899,0.947500,0.970000,0.732724,0.581929,1.314653,192.690430
999,0.950000,0.970000,0.867499,0.702743,1.570242,213.885742
1099,0.953000,0.980000,1.013121,0.830622,1.843742,212.995117
1199,0.954545,0.970000,1.168136,0.965831,2.133967,213.909180
1299,0.955833,0.970000,1.314442,1.093532,2.407974,213.166992
1399,0.955385,0.950000,1.460142,1.221262,2.681403,213.166992
1499,0.955714,0.960000,1.606624,1.349493,2.956117,212.276367
1599,0.956000,0.960000,1.757281,1.482061,3.239342,212.922852
1699,0.958125,0.990000,1.904045,1.609850,3.513895,212.032227
1799,0.958235,0.960000,2.049251,1.737370,3.786622,212.018555
1899,0.958889,0.970000,2.205543,1.874012,4.079555,212.909180
1999,0.960526,0.990000,2.350687,2.001863,4.352551,212.018555
2099,0.960000,0.950000,2.497460,2.129269,4.626728,212.909180
2199,0.960952,0.980000,2.649343,2.261880,4.911223,212.018555
2299,0.960909,0.960000,2.800309,2.394773,5.195082,212.909180
2399,0.961739,0.980000,2.946048,2.522204,5.468252,212.018555
2499,0.959583,0.910000,3.092815,2.649316,5.742132,212.909180
2599,0.958800,0.940000,3.246676,2.783736,6.030412,213.174805
2699,0.958846,0.960000,3.390981,2.910022,6.301003,212.284180
2799,0.959259,0.970000,3.536855,3.037293,6.574148,213.174805
2899,0.960714,1.000000,3.688539,3.172176,6.860714,212.284180
2999,0.960345,0.950000,3.833534,3.298790,7.132323,213.174805
3099,0.961333,0.990000,3.978817,3.426377,7.405194,212.297852
3199,0.961613,0.970000,4.126853,3.555748,7.682601,213.188477
3299,0.961562,0.960000,4.285774,3.694165,7.979938,212.297852
3399,0.962424,0.990000,4.430683,3.821587,8.252270,212.297852
3499,0.962941,0.980000,4.579708,3.952138,8.531845,213.188477
3599,0.963143,0.970000,4.748951,4.102135,8.851086,212.284180
3699,0.962778,0.950000,4.896914,4.231887,9.128801,213.174805
3799,0.961622,0.920000,5.042153,4.359235,9.401389,212.284180
3899,0.961579,0.960000,5.203652,4.500012,9.703664,213.174805
3999,0.961026,0.940000,5.351597,4.629443,9.981040,212.284180
4099,0.961500,0.980000,5.498649,4.756132,10.254781,213.174805
4199,0.961951,0.980000,5.646974,4.884389,10.531363,213.174805
4299,0.962619,0.990000,5.825734,5.040128,10.865862,212.284180
4399,0.962791,0.970000,5.970268,5.166636,11.136904,213.174805
4499,0.962955,0.970000,6.115871,5.293821,11.409692,212.284180
4599,0.963556,0.990000,6.286241,5.444340,11.730581,213.174805
