id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,0.026162,0.001797,0.027959,209.183594
1999,0.557000,0.557000,0.121538,1.356207,1.477744,207.660156
2999,0.558500,0.560000,0.216922,2.740937,2.957859,208.527344
3999,0.547667,0.526000,0.309724,4.098974,4.408697,207.378906
4999,0.544750,0.536000,0.403335,5.485307,5.888642,208.292969
5999,0.532800,0.485000,0.498109,6.888351,7.386459,208.292969
6999,0.533167,0.535000,0.589076,8.223793,8.812869,207.378906
7999,0.535286,0.548000,0.681991,9.591130,10.273121,208.292969
8999,0.535875,0.540000,0.772376,10.899877,11.672253,207.378906
9999,0.536111,0.538000,0.865227,12.249209,13.114436,207.378906
10999,0.533900,0.514000,0.957288,13.595007,14.552295,208.292969
11999,0.534182,0.537000,1.048597,14.925316,15.973913,207.378906
12999,0.537917,0.579000,1.145651,16.378574,17.524225,208.292969
13999,0.536308,0.517000,1.235211,17.687476,18.922687,208.292969
14999,0.535214,0.521000,1.327004,19.030365,20.357368,207.378906
15999,0.535400,0.538000,1.417716,20.355998,21.773714,208.292969
16999,0.534250,0.517000,1.508299,21.671080,23.179379,207.378906
17999,0.534588,0.540000,1.601911,23.044447,24.646358,207.378906
18999,0.535833,0.557000,1.692636,24.359942,26.052578,209.207031
19999,0.536895,0.556000,1.785661,25.730736,27.516396,207.378906
20999,0.538000,0.559000,1.879757,27.107661,28.987417,209.394531
21999,0.538238,0.543000,1.973383,28.504973,30.478356,209.394531
22999,0.538182,0.537000,2.066053,29.847397,31.913450,207.613281
23999,0.538391,0.543000,2.159916,31.227302,33.387218,209.394531
24999,0.537708,0.522000,2.251400,32.565314,34.816714,207.613281
25999,0.538040,0.546000,2.345563,33.947896,36.293460,207.613281
26999,0.538308,0.545000,2.437851,35.300238,37.738089,209.394531
27999,0.538889,0.554000,2.529162,36.636154,39.165316,207.613281
28999,0.539393,0.553000,2.626370,38.082843,40.709214,209.394531
29999,0.539483,0.542000,2.723855,39.524497,42.248352,209.394531
30999,0.539433,0.538000,2.814040,40.843931,43.657970,207.613281
31999,0.539935,0.555000,2.910750,42.282208,45.192957,209.394531
32999,0.539781,0.535000,3.008747,43.747340,46.756088,207.378906
33999,0.540121,0.551000,3.099780,45.069351,48.169131,207.378906
34999,0.540765,0.562000,3.197356,46.529543,49.726899,209.160156
35999,0.540829,0.543000,3.290864,47.901696,51.192560,207.378906
36999,0.540222,0.519000,3.384904,49.273982,52.658886,209.160156
37999,0.540216,0.540000,3.479912,50.675273,54.155185,209.160156
38999,0.539447,0.511000,3.575429,52.076305,55.651734,207.378906
39999,0.539308,0.534000,3.672361,53.503033,57.175394,209.160156
