id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.079769,0.000229,0.079997,5.298828
1999,0.607000,0.607000,0.190006,0.123905,0.313912,5.298828
2999,0.596000,0.585000,0.294313,0.239415,0.533728,5.298828
3999,0.594333,0.591000,0.396549,0.327825,0.724375,9.125000
4999,0.588500,0.571000,0.505404,0.421402,0.926806,9.125000
5999,0.583200,0.562000,0.614339,0.503581,1.117919,12.787109
6999,0.581167,0.571000,0.724692,0.573734,1.298426,12.787109
7999,0.582714,0.592000,0.828781,0.643024,1.471805,12.787109
8999,0.583875,0.592000,0.933668,0.712627,1.646295,12.787109
9999,0.584667,0.591000,1.048820,0.792120,1.840940,16.449219
10999,0.582600,0.564000,1.157621,0.870692,2.028313,16.449219
11999,0.585091,0.610000,1.261024,0.954475,2.215500,20.097656
12999,0.586083,0.597000,1.368018,1.039031,2.407049,20.097656
13999,0.585692,0.581000,1.493754,1.138777,2.632532,20.097656
14999,0.586714,0.600000,1.600209,1.223251,2.823460,20.097656
15999,0.588333,0.611000,1.704156,1.311954,3.016110,20.097656
16999,0.588250,0.587000,1.812033,1.403674,3.215707,23.746094
17999,0.588353,0.590000,1.943049,1.513339,3.456387,23.746094
18999,0.590833,0.633000,2.050147,1.603811,3.653957,27.394531
19999,0.591368,0.601000,2.158846,1.693756,3.852602,30.792969
20999,0.592250,0.609000,2.264708,1.779900,4.044609,31.042969
21999,0.591810,0.583000,2.393245,1.879034,4.272279,31.042969
22999,0.591182,0.578000,2.503475,1.966306,4.469781,31.042969
23999,0.591261,0.593000,2.608473,2.051712,4.660185,31.042969
24999,0.591125,0.588000,2.720355,2.139688,4.860043,34.691406
25999,0.591760,0.607000,2.853739,2.244770,5.098509,34.691406
26999,0.591923,0.596000,2.962224,2.332672,5.294896,34.691406
27999,0.592852,0.617000,3.070262,2.420470,5.490733,34.691406
28999,0.593071,0.599000,3.183583,2.509716,5.693299,41.974609
29999,0.592759,0.584000,3.309297,2.611447,5.920745,42.818359
30999,0.592733,0.592000,3.414948,2.694990,6.109938,45.636719
31999,0.592871,0.597000,3.525173,2.778943,6.304116,45.636719
32999,0.593250,0.605000,3.639697,2.861475,6.501172,47.753906
33999,0.593364,0.597000,3.766823,2.957835,6.724658,49.285156
34999,0.593176,0.587000,3.879594,3.040056,6.919650,49.285156
35999,0.593686,0.611000,3.988365,3.122777,7.111142,49.285156
36999,0.593361,0.582000,4.105742,3.204005,7.309746,52.433594
37999,0.593622,0.603000,4.224575,3.297302,7.521877,52.933594
38999,0.593079,0.573000,4.339443,3.382696,7.722139,52.933594
39999,0.593128,0.595000,4.453642,3.467285,7.920927,52.933594
