id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.001272,0.000267,0.001540,5.267578
19,0.800000,0.800000,0.002220,0.001513,0.003733,5.267578
29,0.800000,0.800000,0.003132,0.002691,0.005823,5.267578
39,0.866667,1.000000,0.004095,0.003908,0.008003,5.267578
49,0.900000,1.000000,0.005003,0.005098,0.010101,5.267578
59,0.880000,0.800000,0.005912,0.006263,0.012175,5.267578
69,0.866667,0.800000,0.006895,0.007530,0.014425,5.267578
79,0.857143,0.800000,0.007800,0.008691,0.016491,5.267578
89,0.875000,1.000000,0.008738,0.009931,0.018669,5.267578
99,0.877778,0.900000,0.009652,0.011105,0.020757,5.267578
109,0.880000,0.900000,0.010561,0.012271,0.022832,5.267578
119,0.890909,1.000000,0.011502,0.013434,0.024937,5.267578
129,0.900000,1.000000,0.012413,0.014589,0.027002,5.267578
139,0.907692,1.000000,0.013320,0.015745,0.029065,5.267578
149,0.914286,1.000000,0.014266,0.016902,0.031168,5.267578
159,0.913333,0.900000,0.015172,0.018049,0.033221,5.267578
169,0.912500,0.900000,0.016120,0.019209,0.035329,5.267578
179,0.911765,0.900000,0.017029,0.020368,0.037397,5.267578
189,0.916667,1.000000,0.017936,0.021515,0.039451,5.267578
199,0.915789,0.900000,0.021651,0.022660,0.044311,5.291016
209,0.920000,1.000000,0.022556,0.023832,0.046388,5.291016
219,0.919048,0.900000,0.023465,0.025031,0.048496,5.291016
229,0.922727,1.000000,0.024367,0.026180,0.050547,5.291016
239,0.921739,0.900000,0.025269,0.027336,0.052605,5.291016
249,0.920833,0.900000,0.026175,0.028525,0.054699,5.291016
259,0.920000,0.900000,0.027076,0.029669,0.056745,5.291016
269,0.919231,0.900000,0.028026,0.030915,0.058941,5.291016
279,0.922222,1.000000,0.028930,0.032071,0.061001,5.291016
289,0.925000,1.000000,0.029829,0.033227,0.063055,5.291016
