id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.087415,0.000445,0.087859,5.298828
1999,0.824000,0.824000,0.192094,0.115588,0.307682,5.298828
2999,0.821500,0.819000,0.312921,0.249132,0.562053,5.298828
3999,0.815000,0.802000,0.422777,0.354546,0.777324,12.787109
4999,0.817250,0.824000,0.530194,0.451636,0.981830,12.787109
5999,0.815600,0.809000,0.633598,0.559656,1.193254,12.787109
6999,0.816333,0.820000,0.756650,0.686894,1.443543,12.787109
7999,0.818714,0.833000,0.865549,0.794887,1.660436,12.787109
8999,0.818250,0.815000,0.967536,0.901427,1.868964,12.787109
9999,0.820000,0.834000,1.075126,1.003974,2.079101,16.449219
10999,0.821500,0.835000,1.190840,1.108844,2.299684,20.097656
11999,0.822909,0.837000,1.298687,1.194904,2.493591,23.746094
12999,0.823750,0.833000,1.406231,1.278720,2.684951,23.746094
13999,0.823692,0.823000,1.514372,1.369826,2.884198,31.042969
14999,0.823929,0.827000,1.639343,1.482520,3.121864,31.042969
15999,0.825400,0.846000,1.745090,1.581769,3.326860,31.042969
16999,0.826063,0.836000,1.853422,1.680633,3.534054,34.691406
17999,0.827059,0.843000,1.961899,1.779355,3.741254,34.691406
18999,0.829222,0.866000,2.096356,1.896818,3.993174,34.691406
19999,0.829789,0.840000,2.200592,1.996956,4.197548,34.691406
20999,0.829350,0.821000,2.313164,2.097777,4.410941,34.691406
21999,0.827143,0.783000,2.421766,2.201349,4.623114,34.691406
22999,0.827318,0.831000,2.546247,2.313453,4.859700,34.691406
23999,0.826826,0.816000,2.651315,2.413281,5.064595,34.691406
24999,0.826625,0.822000,2.761370,2.510472,5.271842,38.326172
25999,0.826440,0.822000,2.880086,2.616193,5.496279,38.326172
26999,0.826692,0.833000,3.007239,2.721758,5.728997,45.636719
27999,0.827259,0.842000,3.109778,2.818808,5.928585,45.636719
28999,0.827893,0.845000,3.223579,2.916022,6.139601,45.636719
29999,0.827276,0.810000,3.347464,3.021118,6.368582,45.636719
30999,0.827400,0.831000,3.468080,3.130440,6.598521,45.636719
31999,0.827419,0.828000,3.581615,3.223081,6.804695,49.285156
32999,0.827750,0.838000,3.695254,3.317122,7.012376,52.046875
33999,0.827818,0.830000,3.802961,3.410775,7.213736,56.582031
34999,0.828412,0.848000,3.930895,3.522078,7.452973,56.582031
35999,0.828686,0.838000,4.057517,3.617933,7.675450,56.582031
36999,0.829083,0.843000,4.163912,3.710560,7.874472,56.582031
37999,0.829649,0.850000,4.272266,3.803067,8.075332,56.582031
38999,0.829605,0.828000,4.403578,3.910494,8.314072,60.230469
39999,0.830231,0.854000,4.511068,4.004145,8.515213,60.230469
