id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.048771,0.000575,0.049345,27.254883
199,0.710000,0.710000,0.099976,0.040022,0.139998,47.563477
299,0.770000,0.830000,0.175286,0.099290,0.274576,67.762695
399,0.790000,0.830000,0.255266,0.164608,0.419874,88.829102
499,0.785000,0.770000,0.332607,0.228018,0.560625,109.940430
599,0.790000,0.810000,0.424781,0.306922,0.731703,129.752930
699,0.786667,0.770000,0.524453,0.392207,0.916659,151.143555
799,0.790000,0.810000,0.632500,0.485850,1.118350,171.930664
899,0.795000,0.830000,0.768554,0.605960,1.374513,192.690430
999,0.793333,0.780000,0.900444,0.727049,1.627493,213.768555
1099,0.797000,0.830000,1.049875,0.858036,1.907912,212.877930
1199,0.800000,0.830000,1.199631,0.989729,2.189360,213.768555
1299,0.804167,0.850000,1.372818,1.143899,2.516717,213.166992
1399,0.805385,0.820000,1.518854,1.271878,2.790732,213.166992
1499,0.807143,0.830000,1.664739,1.399560,3.064299,212.276367
1599,0.808667,0.830000,1.839411,1.552398,3.391809,212.899414
1699,0.810625,0.840000,1.986646,1.680330,3.666976,212.008789
1799,0.808824,0.780000,2.132217,1.808089,3.940305,211.995117
1899,0.808889,0.810000,2.283918,1.940088,4.224006,212.885742
1999,0.809474,0.820000,2.445557,2.081747,4.527304,211.995117
2099,0.810000,0.820000,2.591882,2.210185,4.802067,212.885742
2199,0.811429,0.840000,2.736929,2.337579,5.074507,211.995117
2299,0.812727,0.840000,2.907030,2.486422,5.393452,212.885742
2399,0.815652,0.880000,3.053740,2.615784,5.669524,211.995117
2499,0.815417,0.810000,3.201287,2.743393,5.944680,212.885742
2599,0.814800,0.800000,3.347475,2.871069,6.218544,213.174805
2699,0.814231,0.800000,3.513663,3.015145,6.528808,212.284180
2799,0.812963,0.780000,3.659458,3.142677,6.802135,213.174805
2899,0.812500,0.800000,3.805255,3.270143,7.075398,212.284180
2999,0.813448,0.840000,3.973955,3.418437,7.392392,213.174805
3099,0.813333,0.810000,4.125441,3.551672,7.677112,212.297852
3199,0.812903,0.800000,4.272650,3.679589,7.952239,213.188477
3299,0.811562,0.770000,4.419843,3.807245,8.227088,212.297852
3399,0.811515,0.810000,4.589057,3.956143,8.545199,212.297852
3499,0.811471,0.810000,4.735610,4.084340,8.819950,213.188477
3599,0.810286,0.770000,4.880720,4.213437,9.094157,212.284180
3699,0.810833,0.830000,5.052880,4.364506,9.417386,213.174805
3799,0.810541,0.800000,5.201392,4.495349,9.696742,212.284180
3899,0.810263,0.800000,5.348829,4.623079,9.971908,213.174805
