id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,1.000000,1.000000,0.004288,0.000596,0.004883,5.875977
19,0.600000,0.600000,0.009945,0.005379,0.015324,8.418945
29,0.550000,0.500000,0.015272,0.009432,0.024704,10.620117
39,0.600000,0.700000,0.019613,0.012904,0.032517,13.377930
49,0.500000,0.200000,0.024303,0.016289,0.040592,15.579102
59,0.500000,0.500000,0.028538,0.019676,0.048214,17.659180
69,0.533333,0.700000,0.032911,0.023146,0.056057,19.940430
79,0.542857,0.600000,0.038095,0.026813,0.064908,22.674805
89,0.537500,0.500000,0.042521,0.030440,0.072961,24.862305
99,0.533333,0.500000,0.047077,0.034065,0.081142,26.993164
109,0.510000,0.300000,0.052303,0.037725,0.090027,28.862305
119,0.518182,0.600000,0.056889,0.041399,0.098288,30.932617
129,0.508333,0.400000,0.061668,0.045273,0.106941,32.862305
139,0.484615,0.200000,0.067352,0.049225,0.116577,34.604492
149,0.478571,0.400000,0.072452,0.053454,0.125906,37.893555
159,0.486667,0.600000,0.077440,0.057465,0.134905,40.182617
169,0.481250,0.400000,0.083267,0.061556,0.144822,42.182617
179,0.476471,0.400000,0.088306,0.065668,0.153975,44.041992
189,0.477778,0.500000,0.093422,0.069888,0.163310,45.868164
199,0.473684,0.400000,0.098740,0.074115,0.172855,48.993164
209,0.490000,0.800000,0.104778,0.078398,0.183176,49.821289
219,0.495238,0.600000,0.110055,0.082734,0.192789,51.620117
229,0.504545,0.700000,0.115274,0.087123,0.202397,53.526367
239,0.500000,0.400000,0.121499,0.091623,0.213122,55.432617
249,0.500000,0.500000,0.127266,0.096515,0.223781,57.362305
259,0.488000,0.200000,0.133371,0.101484,0.234855,59.270508
269,0.488462,0.500000,0.140408,0.106574,0.246982,61.340820
279,0.485185,0.400000,0.146575,0.111634,0.258210,63.317383
289,0.478571,0.300000,0.152711,0.116832,0.269543,65.317383
299,0.479310,0.500000,0.160085,0.122215,0.282300,67.340820
309,0.480000,0.500000,0.166215,0.127475,0.293690,69.317383
319,0.477419,0.400000,0.172558,0.132803,0.305361,71.620117
329,0.478125,0.500000,0.179782,0.138153,0.317935,74.206055
339,0.478788,0.500000,0.186293,0.143643,0.329937,76.206055
349,0.482353,0.600000,0.192754,0.149113,0.341867,78.206055
359,0.482857,0.500000,0.199201,0.154650,0.353851,80.229492
369,0.483333,0.500000,0.206701,0.160284,0.366984,82.276367
379,0.481081,0.400000,0.213341,0.165955,0.379296,84.336914
