id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.216334,0.000262,0.216596,11.831055
1999,0.614000,0.614000,0.495274,0.160382,0.655656,12.391602
2999,0.583500,0.553000,0.791314,0.291754,1.083068,23.168945
3999,0.587000,0.594000,1.264811,0.451955,1.716766,33.805664
4999,0.584750,0.578000,1.654555,0.564460,2.219016,37.885742
5999,0.581400,0.568000,2.101150,0.687121,2.788271,40.709961
6999,0.579000,0.567000,2.513053,0.798891,3.311944,47.237305
7999,0.581429,0.596000,2.967816,0.909834,3.877651,53.008789
8999,0.581875,0.585000,3.460428,1.021972,4.482400,64.192383
9999,0.584000,0.601000,3.958730,1.130242,5.088972,67.090820
10999,0.582800,0.572000,4.518834,1.251311,5.770146,69.344727
11999,0.584909,0.606000,5.043983,1.366913,6.410896,77.059570
12999,0.585917,0.597000,5.617676,1.487175,7.104851,82.227539
13999,0.586846,0.598000,6.248120,1.618508,7.866628,91.059570
14999,0.587357,0.594000,6.891412,1.749370,8.640782,101.116211
15999,0.588600,0.606000,7.508414,1.871501,9.379915,105.655273
16999,0.589313,0.600000,8.171312,2.001588,10.172900,108.516602
17999,0.590000,0.601000,8.842247,2.127061,10.969308,119.666992
18999,0.591944,0.625000,9.544590,2.252975,11.797566,128.575195
19999,0.592526,0.603000,10.248244,2.380025,12.628270,132.512695
20999,0.593450,0.611000,10.972372,2.506387,13.478759,138.286133
21999,0.593190,0.588000,11.668646,2.624735,14.293381,139.291992
22999,0.592682,0.582000,12.416086,2.746856,15.162942,158.377930
23999,0.592391,0.586000,13.216145,2.875637,16.091782,162.387695
24999,0.592333,0.591000,14.005715,2.999946,17.005661,164.114258
25999,0.592960,0.608000,14.751477,3.120356,17.871833,173.002930
26999,0.592846,0.590000,15.523542,3.241640,18.765181,177.551758
27999,0.593370,0.607000,16.296500,3.361630,19.658131,183.114258
28999,0.593679,0.602000,17.099769,3.483781,20.583550,196.963867
29999,0.593759,0.596000,17.885590,3.603311,21.488902,213.495117
30999,0.594000,0.601000,18.712573,3.725978,22.438551,223.291992
31999,0.594323,0.604000,19.529929,3.846423,23.376352,227.920898
32999,0.594500,0.600000,20.339265,3.965946,24.305211,231.389648
33999,0.594485,0.594000,21.176250,4.086869,25.263119,233.618164
34999,0.594324,0.589000,22.026261,4.211056,26.237317,238.194336
35999,0.594543,0.602000,22.880040,4.334020,27.214060,239.963867
36999,0.594306,0.586000,23.719705,4.455942,28.175647,240.563477
37999,0.594486,0.601000,24.596435,4.579733,29.176167,242.206055
38999,0.593763,0.567000,25.429618,4.702414,30.132032,244.598633
39999,0.593615,0.588000,26.309619,4.825283,31.134901,260.428711
