id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.026682,0.001711,0.028393,207.707031
1999,0.970000,0.970000,0.123317,1.371258,1.494575,208.550781
2999,0.965000,0.960000,0.218137,2.728178,2.946315,209.417969
3999,0.964333,0.963000,0.313551,4.120112,4.433663,208.246094
4999,0.968750,0.982000,0.405724,5.467236,5.872960,209.160156
5999,0.967600,0.963000,0.497290,6.812109,7.309400,209.160156
6999,0.967500,0.967000,0.589203,8.156918,8.746121,208.246094
7999,0.968857,0.977000,0.682250,9.523825,10.206075,209.160156
8999,0.967375,0.957000,0.772628,10.850239,11.622867,208.246094
9999,0.967000,0.964000,0.864420,12.196147,13.060567,208.246094
10999,0.967300,0.970000,0.957062,13.568825,14.525887,209.160156
11999,0.967545,0.970000,1.048061,14.898234,15.946295,208.246094
12999,0.966667,0.957000,1.141595,16.291986,17.433580,209.160156
13999,0.967077,0.972000,1.230702,17.595341,18.826043,209.160156
14999,0.967000,0.966000,1.323013,18.946260,20.269273,208.246094
15999,0.967467,0.974000,1.412213,20.246176,21.658389,209.160156
16999,0.967562,0.969000,1.504044,21.601683,23.105727,208.246094
17999,0.967824,0.972000,1.597210,22.975154,24.572364,208.246094
18999,0.967833,0.968000,1.687472,24.288247,25.975719,208.269531
19999,0.967632,0.964000,1.781685,25.676310,27.457995,208.269531
20999,0.966500,0.945000,1.872282,26.991795,28.864077,208.503906
21999,0.966095,0.958000,1.963704,28.319519,30.283223,208.503906
22999,0.966455,0.974000,2.059180,29.724743,31.783923,208.503906
23999,0.966522,0.968000,2.150040,31.053759,33.203799,208.503906
24999,0.966708,0.971000,2.244107,32.416665,34.660772,208.503906
25999,0.966920,0.972000,2.336676,33.771224,36.107900,208.503906
26999,0.967192,0.974000,2.430585,35.156589,37.587175,208.503906
27999,0.967519,0.976000,2.523561,36.524826,39.048387,208.503906
28999,0.967857,0.977000,2.617300,37.897259,40.514559,208.503906
29999,0.967828,0.967000,2.711215,39.277264,41.988479,208.503906
30999,0.967633,0.962000,2.805119,40.654675,43.459794,208.503906
31999,0.967742,0.971000,2.900201,42.073286,44.973486,208.503906
32999,0.967781,0.969000,2.997684,43.519924,46.517608,208.292969
33999,0.968030,0.976000,3.089969,44.870875,47.960844,208.292969
34999,0.968324,0.978000,3.183685,46.238073,49.421758,208.292969
35999,0.968200,0.964000,3.276278,47.584703,50.860981,208.292969
36999,0.968194,0.968000,3.369407,48.951814,52.321221,208.292969
37999,0.968189,0.968000,3.465744,50.359245,53.824989,208.292969
38999,0.968132,0.966000,3.558745,51.719503,55.278248,208.292969
39999,0.968385,0.978000,3.654317,53.130497,56.784814,208.292969
