id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,0.000000,0.000000,0.844564,0.002199,0.846763,211.643555
1999,0.557000,0.557000,2.398981,1.367559,3.766540,212.534180
2999,0.558500,0.560000,3.966267,2.740143,6.706410,212.541992
3999,0.547667,0.526000,5.515241,4.100513,9.615755,212.823242
4999,0.544750,0.536000,7.045721,5.438762,12.484483,212.823242
5999,0.532800,0.485000,8.586678,6.784249,15.370927,212.465820
6999,0.533167,0.535000,10.139842,8.141143,18.280984,212.479492
7999,0.535286,0.548000,11.706990,9.511954,21.218944,212.465820
8999,0.535875,0.540000,13.238893,10.845873,24.084766,212.465820
9999,0.536111,0.538000,14.809965,12.212725,27.022690,212.465820
10999,0.533900,0.514000,16.371081,13.571993,29.943074,212.768555
11999,0.534182,0.537000,17.937983,14.931235,32.869218,212.768555
12999,0.537917,0.579000,19.484636,16.271709,35.756345,212.782227
13999,0.536308,0.517000,21.041332,17.625587,38.666919,212.782227
14999,0.535214,0.521000,22.600856,18.984501,41.585357,212.768555
15999,0.535400,0.538000,24.150652,20.327503,44.478155,212.768555
16999,0.534250,0.517000,25.729821,21.695012,47.424832,212.795898
17999,0.534588,0.540000,27.332139,23.083490,50.415630,212.795898
18999,0.535778,0.556000,28.937969,24.476789,53.414758,212.795898
19999,0.536737,0.554000,30.533021,25.855238,56.388259,212.795898
20999,0.537700,0.556000,32.121648,27.228459,59.350107,212.803711
21999,0.537381,0.531000,33.712940,28.608733,62.321674,212.803711
22999,0.537091,0.531000,35.314529,30.002076,65.316605,212.803711
23999,0.537391,0.544000,36.893520,31.368258,68.261777,212.803711
24999,0.536917,0.526000,38.497575,32.759848,71.257423,212.817383
25999,0.537200,0.544000,40.111565,34.160513,74.272078,212.817383
26999,0.537462,0.544000,41.737467,35.566878,77.304346,212.817383
27999,0.538000,0.552000,43.342517,36.958503,80.301020,212.817383
28999,0.538643,0.556000,44.944238,38.340318,83.284555,212.803711
29999,0.538690,0.540000,46.545147,39.726215,86.271361,212.803711
30999,0.538700,0.539000,48.160149,41.122774,89.282923,212.803711
31999,0.539419,0.561000,49.772353,42.513206,92.285559,212.803711
32999,0.539062,0.528000,51.458160,43.977966,95.436127,212.829102
33999,0.539485,0.553000,53.189795,45.484290,98.674085,213.088867
34999,0.540176,0.563000,54.883154,46.946765,101.829919,213.088867
35999,0.540257,0.543000,56.610172,48.435956,105.046127,213.088867
36999,0.539667,0.519000,58.371498,49.949642,108.321140,213.088867
37999,0.539703,0.541000,60.120719,51.452321,111.573039,213.088867
38999,0.539026,0.514000,61.838156,52.930116,114.768272,213.088867
39999,0.538718,0.527000,63.572946,54.425905,117.998850,213.088867
