id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.090446,0.000239,0.090685,5.291016
1999,0.933000,0.933000,0.195629,0.116142,0.311772,5.291016
2999,0.933000,0.933000,0.299877,0.232273,0.532150,5.291016
3999,0.933000,0.933000,0.402208,0.339789,0.741996,15.781250
4999,0.944000,0.977000,0.519521,0.467828,0.987349,15.781250
5999,0.947800,0.963000,0.618985,0.570550,1.189535,18.785156
6999,0.950333,0.963000,0.715842,0.671646,1.387488,19.429688
7999,0.955000,0.983000,0.821950,0.780184,1.602134,19.429688
8999,0.956125,0.964000,0.936293,0.897860,1.834153,19.429688
9999,0.957778,0.971000,1.034319,0.999914,2.034233,19.429688
10999,0.958700,0.967000,1.129930,1.098619,2.228549,23.078125
11999,0.958182,0.953000,1.231935,1.202954,2.434888,29.689453
12999,0.958917,0.967000,1.341161,1.314901,2.656062,36.771484
13999,0.960615,0.981000,1.437243,1.415800,2.853043,37.658203
14999,0.961571,0.974000,1.532782,1.516388,3.049170,40.597656
15999,0.963400,0.989000,1.627197,1.621201,3.248397,40.597656
16999,0.964562,0.982000,1.744765,1.735209,3.479974,40.597656
17999,0.965765,0.985000,1.835982,1.832260,3.668242,40.597656
18999,0.967056,0.989000,1.933211,1.930588,3.863798,43.550781
19999,0.968053,0.986000,2.030124,2.034300,4.064423,44.017578
20999,0.967250,0.952000,2.148136,2.150942,4.299078,47.777344
21999,0.965381,0.928000,2.246123,2.258651,4.504774,47.777344
22999,0.964818,0.953000,2.351303,2.365825,4.717128,47.664062
23999,0.964435,0.956000,2.454100,2.476242,4.930342,53.017578
24999,0.964000,0.954000,2.554760,2.580672,5.135431,53.445312
25999,0.963840,0.960000,2.652734,2.684047,5.336781,53.703125
26999,0.963846,0.964000,2.755184,2.783421,5.538606,56.666016
27999,0.964000,0.968000,2.860448,2.894013,5.754461,57.093750
28999,0.964179,0.969000,2.960690,2.996001,5.956691,60.423828
29999,0.964138,0.963000,3.048357,3.093727,6.142085,60.681641
30999,0.963967,0.959000,3.145129,3.192834,6.337964,60.681641
31999,0.963710,0.956000,3.258444,3.304931,6.563375,66.109375
32999,0.964063,0.975000,3.358602,3.407655,6.766258,73.212891
33999,0.964303,0.972000,3.457391,3.507176,6.964568,73.728516
34999,0.965000,0.988000,3.554516,3.607149,7.161665,73.728516
35999,0.965514,0.983000,3.668200,3.720561,7.388761,74.009766
36999,0.966167,0.989000,3.769928,3.822357,7.592285,74.267578
37999,0.966676,0.985000,3.870588,3.920393,7.790982,76.521484
38999,0.967105,0.983000,3.963974,4.012940,7.976914,79.912109
39999,0.967615,0.987000,4.072723,4.118992,8.191714,81.097656
