id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.212876,0.000264,0.213141,11.831055
1999,0.934000,0.934000,0.469612,0.147663,0.617276,12.391602
2999,0.924500,0.915000,0.825287,0.309924,1.135211,34.381836
3999,0.934000,0.953000,1.303749,0.438977,1.742726,54.959961
4999,0.944750,0.977000,1.844445,0.576914,2.421358,63.374023
5999,0.949200,0.967000,2.457693,0.724196,3.181889,80.303711
6999,0.952833,0.971000,3.072155,0.867481,3.939636,85.370117
7999,0.956857,0.981000,3.656111,1.002473,4.658585,88.233398
8999,0.958375,0.969000,4.271193,1.139745,5.410939,99.276367
9999,0.960444,0.977000,4.974492,1.286637,6.261129,112.262695
10999,0.962400,0.980000,5.688591,1.431322,7.119913,120.395508
11999,0.964091,0.981000,6.380504,1.563899,7.944403,132.049805
12999,0.965000,0.975000,7.043419,1.688068,8.731487,138.375977
13999,0.966231,0.981000,7.738189,1.814657,9.552846,143.549805
14999,0.967500,0.984000,8.478463,1.947136,10.425599,145.803711
15999,0.969000,0.990000,9.186398,2.074795,11.261193,148.155273
16999,0.969750,0.981000,9.910442,2.204392,12.114834,153.940430
17999,0.970706,0.986000,10.626975,2.330309,12.957284,154.180664
18999,0.971611,0.987000,11.350916,2.457417,13.808334,164.993164
19999,0.972211,0.983000,12.075510,2.584143,14.659653,169.454102
20999,0.971150,0.951000,12.854622,2.715748,15.570370,181.049805
21999,0.968762,0.921000,13.668779,2.850256,16.519035,183.985352
22999,0.967773,0.947000,14.573646,2.980475,17.554121,91.135742
23999,0.967435,0.960000,15.205987,3.118319,18.324306,89.331055
24999,0.966917,0.955000,15.797151,3.256471,19.053622,92.782227
25999,0.966520,0.957000,16.452430,3.395546,19.847976,93.936523
26999,0.966308,0.961000,17.038566,3.528594,20.567160,95.163086
27999,0.966111,0.961000,17.662055,3.667071,21.329126,108.061523
28999,0.966107,0.966000,18.456911,3.804076,22.260987,126.208008
29999,0.966207,0.969000,19.237722,3.942247,23.179969,130.284180
30999,0.966267,0.968000,20.026450,4.076107,24.102557,143.010742
31999,0.966419,0.971000,20.825356,4.209726,25.035082,132.838867
32999,0.966625,0.973000,21.513244,4.339540,25.852784,91.471680
33999,0.967000,0.979000,22.187876,4.472729,26.660604,98.711914
34999,0.967647,0.989000,22.821608,4.594647,27.416255,108.073242
35999,0.967943,0.978000,23.442267,4.712019,28.154286,115.657227
36999,0.968389,0.984000,24.115411,4.833997,28.949407,129.774414
37999,0.968892,0.987000,24.834401,4.960953,29.795354,135.489258
38999,0.969132,0.978000,25.557247,5.086940,30.644187,146.405273
39999,0.969615,0.988000,26.283002,5.213297,31.496299,152.249023
