id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.003071,0.000993,0.004064,22.980469
199,0.710000,0.710000,0.008132,0.043192,0.051324,43.863281
299,0.770000,0.830000,0.013116,0.091668,0.104784,64.589844
399,0.790000,0.830000,0.018107,0.147675,0.165782,84.730469
499,0.785000,0.770000,0.023122,0.210968,0.234090,106.488281
599,0.790000,0.810000,0.028020,0.288181,0.316201,126.207031
699,0.786667,0.770000,0.032949,0.373105,0.406054,147.425781
799,0.790000,0.810000,0.038910,0.482141,0.521050,167.308594
899,0.795000,0.830000,0.044937,0.605564,0.650500,187.542969
999,0.793333,0.780000,0.050580,0.732976,0.783556,209.160156
1099,0.797000,0.830000,0.061454,0.889589,0.951043,208.269531
1199,0.800000,0.830000,0.070795,1.018934,1.089729,207.988281
1299,0.804167,0.850000,0.079970,1.147227,1.227197,207.988281
1399,0.805385,0.820000,0.089898,1.282791,1.372689,207.988281
1499,0.807143,0.830000,0.099424,1.413202,1.512626,207.988281
1599,0.808667,0.830000,0.108462,1.541321,1.649782,208.246094
1699,0.810625,0.840000,0.119016,1.695887,1.814903,208.246094
1799,0.808824,0.780000,0.128959,1.841531,1.970491,208.246094
1899,0.808889,0.810000,0.137908,1.969889,2.107797,208.246094
1999,0.809474,0.820000,0.146850,2.098354,2.245203,208.246094
2099,0.810000,0.820000,0.155923,2.230792,2.386715,209.136719
2199,0.811429,0.840000,0.164839,2.359922,2.524761,208.246094
2299,0.812727,0.840000,0.174501,2.502527,2.677028,209.136719
2399,0.815652,0.880000,0.184703,2.653546,2.838249,208.246094
2499,0.815417,0.810000,0.193683,2.782465,2.976148,209.136719
2599,0.814800,0.800000,0.202569,2.910204,3.112772,209.136719
2699,0.814231,0.800000,0.211461,3.038937,3.250398,208.246094
2799,0.812963,0.780000,0.220436,3.166853,3.387289,209.136719
2899,0.812500,0.800000,0.229284,3.294272,3.523556,208.246094
2999,0.813448,0.840000,0.240643,3.458238,3.698881,210.027344
3099,0.813333,0.810000,0.251839,3.626062,3.877902,208.246094
3199,0.812903,0.800000,0.260686,3.754368,4.015055,209.136719
3299,0.811562,0.770000,0.269564,3.883373,4.152937,208.246094
3399,0.811515,0.810000,0.278351,4.011521,4.289872,208.246094
3499,0.811471,0.810000,0.287266,4.141209,4.428475,209.136719
3599,0.810286,0.770000,0.296038,4.268715,4.564753,208.246094
3699,0.810833,0.830000,0.306915,4.433988,4.740903,209.136719
3799,0.810541,0.800000,0.315908,4.563775,4.879683,208.246094
3899,0.810263,0.800000,0.324769,4.693005,5.017773,209.136719
3999,0.809487,0.780000,0.333586,4.821056,5.154641,208.246094
4099,0.808250,0.760000,0.342526,4.949475,5.292001,209.136719
4199,0.809024,0.840000,0.351349,5.077150,5.428500,209.136719
4299,0.810238,0.860000,0.362138,5.242770,5.604908,208.246094
4399,0.809767,0.790000,0.372737,5.402348,5.775085,209.136719
4499,0.810909,0.860000,0.381601,5.532672,5.914273,208.246094
4599,0.812000,0.860000,0.390591,5.662791,6.053381,209.136719
4699,0.812609,0.840000,0.399367,5.791539,6.190906,208.246094
4799,0.813191,0.840000,0.408132,5.918497,6.326629,209.136719
4899,0.813958,0.850000,0.416811,6.045384,6.462196,208.246094
4999,0.813673,0.800000,0.427644,6.204852,6.632496,208.246094
5099,0.812800,0.770000,0.436806,6.338821,6.775627,209.136719
5199,0.811961,0.770000,0.445646,6.466762,6.912408,208.246094
5299,0.812692,0.850000,0.454485,6.595370,7.049856,209.136719
5399,0.812453,0.800000,0.463352,6.723537,7.186889,208.246094
5499,0.812037,0.790000,0.472621,6.862375,7.334996,209.136719
5599,0.812364,0.830000,0.482920,7.017077,7.499997,208.246094
5699,0.813214,0.860000,0.492992,7.164160,7.657152,209.136719
5799,0.812807,0.790000,0.501817,7.293046,7.794864,209.136719
5899,0.813103,0.830000,0.510611,7.421085,7.931696,208.246094
5999,0.811695,0.730000,0.519422,7.549328,8.068750,209.136719
6099,0.812167,0.840000,0.528264,7.677614,8.205878,208.246094
6199,0.813115,0.870000,0.537059,7.805078,8.342138,209.136719
6299,0.813387,0.830000,0.548695,7.986109,8.534804,208.246094
6399,0.813333,0.810000,0.557596,8.115648,8.673244,209.136719
6499,0.813125,0.800000,0.566360,8.243601,8.809961,208.246094
6599,0.813692,0.850000,0.575186,8.371605,8.946791,208.246094
6699,0.814545,0.870000,0.583884,8.498946,9.082830,209.136719
6799,0.815075,0.850000,0.592667,8.626037,9.218704,208.246094
6899,0.814412,0.770000,0.602632,8.776526,9.379157,209.136719
6999,0.814783,0.840000,0.612327,8.918704,9.531031,208.246094
7099,0.814857,0.820000,0.621101,9.046989,9.668090,209.136719
7199,0.814648,0.800000,0.629981,9.175176,9.805157,208.246094
7299,0.814722,0.820000,0.638747,9.303525,9.942272,209.136719
7399,0.815616,0.880000,0.647522,9.431031,10.078554,209.136719
7499,0.816892,0.910000,0.656920,9.567237,10.224157,208.246094
7599,0.816400,0.780000,0.667502,9.725016,10.392518,209.136719
7699,0.816711,0.840000,0.676721,9.854305,10.531026,208.246094
7799,0.816234,0.780000,0.685500,9.982278,10.667778,210.027344
7899,0.816154,0.810000,0.694355,10.110581,10.804936,208.246094
7999,0.815823,0.790000,0.703224,10.238185,10.941409,209.136719
8099,0.816125,0.840000,0.712072,10.367836,11.079908,208.246094
8199,0.815926,0.800000,0.721792,10.511310,11.233102,208.246094
8299,0.816098,0.830000,0.731636,10.655634,11.387271,209.136719
8399,0.815422,0.760000,0.740468,10.783690,11.524158,208.246094
8499,0.815833,0.850000,0.749152,10.911067,11.660219,209.136719
8599,0.816353,0.860000,0.757956,11.038973,11.796928,208.246094
8699,0.816512,0.830000,0.766832,11.167151,11.933983,209.136719
8799,0.815977,0.770000,0.775578,11.294057,12.069635,208.246094
8899,0.815909,0.810000,0.785605,11.440198,12.225803,209.136719
8999,0.815955,0.820000,0.795407,11.585879,12.381286,209.136719
9099,0.815556,0.780000,0.804097,11.713120,12.517217,208.246094
9199,0.816813,0.930000,0.813204,11.843741,12.656945,209.136719
9299,0.817609,0.890000,0.822052,11.972121,12.794174,208.246094
9399,0.817097,0.770000,0.830793,12.099132,12.929925,209.136719
9499,0.817766,0.880000,0.839750,12.228452,13.068202,208.246094
9599,0.818000,0.840000,0.851101,12.396043,13.247144,208.878906
9699,0.818438,0.860000,0.861110,12.544696,13.405807,207.988281
9799,0.818763,0.850000,0.870010,12.672260,13.542270,208.246094
9899,0.818469,0.790000,0.878790,12.801927,13.680717,209.136719
9999,0.818788,0.850000,0.887615,12.928800,13.816415,208.246094
10099,0.819300,0.870000,0.896452,13.057776,13.954228,209.136719
10199,0.819109,0.800000,0.905786,13.188039,14.093825,208.246094
10299,0.819412,0.850000,0.915935,13.338899,14.254834,209.136719
10399,0.819903,0.870000,0.926613,13.499434,14.426048,208.246094
10499,0.820288,0.860000,0.936795,13.649544,14.586338,209.136719
10599,0.820476,0.840000,0.945748,13.778794,14.724542,209.136719
10699,0.820566,0.830000,0.954459,13.906194,14.860652,208.246094
10799,0.820654,0.830000,0.963659,14.038863,15.002522,209.136719
10899,0.820463,0.800000,0.972504,14.167480,15.139984,208.246094
10999,0.820183,0.790000,0.981496,14.297271,15.278767,209.136719
11099,0.820091,0.810000,0.991321,14.443273,15.434594,208.246094
11199,0.819820,0.790000,1.001897,14.606154,15.608052,209.136719
11299,0.819821,0.820000,1.010646,14.733852,15.744498,208.246094
11399,0.820442,0.890000,1.019515,14.861860,15.881375,208.246094
11499,0.820175,0.790000,1.028291,14.989810,16.018101,209.136719
11599,0.820522,0.860000,1.037102,15.117743,16.154845,208.246094
11699,0.820603,0.830000,1.046107,15.251670,16.297778,209.136719
11799,0.820940,0.860000,1.056662,15.407190,16.463852,208.246094
11899,0.820932,0.820000,1.065483,15.534937,16.600420,209.136719
11999,0.821008,0.830000,1.074256,15.662273,16.736529,208.246094
12099,0.820917,0.810000,1.083054,15.791113,16.874167,209.136719
12199,0.820826,0.810000,1.091954,15.918996,17.010950,209.136719
12299,0.820902,0.830000,1.100771,16.046411,17.147182,208.246094
12399,0.821138,0.850000,1.111333,16.199224,17.310557,209.136719
12499,0.821452,0.860000,1.120152,16.327597,17.447749,208.246094
12599,0.820800,0.740000,1.128973,16.454967,17.583940,210.027344
12699,0.820397,0.770000,1.137653,16.582264,17.719917,208.246094
12799,0.820157,0.790000,1.146614,16.710370,17.856984,209.136719
12899,0.820547,0.870000,1.155392,16.837995,17.993388,208.246094
12999,0.820310,0.790000,1.166581,17.012403,18.178984,208.246094
13099,0.820615,0.860000,1.177260,17.178764,18.356024,209.136719
13199,0.821069,0.880000,1.186021,17.306051,18.492072,208.246094
13299,0.821061,0.820000,1.194724,17.432942,18.627666,209.136719
13399,0.820752,0.780000,1.204044,17.566606,18.770650,208.246094
13499,0.820896,0.840000,1.212797,17.694029,18.906826,209.136719
13599,0.820963,0.830000,1.221761,17.822805,19.044566,208.246094
13699,0.820735,0.790000,1.233057,17.995317,19.228374,209.136719
13799,0.820803,0.830000,1.243085,18.141225,19.384310,209.136719
13899,0.820797,0.820000,1.251835,18.269049,19.520884,208.246094
13999,0.820863,0.830000,1.260732,18.397089,19.657821,209.136719
14099,0.820500,0.770000,1.269609,18.526735,19.796344,208.246094
14199,0.820567,0.830000,1.278507,18.655484,19.933990,209.136719
14299,0.820704,0.840000,1.287347,18.783947,20.071294,208.246094
14399,0.820559,0.800000,1.298512,18.949510,20.248023,209.136719
14499,0.820486,0.810000,1.307553,19.082689,20.390243,208.246094
14599,0.820276,0.790000,1.316387,19.210909,20.527296,208.246094
14699,0.820411,0.840000,1.325463,19.338511,20.663974,209.136719
14799,0.820544,0.840000,1.334293,19.465893,20.800186,208.246094
14899,0.819797,0.710000,1.343050,19.593248,20.936298,209.136719
14999,0.820268,0.890000,1.352957,19.737828,21.090785,208.246094
15099,0.820400,0.840000,1.363391,19.891388,21.254779,209.136719
15199,0.820464,0.830000,1.372293,20.019680,21.391973,208.246094
15299,0.820197,0.780000,1.381137,20.147339,21.528476,209.136719
15399,0.820261,0.830000,1.390037,20.276139,21.666176,209.136719
15499,0.820260,0.820000,1.398783,20.403594,21.802377,208.246094
15599,0.820000,0.780000,1.407714,20.531802,21.939516,209.136719
15699,0.820064,0.830000,1.417405,20.670962,22.088367,208.246094
15799,0.819936,0.800000,1.427771,20.824074,22.251845,209.136719
15899,0.820506,0.910000,1.436556,20.956637,22.393193,208.246094
15999,0.820440,0.810000,1.445496,21.085731,22.531227,209.136719
16099,0.820562,0.840000,1.454307,21.214404,22.668712,208.246094
16199,0.820683,0.840000,1.463576,21.348766,22.812342,208.246094
16299,0.820432,0.780000,1.472335,21.476515,22.948850,209.136719
16399,0.820123,0.770000,1.482504,21.624528,23.107032,208.246094
16499,0.820244,0.840000,1.492168,21.770894,23.263062,209.136719
16599,0.820242,0.820000,1.501139,21.900775,23.401914,208.246094
16699,0.820060,0.790000,1.509818,22.028608,23.538427,209.136719
16799,0.820180,0.840000,1.518563,22.156551,23.675114,208.246094
16899,0.819881,0.770000,1.527484,22.284813,23.812297,209.136719
16999,0.819941,0.830000,1.536350,22.411877,23.948227,209.136719
