id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.024989,0.000336,0.025325,10.077148
199,0.750000,0.750000,0.051239,0.015578,0.066817,10.670898
299,0.810000,0.870000,0.076324,0.029911,0.106235,10.700195
399,0.820000,0.840000,0.098783,0.044202,0.142985,11.260742
499,0.807500,0.770000,0.124217,0.058914,0.183131,11.274414
599,0.808000,0.810000,0.150113,0.073450,0.223563,11.260742
699,0.803333,0.780000,0.173091,0.087763,0.260854,11.831055
799,0.804286,0.810000,0.200288,0.102205,0.302493,11.831055
899,0.802500,0.790000,0.226617,0.116665,0.343282,11.844727
999,0.796667,0.750000,0.249858,0.131110,0.380968,11.844727
1099,0.804000,0.870000,0.275781,0.145345,0.421125,11.831055
1199,0.804545,0.810000,0.301548,0.159506,0.461054,11.831055
1299,0.805833,0.820000,0.324735,0.173652,0.498388,12.377930
1399,0.810000,0.860000,0.354320,0.189703,0.544023,12.377930
1499,0.809286,0.800000,0.384056,0.205677,0.589733,12.377930
1599,0.809333,0.810000,0.413708,0.223331,0.637039,12.377930
1699,0.810000,0.820000,0.452688,0.243761,0.696449,12.377930
1799,0.806471,0.750000,0.480852,0.259056,0.739908,12.391602
1899,0.808333,0.840000,0.504111,0.273287,0.777398,12.391602
1999,0.809474,0.830000,0.530790,0.289288,0.820079,12.391602
2099,0.809500,0.810000,0.559826,0.305024,0.864850,12.377930
2199,0.809048,0.800000,0.583619,0.319300,0.902919,12.377930
2299,0.811364,0.860000,0.610003,0.333549,0.943551,12.377930
2399,0.814348,0.880000,0.638584,0.348580,0.987165,12.377930
2499,0.814583,0.820000,0.662325,0.362697,1.025022,12.377930
2599,0.809600,0.690000,0.688664,0.373517,1.062181,18.635742
2699,0.810000,0.820000,0.718248,0.385224,1.103473,20.323242
2799,0.808148,0.760000,0.751620,0.396249,1.147870,26.918945
2899,0.805714,0.740000,0.784131,0.406374,1.190505,29.780273
2999,0.803793,0.750000,0.819605,0.416684,1.236289,32.051758
3099,0.803667,0.800000,0.852417,0.426873,1.279289,32.051758
3199,0.802581,0.770000,0.895028,0.438788,1.333816,33.834961
3299,0.802188,0.790000,0.934749,0.450007,1.384756,34.418945
3399,0.802727,0.820000,0.970589,0.461454,1.432042,34.963867
3499,0.804118,0.850000,1.017194,0.474470,1.491664,35.551758
3599,0.803714,0.790000,1.079025,0.492789,1.571814,35.524414
