id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.026498,0.000304,0.026803,12.627930
199,0.860000,0.860000,0.057651,0.014195,0.071846,16.493164
299,0.820000,0.780000,0.098556,0.028430,0.126986,17.733398
399,0.836667,0.870000,0.145022,0.042210,0.187232,29.198242
499,0.837500,0.840000,0.199450,0.057970,0.257420,30.938477
599,0.824000,0.770000,0.251550,0.070754,0.322304,38.651367
699,0.821667,0.810000,0.310803,0.084850,0.395653,46.266602
799,0.840000,0.950000,0.373406,0.099694,0.473100,47.991211
899,0.827500,0.740000,0.448116,0.116651,0.564766,55.893555
999,0.842222,0.960000,0.516854,0.131137,0.647991,58.209961
1099,0.842000,0.840000,0.595109,0.149605,0.744714,69.247070
1199,0.851818,0.950000,0.676492,0.168036,0.844528,73.780273
1299,0.854167,0.880000,0.748370,0.183024,0.931394,75.034180
1399,0.863077,0.970000,0.805142,0.194703,0.999845,81.854492
1499,0.872857,1.000000,0.866429,0.208081,1.074510,84.122070
1599,0.874000,0.890000,0.928941,0.220234,1.149175,88.627930
1699,0.870625,0.820000,0.991699,0.233427,1.225126,91.502930
1799,0.862353,0.730000,1.062683,0.247366,1.310049,92.643555
1899,0.854444,0.720000,1.158311,0.261650,1.419961,114.223633
1999,0.857368,0.910000,1.273452,0.274917,1.548370,128.856445
2099,0.855500,0.820000,1.394435,0.289196,1.683631,130.696289
2199,0.849048,0.720000,1.474634,0.301462,1.776097,136.264648
2299,0.829091,0.410000,1.621555,0.315333,1.936888,146.967773
2399,0.828261,0.810000,1.777410,0.331926,2.109336,146.458008
2499,0.823333,0.710000,1.906396,0.346608,2.253004,20.208008
2599,0.828400,0.950000,1.936345,0.357633,2.293978,23.059570
2699,0.833077,0.950000,1.966612,0.368173,2.334786,25.522461
2799,0.830370,0.760000,2.006628,0.380631,2.387259,34.588867
2899,0.831071,0.850000,2.054536,0.394843,2.449379,38.122070
