id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.004740,0.000657,0.005397,6.934570
19,0.400000,0.400000,0.009787,0.004562,0.014349,10.293945
29,0.450000,0.500000,0.016234,0.009614,0.025848,13.432617
39,0.566667,0.800000,0.020713,0.013137,0.033851,17.141602
49,0.600000,0.700000,0.025469,0.016506,0.041974,20.280273
59,0.640000,0.800000,0.029806,0.019921,0.049727,23.180664
69,0.650000,0.700000,0.034296,0.023506,0.057803,26.516602
79,0.657143,0.700000,0.039604,0.027194,0.066798,30.174805
89,0.700000,1.000000,0.044259,0.030946,0.075206,33.252930
99,0.722222,0.900000,0.049001,0.034788,0.083790,36.438477
109,0.710000,0.600000,0.054474,0.038622,0.093096,39.563477
119,0.681818,0.400000,0.059285,0.042487,0.101772,42.266602
129,0.641667,0.200000,0.064738,0.046846,0.111584,45.190430
139,0.630769,0.500000,0.071006,0.051286,0.122292,47.752930
149,0.642857,0.800000,0.076420,0.055833,0.132253,51.581055
159,0.646667,0.700000,0.081969,0.060403,0.142372,54.877930
169,0.643750,0.600000,0.088302,0.065027,0.153329,57.534180
179,0.647059,0.700000,0.095122,0.070839,0.165961,60.448242
189,0.655556,0.800000,0.101180,0.076222,0.177401,63.000977
199,0.652632,0.600000,0.107065,0.081115,0.188180,65.469727
209,0.650000,0.600000,0.113846,0.086112,0.199958,69.250977
219,0.666667,1.000000,0.119827,0.091100,0.210926,71.625977
229,0.654545,0.400000,0.125801,0.096168,0.221969,74.446289
239,0.660870,0.800000,0.132896,0.101381,0.234277,77.383789
249,0.654167,0.500000,0.139954,0.107450,0.247404,80.274414
259,0.656000,0.700000,0.147174,0.113657,0.260831,83.739258
269,0.657692,0.700000,0.156092,0.120290,0.276382,86.676758
279,0.659259,0.700000,0.164662,0.127533,0.292195,89.590820
289,0.671429,1.000000,0.175848,0.137398,0.313246,92.504883
299,0.679310,0.900000,0.185644,0.144998,0.330642,95.372070
309,0.686667,0.900000,0.194355,0.152611,0.346966,98.168945
319,0.696774,1.000000,0.203199,0.160245,0.363443,101.278320
329,0.696875,0.700000,0.213629,0.168152,0.381781,104.661133
339,0.687879,0.400000,0.223017,0.176716,0.399734,107.504883
349,0.682353,0.500000,0.232071,0.184781,0.416852,110.442383
359,0.688571,0.900000,0.240298,0.192196,0.432494,113.333008
369,0.697222,1.000000,0.249523,0.199388,0.448911,117.301758
379,0.700000,0.800000,0.257999,0.206735,0.464734,120.112305
389,0.692105,0.400000,0.266449,0.214263,0.480712,123.495117
399,0.687179,0.500000,0.276004,0.221790,0.497794,126.291992
409,0.677500,0.300000,0.284522,0.229361,0.513884,130.166992
419,0.670732,0.400000,0.293237,0.237048,0.530285,132.073242
429,0.676190,0.900000,0.303128,0.244962,0.548090,133.956055
439,0.669767,0.400000,0.312139,0.252942,0.565081,137.456055
449,0.670455,0.700000,0.321102,0.260970,0.582072,140.370117
459,0.671111,0.700000,0.331349,0.268993,0.600342,143.284180
469,0.671739,0.700000,0.340491,0.277199,0.617691,146.198242
479,0.672340,0.700000,0.350125,0.285870,0.635994,149.088867
489,0.675000,0.800000,0.362092,0.295767,0.657859,151.909180
499,0.677551,0.800000,0.373103,0.305802,0.678905,155.291992
509,0.682000,0.900000,0.384212,0.315915,0.700128,158.075195
519,0.684314,0.800000,0.395421,0.326203,0.721624,160.825195
529,0.682692,0.600000,0.408334,0.336990,0.745323,163.739258
539,0.686792,0.900000,0.420494,0.348153,0.768646,166.653320
549,0.690741,0.900000,0.433256,0.359793,0.793048,170.153320
559,0.692727,0.800000,0.446830,0.371061,0.817891,173.067383
569,0.687500,0.400000,0.458779,0.382007,0.840787,175.981445
579,0.692982,1.000000,0.476213,0.396916,0.873129,178.895508
589,0.694828,0.800000,0.489646,0.408444,0.898090,181.762695
599,0.688136,0.300000,0.502605,0.420613,0.923218,185.567383
