id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
10,0.000000,0.000000,0.000910,0.001238,0.002148,4.324219
19,0.400000,0.400000,0.001413,0.004951,0.006364,7.136719
29,0.450000,0.500000,0.002365,0.010848,0.013213,10.261719
39,0.566667,0.800000,0.003213,0.016937,0.020150,13.386719
49,0.600000,0.700000,0.004270,0.022158,0.026428,16.511719
59,0.640000,0.800000,0.005078,0.027762,0.032840,19.636719
69,0.650000,0.700000,0.005749,0.033187,0.038936,22.761719
79,0.657143,0.700000,0.006307,0.037364,0.043670,25.886719
89,0.700000,1.000000,0.006866,0.041872,0.048739,29.011719
99,0.722222,0.900000,0.007607,0.047666,0.055273,32.136719
109,0.710000,0.600000,0.008135,0.051655,0.059790,35.261719
119,0.681818,0.400000,0.008687,0.056109,0.064796,38.386719
129,0.641667,0.200000,0.009366,0.062145,0.071511,41.371094
139,0.630769,0.500000,0.010077,0.069221,0.079298,44.285156
149,0.642857,0.800000,0.010924,0.077348,0.088272,47.761719
159,0.646667,0.700000,0.011657,0.084439,0.096096,50.722656
169,0.643750,0.600000,0.012209,0.089671,0.101880,53.636719
179,0.647059,0.700000,0.012759,0.094962,0.107721,56.550781
189,0.655556,0.800000,0.013309,0.100378,0.113687,59.464844
199,0.652632,0.600000,0.013860,0.105860,0.119720,62.964844
209,0.650000,0.600000,0.014459,0.111420,0.125879,65.902344
219,0.666667,1.000000,0.014977,0.116462,0.131439,68.792969
229,0.654545,0.400000,0.015473,0.121526,0.137000,71.707031
239,0.660870,0.800000,0.015968,0.126750,0.142718,75.230469
249,0.654167,0.500000,0.016466,0.132670,0.149136,77.300781
259,0.656000,0.700000,0.016980,0.138963,0.155943,80.683594
269,0.657692,0.700000,0.017544,0.145632,0.163176,84.535156
279,0.659259,0.700000,0.018044,0.151977,0.170021,87.449219
289,0.671429,1.000000,0.018549,0.158476,0.177025,90.363281
299,0.679310,0.900000,0.019051,0.165006,0.184056,93.277344
309,0.686667,0.900000,0.019557,0.171730,0.191288,96.097656
319,0.696774,1.000000,0.020079,0.178504,0.198584,99.503906
329,0.696875,0.700000,0.020614,0.185551,0.206165,102.277344
339,0.687879,0.400000,0.021139,0.192499,0.213638,105.074219
349,0.682353,0.500000,0.021665,0.200056,0.221720,106.980469
359,0.688571,0.900000,0.022175,0.207143,0.229318,109.871094
369,0.697222,1.000000,0.022684,0.214326,0.237011,113.394531
379,0.700000,0.800000,0.023191,0.221639,0.244830,116.308594
389,0.692105,0.400000,0.023716,0.229627,0.253343,119.222656
399,0.687179,0.500000,0.024227,0.237244,0.261471,122.136719
409,0.677500,0.300000,0.024739,0.244863,0.269602,125.050781
419,0.670732,0.400000,0.025249,0.252542,0.277791,127.871094
429,0.676190,0.900000,0.025761,0.260411,0.286172,131.277344
439,0.669767,0.400000,0.026293,0.268382,0.294675,134.050781
449,0.670455,0.700000,0.026810,0.276421,0.303231,136.871094
459,0.671111,0.700000,0.027331,0.284439,0.311770,139.785156
469,0.671739,0.700000,0.027873,0.292776,0.320649,142.675781
479,0.672340,0.700000,0.028403,0.301233,0.329636,146.199219
489,0.675000,0.800000,0.028924,0.311284,0.340208,149.113281
499,0.677551,0.800000,0.029445,0.321530,0.350976,152.027344
509,0.682000,0.900000,0.029974,0.331728,0.361702,155.011719
519,0.684314,0.800000,0.030488,0.342030,0.372517,158.511719
529,0.682692,0.600000,0.030996,0.352606,0.383602,161.355469
539,0.686792,0.900000,0.031504,0.363095,0.394599,164.878906
549,0.690741,0.900000,0.032014,0.373727,0.405741,166.808594
559,0.692727,0.800000,0.032521,0.384375,0.416896,169.652344
569,0.687500,0.400000,0.033030,0.395259,0.428289,173.574219
579,0.692982,1.000000,0.033540,0.406379,0.439920,175.457031
589,0.694828,0.800000,0.034051,0.417532,0.451583,178.980469
599,0.688136,0.300000,0.034563,0.428778,0.463342,181.894531
609,0.686667,0.600000,0.035075,0.440163,0.475238,184.808594
619,0.691803,1.000000,0.035586,0.451730,0.487316,187.722656
629,0.695161,0.900000,0.036125,0.463866,0.499991,190.636719
639,0.696825,0.800000,0.036668,0.475641,0.512309,193.410156
649,0.701562,1.000000,0.037195,0.488749,0.525944,196.207031
659,0.703077,0.800000,0.037806,0.502430,0.540236,199.613281
669,0.706061,0.900000,0.038331,0.514801,0.553132,202.457031
679,0.710448,1.000000,0.039225,0.534612,0.573837,205.371094
689,0.710294,0.700000,0.039900,0.551457,0.591357,209.292969
699,0.708696,0.600000,0.040645,0.570806,0.611451,211.175781
