id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
100,1.000000,1.000000,0.012099,0.000461,0.012560,7.853516
199,0.860000,0.860000,0.028232,0.013941,0.042172,3.104492
299,0.880000,0.900000,0.039564,0.025136,0.064700,14.234375
399,0.870000,0.850000,0.051771,0.037272,0.089043,14.234375
499,0.815000,0.650000,0.067874,0.049874,0.117748,17.976562
599,0.816000,0.820000,0.080935,0.062140,0.143076,19.960938
699,0.813333,0.800000,0.094861,0.074761,0.169622,19.960938
799,0.822857,0.880000,0.108291,0.085165,0.193456,19.960938
899,0.827500,0.860000,0.124327,0.099309,0.223636,19.960938
999,0.840000,0.940000,0.142808,0.111226,0.254033,19.960938
1099,0.841000,0.850000,0.161200,0.125818,0.287018,20.414062
1199,0.834545,0.770000,0.175727,0.137963,0.313691,20.414062
1299,0.834167,0.830000,0.190070,0.149460,0.339529,20.011719
1399,0.840000,0.910000,0.200655,0.160016,0.360671,23.703125
1499,0.842143,0.870000,0.211170,0.170496,0.381665,23.703125
1599,0.842000,0.840000,0.223980,0.180700,0.404680,25.375000
1699,0.843125,0.860000,0.235450,0.191112,0.426562,25.375000
1799,0.837647,0.750000,0.250467,0.201297,0.451763,25.375000
1899,0.823333,0.580000,0.263580,0.213211,0.476791,25.375000
1999,0.823684,0.830000,0.277281,0.223815,0.501096,25.375000
2099,0.821500,0.780000,0.292293,0.235409,0.527702,25.375000
2199,0.819048,0.770000,0.307079,0.247228,0.554307,27.410156
2299,0.806364,0.540000,0.319227,0.258301,0.577528,32.773438
2399,0.809565,0.880000,0.331548,0.269305,0.600853,32.773438
2499,0.801667,0.620000,0.348232,0.281901,0.630132,32.773438
2599,0.806400,0.920000,0.360602,0.291655,0.652257,32.773438
2699,0.810385,0.910000,0.372922,0.302040,0.674961,32.773438
2799,0.808519,0.760000,0.385108,0.313248,0.698356,32.773438
2899,0.807143,0.770000,0.400255,0.325277,0.725533,32.773438
2999,0.812759,0.970000,0.415123,0.338276,0.753399,32.773438
3099,0.811000,0.760000,0.427286,0.349298,0.776584,32.773438
3199,0.811935,0.840000,0.439583,0.360716,0.800299,32.773438
3299,0.813125,0.850000,0.454902,0.371416,0.826317,32.773438
3399,0.816970,0.940000,0.470794,0.383240,0.854035,32.773438
3499,0.818824,0.880000,0.483240,0.394295,0.877536,32.773438
3599,0.823143,0.970000,0.495944,0.406791,0.902736,32.773438
3699,0.823889,0.850000,0.510780,0.418988,0.929768,32.773438
3799,0.825676,0.890000,0.523575,0.431827,0.955402,32.796875
3899,0.826842,0.870000,0.538835,0.443913,0.982748,31.955078
3999,0.828974,0.910000,0.553583,0.455313,1.008896,32.408203
4099,0.828500,0.810000,0.569019,0.470274,1.039293,37.771484
4199,0.829024,0.850000,0.587235,0.488086,1.075321,38.966797
4299,0.830238,0.880000,0.603838,0.502093,1.105931,38.990234
4399,0.827907,0.730000,0.617725,0.516059,1.133784,38.990234
4499,0.828864,0.870000,0.630710,0.527953,1.158663,38.990234
4599,0.828444,0.810000,0.645829,0.538614,1.184442,38.990234
4699,0.829565,0.880000,0.658060,0.547537,1.205596,38.990234
4799,0.831702,0.930000,0.670257,0.557148,1.227405,38.990234
4899,0.832083,0.850000,0.685570,0.564889,1.250458,38.990234
4999,0.831020,0.780000,0.698723,0.575141,1.273864,38.990234
5099,0.829200,0.740000,0.713157,0.586803,1.299960,38.990234
5199,0.830392,0.890000,0.729092,0.597288,1.326380,38.990234
5299,0.828846,0.750000,0.744535,0.605595,1.350130,38.990234
5399,0.822642,0.500000,0.759673,0.613671,1.373344,38.990234
5499,0.823148,0.850000,0.774933,0.622267,1.397200,38.990234
5599,0.823636,0.850000,0.787442,0.631713,1.419155,38.990234
5699,0.825000,0.900000,0.799754,0.642772,1.442525,38.990234
5799,0.821228,0.610000,0.819111,0.654776,1.473887,38.990234
